Time,Wed Sep 25 13:10:07 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.68
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1453,1529
338.1,1412,1490
338.5,1555,1631
339,1443,1519
339.4,1483,1561
339.9,1380,1451
340.3,1573,1650
340.8,1571,1648
341.3,1282,1355
341.7,1482,1559
342.2,1565,1641
342.6,1458,1538
343.1,1531,1610
343.5,1551,1629
344,1554,1633
344.5,1503,1580
344.9,1495,1571
345.4,1488,1565
345.8,1478,1558
346.3,1542,1619
346.7,1525,1605
347.2,1430,1512
347.7,1514,1593
348.1,1492,1572
348.6,1360,1432
349,1560,1636
349.5,1499,1584
349.9,1557,1635
350.4,1439,1510
350.9,1500,1575
351.3,1569,1648
351.8,1523,1600
352.2,1560,1642
352.7,1471,1553
353.1,1475,1559
353.6,1535,1615
354.1,1512,1586
354.5,1431,1511
355,1437,1512
355.4,1522,1596
355.9,1527,1606
356.3,1550,1628
356.8,1509,1586
357.3,1545,1618
357.7,1503,1580
358.2,1563,1643
358.6,1516,1595
359.1,1565,1642
359.5,1519,1595
360,1495,1573
360.5,1548,1630
360.9,1517,1605
361.4,1500,1572
361.8,1561,1640
362.3,1464,1541
362.7,1456,1534
363.2,1501,1582
363.7,1547,1625
364.1,1554,1633
364.6,1540,1622
365,1423,1500
365.5,1372,1448
366,1244,1305
366.4,1443,1522
366.9,1487,1569
367.3,1541,1618
367.8,1570,1649
368.2,1569,1648
368.7,1437,1511
369.2,1503,1586
369.6,1526,1606
370.1,1534,1611
370.5,1524,1604
371,1524,1602
371.5,1431,1504
371.9,1424,1498
372.4,1498,1580
372.8,1511,1592
373.3,1521,1599
373.8,1525,1602
374.2,1554,1632
374.7,1536,1616
375.1,1495,1575
375.6,1555,1632
376,1512,1587
376.5,1461,1543
377,1544,1622
377.4,1553,1633
377.9,1472,1551
378.3,1524,1606
378.8,1587,1656
379.3,1558,1641
379.7,1519,1596
380.2,1521,1602
380.6,1581,1676
381.1,1525,1604
381.6,1538,1621
382,1523,1601
382.5,1536,1614
382.9,1545,1620
383.4,1565,1641
383.9,1491,1574
384.3,1505,1583
384.8,1520,1598
385.2,1479,1560
385.7,1476,1554
386.2,1575,1654
386.6,1514,1591
387.1,1430,1517
387.5,1545,1630
388,1555,1632
388.5,1414,1492
388.9,1579,1659
389.4,1571,1647
389.8,1544,1628
390.3,1439,1512
390.8,1536,1613
391.2,1517,1597
391.7,1500,1578
392.1,1532,1611
392.6,1494,1576
393.1,1533,1616
393.5,1469,1545
394,1588,1669
394.4,1293,1380
394.9,1541,1622
395.4,1542,1624
395.8,1572,1651
396.3,1555,1634
396.7,1503,1576
397.2,1551,1632
397.7,1490,1562
398.1,1534,1607
398.6,1405,1473
399,1568,1647
399.5,1508,1589
400,1564,1649
400.4,1559,1636
400.9,1556,1635
