Time,Wed Sep 25 13:10:17 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.9
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1453,1529
338.1,1411,1489
338.5,1555,1634
339,1443,1522
339.4,1483,1564
339.9,1379,1453
340.3,1574,1656
340.8,1572,1650
341.3,1279,1350
341.7,1482,1556
342.2,1566,1648
342.6,1458,1536
343.1,1532,1612
343.5,1552,1629
344,1555,1632
344.5,1504,1581
344.9,1495,1576
345.4,1488,1568
345.8,1478,1561
346.3,1543,1616
346.7,1525,1606
347.2,1430,1508
347.7,1515,1593
348.1,1492,1573
348.6,1359,1432
349,1562,1639
349.5,1500,1579
349.9,1558,1636
350.4,1438,1512
350.9,1501,1579
351.3,1570,1653
351.8,1524,1606
352.2,1561,1646
352.7,1471,1551
353.1,1475,1557
353.6,1535,1612
354.1,1512,1589
354.5,1430,1513
355,1437,1512
355.4,1523,1601
355.9,1527,1606
356.3,1551,1631
356.8,1509,1590
357.3,1546,1624
357.7,1503,1584
358.2,1564,1640
358.6,1516,1596
359.1,1566,1645
359.5,1519,1602
360,1495,1573
360.5,1548,1633
360.9,1517,1601
361.4,1500,1579
361.8,1562,1640
362.3,1463,1544
362.7,1456,1536
363.2,1502,1586
363.7,1548,1627
364.1,1554,1632
364.6,1540,1621
365,1423,1500
365.5,1371,1445
366,1241,1303
366.4,1443,1527
366.9,1487,1566
367.3,1542,1618
367.8,1571,1651
368.2,1570,1650
368.7,1436,1516
369.2,1503,1590
369.6,1526,1604
370.1,1534,1616
370.5,1525,1605
371,1524,1602
371.5,1430,1507
371.9,1423,1495
372.4,1498,1581
372.8,1511,1596
373.3,1522,1600
373.8,1526,1607
374.2,1554,1627
374.7,1537,1622
375.1,1495,1575
375.6,1556,1637
376,1513,1593
376.5,1461,1543
377,1544,1621
377.4,1554,1634
377.9,1472,1554
378.3,1525,1605
378.8,1589,1657
379.3,1559,1640
379.7,1519,1596
380.2,1522,1604
380.6,1582,1671
381.1,1526,1604
381.6,1539,1617
382,1523,1603
382.5,1537,1615
382.9,1546,1622
383.4,1566,1643
383.9,1491,1574
384.3,1505,1588
384.8,1520,1601
385.2,1479,1561
385.7,1476,1547
386.2,1577,1646
386.6,1514,1593
387.1,1429,1510
387.5,1546,1628
388,1555,1636
388.5,1413,1492
388.9,1580,1661
389.4,1572,1651
389.8,1545,1626
390.3,1438,1514
390.8,1537,1620
391.2,1517,1598
391.7,1500,1582
392.1,1532,1609
392.6,1494,1575
393.1,1534,1614
393.5,1469,1547
394,1590,1672
394.4,1291,1376
394.9,1542,1625
395.4,1542,1620
395.8,1573,1654
396.3,1556,1638
396.7,1503,1578
397.2,1552,1634
397.7,1490,1561
398.1,1535,1610
398.6,1404,1472
399,1569,1645
399.5,1508,1588
400,1565,1653
400.4,1560,1641
400.9,1557,1634
