Time,Wed Sep 25 13:10:47 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.11
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1452,1535
338.1,1410,1491
338.5,1556,1638
339,1442,1517
339.4,1483,1565
339.9,1377,1453
340.3,1575,1659
340.8,1573,1654
341.3,1277,1355
341.7,1482,1560
342.2,1567,1652
342.6,1457,1538
343.1,1532,1617
343.5,1553,1637
344,1556,1638
344.5,1504,1583
344.9,1495,1580
345.4,1488,1572
345.8,1478,1558
346.3,1544,1623
346.7,1526,1611
347.2,1429,1517
347.7,1515,1594
348.1,1493,1573
348.6,1357,1437
349,1563,1643
349.5,1500,1574
349.9,1559,1638
350.4,1438,1515
350.9,1501,1578
351.3,1572,1653
351.8,1524,1608
352.2,1562,1647
352.7,1471,1552
353.1,1475,1562
353.6,1536,1621
354.1,1513,1591
354.5,1430,1510
355,1436,1518
355.4,1523,1607
355.9,1528,1611
356.3,1552,1634
356.8,1510,1595
357.3,1547,1624
357.7,1504,1585
358.2,1565,1650
358.6,1516,1598
359.1,1567,1650
359.5,1520,1603
360,1496,1582
360.5,1549,1639
360.9,1518,1606
361.4,1500,1579
361.8,1563,1643
362.3,1463,1548
362.7,1456,1540
363.2,1502,1586
363.7,1549,1632
364.1,1555,1642
364.6,1541,1627
365,1422,1501
365.5,1370,1450
366,1238,1305
366.4,1442,1522
366.9,1487,1571
367.3,1543,1623
367.8,1573,1654
368.2,1571,1653
368.7,1436,1516
369.2,1503,1589
369.6,1527,1615
370.1,1535,1616
370.5,1525,1606
371,1525,1608
371.5,1430,1508
371.9,1422,1499
372.4,1499,1581
372.8,1512,1596
373.3,1522,1603
373.8,1526,1610
374.2,1555,1634
374.7,1538,1620
375.1,1495,1578
375.6,1557,1644
376,1513,1592
376.5,1461,1538
377,1545,1623
377.4,1555,1638
377.9,1472,1561
378.3,1526,1607
378.8,1590,1665
379.3,1560,1642
379.7,1520,1602
380.2,1522,1608
380.6,1584,1677
381.1,1526,1612
381.6,1540,1625
382,1524,1608
382.5,1537,1621
382.9,1546,1627
383.4,1567,1644
383.9,1491,1573
384.3,1505,1593
384.8,1521,1603
385.2,1479,1562
385.7,1475,1558
386.2,1578,1658
386.6,1515,1600
387.1,1428,1511
387.5,1547,1636
388,1556,1641
388.5,1412,1499
388.9,1582,1663
389.4,1573,1655
389.8,1546,1628
390.3,1438,1516
390.8,1538,1623
391.2,1518,1598
391.7,1500,1581
392.1,1533,1614
392.6,1494,1579
393.1,1534,1617
393.5,1468,1550
394,1591,1675
394.4,1288,1377
394.9,1543,1625
395.4,1543,1627
395.8,1574,1658
396.3,1557,1640
396.7,1503,1582
397.2,1553,1615
397.7,1490,1567
398.1,1535,1613
398.6,1403,1474
399,1570,1651
399.5,1509,1587
400,1567,1653
400.4,1561,1648
400.9,1558,1643
401.3,1558,1635
401.8,1522,1604
402.3,1514,1598
402.7,1521,1602
403.2,1533,1618
403.6,1503,1589
404.1,1506,1595
404.6,1525,1606
405,1529,1614
405.5,1539,1623
406,1504,1582
406.4,1464,1549
406.9,1567,1652
407.3,1531,1614
407.8,1513,1595
408.3,1558,1647
408.7,1356,1433
409.2,1557,1639
409.6,1520,1600
410.1,1559,1639
410.6,1555,1631
411,1503,1581
411.5,1470,1551
412,1512,1590
412.4,1575,1660
412.9,1555,1638
413.3,1584,1664
413.8,1514,1602
414.3,1503,1586
414.7,1540,1624
415.2,1546,1630
415.6,1541,1627
416.1,1519,1599
416.6,1556,1644
417,1595,1671
417.5,1480,1562
418,1557,1639
418.4,1531,1612
418.9,1323,1395
419.3,1442,1524
419.8,1556,1636
420.3,1550,1642
420.7,1460,1542
421.2,1472,1556
421.7,1550,1633
422.1,1377,1460
422.6,1495,1579
423,1547,1631
423.5,1577,1658
424,1498,1577
424.4,1490,1572
424.9,1583,1665
425.4,1562,1644
425.8,1525,1607
426.3,1418,1503
426.7,1562,1644
427.2,1551,1635
427.7,1517,1599
428.1,1494,1579
428.6,1481,1562
429.1,1567,1646
429.5,1493,1580
430,1539,1624
430.4,1618,1696
430.9,1562,1642
431.4,1519,1602
431.8,1548,1633
432.3,1541,1624
432.8,1582,1663
433.2,1466,1551
433.7,1476,1557
434.1,1547,1633
434.6,1579,1663
435.1,1471,1553
435.5,1555,1638
436,1522,1599
436.5,1495,1576
436.9,1459,1544
437.4,1515,1593
437.9,1384,1466
438.3,1534,1621
438.8,1540,1623
439.2,1563,1645
439.7,1552,1632
440.2,1368,1457
440.6,1435,1520
441.1,1554,1633
441.6,1568,1650
442,1471,1556
442.5,1577,1657
443,1542,1632
443.4,1520,1601
443.9,1487,1574
444.3,1495,1554
444.8,1538,1619
445.3,1583,1668
445.7,1364,1447
446.2,1550,1627
446.7,1557,1638
447.1,1544,1626
447.6,1531,1613
448.1,1448,1529
448.5,1519,1596
449,1524,1604
449.5,1501,1587
449.9,1545,1629
450.4,1522,1603
450.8,1421,1502
451.3,1565,1650
451.8,1593,1674
452.2,1515,1605
452.7,1609,1688
453.2,1588,1677
453.6,1541,1628
454.1,1496,1585
454.6,1549,1633
455,1500,1581
455.5,1539,1622
456,1540,1628
456.4,1495,1578
456.9,1607,1685
457.4,1540,1624
457.8,1474,1558
458.3,1378,1454
458.7,1566,1643
459.2,1583,1666
459.7,1525,1610
460.1,1490,1577
460.6,1531,1617
461.1,1502,1590
461.5,1568,1653
462,1529,1615
462.5,1570,1650
462.9,1534,1612
463.4,1402,1478
463.9,1465,1547
464.3,1547,1627
464.8,1553,1642
465.3,1525,1610
465.7,1517,1601
466.2,1433,1518
466.7,1543,1623
467.1,1559,1643
467.6,1542,1626
468.1,1528,1610
468.5,1495,1580
469,1491,1571
469.4,1574,1660
469.9,1559,1646
470.4,1560,1646
