Time,Wed Sep 25 13:09:17 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.15
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1454,1530
338.1,1414,1488
338.5,1552,1628
339,1445,1516
339.4,1483,1559
339.9,1383,1447
340.3,1570,1649
340.8,1568,1642
341.3,1288,1358
341.7,1482,1552
342.2,1562,1636
342.6,1459,1535
343.1,1529,1605
343.5,1549,1622
344,1552,1627
344.5,1503,1574
344.9,1494,1571
345.4,1488,1561
345.8,1478,1552
346.3,1540,1609
346.7,1523,1599
347.2,1432,1509
347.7,1513,1585
348.1,1492,1566
348.6,1364,1430
349,1558,1627
349.5,1499,1574
349.9,1554,1626
350.4,1440,1511
350.9,1500,1571
351.3,1566,1643
351.8,1522,1599
352.2,1558,1634
352.7,1472,1544
353.1,1475,1557
353.6,1533,1610
354.1,1511,1585
354.5,1433,1505
355,1439,1513
355.4,1521,1595
355.9,1525,1600
356.3,1548,1625
356.8,1508,1580
357.3,1543,1614
357.7,1502,1573
358.2,1560,1629
358.6,1514,1589
359.1,1562,1635
359.5,1518,1593
360,1495,1569
360.5,1546,1627
360.9,1516,1595
361.4,1499,1567
361.8,1558,1637
362.3,1464,1535
362.7,1457,1532
363.2,1501,1579
363.7,1545,1621
364.1,1551,1627
364.6,1538,1616
365,1425,1498
365.5,1376,1445
366,1252,1306
366.4,1445,1516
366.9,1487,1566
367.3,1539,1611
367.8,1568,1643
368.2,1566,1644
368.7,1438,1510
369.2,1502,1582
369.6,1524,1599
370.1,1532,1606
370.5,1523,1598
371,1522,1595
371.5,1433,1504
371.9,1425,1496
372.4,1498,1569
372.8,1510,1587
373.3,1520,1592
373.8,1524,1599
374.2,1551,1618
374.7,1534,1613
375.1,1494,1573
375.6,1553,1627
376,1511,1583
376.5,1462,1532
377,1542,1612
377.4,1551,1621
377.9,1472,1550
378.3,1523,1597
378.8,1584,1654
379.3,1556,1629
379.7,1517,1595
380.2,1520,1597
380.6,1578,1662
381.1,1524,1599
381.6,1536,1611
382,1521,1597
382.5,1534,1611
382.9,1543,1621
383.4,1562,1630
383.9,1491,1565
384.3,1504,1579
384.8,1519,1593
385.2,1479,1557
385.7,1476,1547
386.2,1572,1646
386.6,1513,1587
387.1,1431,1510
387.5,1543,1620
388,1552,1626
388.5,1416,1488
388.9,1576,1649
389.4,1568,1645
389.8,1542,1621
390.3,1440,1507
390.8,1535,1612
391.2,1516,1594
391.7,1499,1575
392.1,1530,1605
392.6,1494,1568
393.1,1531,1611
393.5,1469,1541
394,1585,1661
394.4,1299,1381
394.9,1539,1611
395.4,1540,1617
395.8,1569,1644
396.3,1553,1630
396.7,1502,1574
397.2,1549,1625
397.7,1489,1556
398.1,1532,1602
398.6,1407,1470
399,1565,1639
399.5,1507,1583
400,1562,1637
400.4,1556,1630
400.9,1554,1628
401.3,1553,1621
401.8,1519,1587
402.3,1513,1591
402.7,1519,1592
403.2,1530,1608
403.6,1502,1580
404.1,1505,1585
404.6,1523,1596
405,1526,1603
405.5,1535,1609
406,1503,1577
406.4,1465,1540
406.9,1562,1633
407.3,1528,1597
407.8,1512,1588
408.3,1554,1636
408.7,1363,1433
409.2,1553,1621
409.6,1518,1593
410.1,1555,1627
410.6,1551,1618
411,1501,1577
411.5,1470,1538
412,1510,1581
412.4,1570,1646
412.9,1551,1622
413.3,1578,1653
413.8,1512,1586
414.3,1501,1578
414.7,1537,1612
415.2,1543,1620
415.6,1538,1610
416.1,1517,1587
416.6,1552,1627
417,1589,1661
417.5,1480,1551
418,1552,1627
418.4,1528,1597
418.9,1332,1399
419.3,1444,1521
419.8,1552,1625
420.3,1547,1628
420.7,1462,1530
421.2,1473,1545
421.7,1546,1627
422.1,1383,1456
422.6,1494,1567
423,1543,1616
423.5,1572,1647
424,1497,1572
424.4,1489,1559
424.9,1577,1647
425.4,1558,1630
425.8,1522,1597
426.3,1422,1498
426.7,1557,1631
427.2,1547,1626
427.7,1515,1592
428.1,1494,1573
428.6,1481,1555
429.1,1562,1634
429.5,1493,1569
430,1536,1609
430.4,1610,1682
430.9,1557,1633
431.4,1517,1597
