Time,Wed Sep 25 13:09:47 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.58
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1453,1529
338.1,1412,1486
338.5,1554,1631
339,1444,1517
339.4,1483,1556
339.9,1381,1449
340.3,1572,1645
340.8,1570,1643
341.3,1283,1357
341.7,1482,1553
342.2,1564,1644
342.6,1458,1535
343.1,1531,1608
343.5,1551,1626
344,1554,1630
344.5,1503,1576
344.9,1495,1581
345.4,1488,1570
345.8,1478,1555
346.3,1542,1613
346.7,1524,1605
347.2,1431,1513
347.7,1514,1589
348.1,1492,1570
348.6,1361,1432
349,1560,1634
349.5,1499,1582
349.9,1556,1635
350.4,1439,1506
350.9,1500,1573
351.3,1569,1646
351.8,1523,1600
352.2,1560,1636
352.7,1471,1545
353.1,1475,1553
353.6,1534,1609
354.1,1512,1586
354.5,1431,1508
355,1438,1512
355.4,1522,1593
355.9,1526,1605
356.3,1549,1625
356.8,1509,1590
357.3,1545,1616
357.7,1503,1580
358.2,1562,1641
358.6,1515,1592
359.1,1564,1642
359.5,1519,1592
360,1495,1571
360.5,1547,1624
360.9,1517,1598
361.4,1500,1577
361.8,1560,1638
362.3,1464,1546
362.7,1456,1531
363.2,1501,1578
363.7,1546,1624
364.1,1553,1635
364.6,1539,1616
365,1424,1498
365.5,1373,1446
366,1246,1309
366.4,1444,1520
366.9,1487,1564
367.3,1541,1614
367.8,1570,1644
368.2,1569,1649
368.7,1437,1517
369.2,1503,1581
369.6,1525,1600
370.1,1533,1607
370.5,1524,1597
371,1523,1601
371.5,1431,1504
371.9,1424,1497
372.4,1498,1573
372.8,1511,1594
373.3,1521,1594
373.8,1525,1602
374.2,1553,1626
374.7,1536,1613
375.1,1495,1573
375.6,1555,1631
376,1512,1584
376.5,1461,1538
377,1543,1619
377.4,1553,1627
377.9,1472,1546
378.3,1524,1600
378.8,1587,1655
379.3,1558,1637
379.7,1518,1596
380.2,1521,1597
380.6,1581,1663
381.1,1525,1603
381.6,1538,1618
382,1522,1598
382.5,1536,1612
382.9,1544,1619
383.4,1564,1635
383.9,1491,1567
384.3,1505,1581
384.8,1520,1598
385.2,1479,1562
385.7,1476,1553
386.2,1575,1651
386.6,1514,1592
387.1,1430,1512
387.5,1545,1626
388,1554,1631
388.5,1414,1492
388.9,1579,1653
389.4,1570,1645
389.8,1543,1618
390.3,1439,1510
390.8,1536,1610
391.2,1517,1594
391.7,1500,1574
392.1,1531,1603
392.6,1494,1571
393.1,1533,1611
393.5,1469,1544
394,1588,1662
394.4,1295,1376
394.9,1541,1617
395.4,1541,1621
395.8,1572,1645
396.3,1555,1630
396.7,1503,1575
397.2,1551,1632
397.7,1490,1557
398.1,1534,1606
398.6,1405,1469
399,1568,1640
399.5,1508,1587
400,1564,1643
400.4,1558,1632
400.9,1556,1635
