Time,Wed Sep 25 13:10:37 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.01
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1452,1532
338.1,1410,1489
338.5,1556,1635
339,1443,1525
339.4,1483,1561
339.9,1378,1455
340.3,1575,1656
340.8,1572,1650
341.3,1278,1356
341.7,1482,1560
342.2,1566,1652
342.6,1458,1536
343.1,1532,1615
343.5,1552,1638
344,1555,1638
344.5,1504,1583
344.9,1495,1575
345.4,1488,1569
345.8,1478,1558
346.3,1544,1622
346.7,1526,1606
347.2,1429,1509
347.7,1515,1596
348.1,1492,1573
348.6,1358,1436
349,1562,1636
349.5,1500,1581
349.9,1558,1639
350.4,1438,1512
350.9,1501,1581
351.3,1571,1654
351.8,1524,1612
352.2,1562,1645
352.7,1471,1555
353.1,1475,1561
353.6,1536,1618
354.1,1513,1590
354.5,1430,1509
355,1437,1514
355.4,1523,1605
355.9,1528,1611
356.3,1551,1629
356.8,1510,1595
357.3,1546,1629
357.7,1503,1580
358.2,1564,1648
358.6,1516,1597
359.1,1566,1650
359.5,1520,1600
360,1496,1581
360.5,1549,1633
360.9,1518,1604
361.4,1500,1582
361.8,1562,1646
362.3,1463,1544
362.7,1456,1537
363.2,1502,1582
363.7,1548,1628
364.1,1555,1640
364.6,1541,1623
365,1422,1501
365.5,1370,1449
366,1239,1304
366.4,1443,1526
366.9,1487,1570
367.3,1542,1621
367.8,1572,1655
368.2,1571,1653
368.7,1436,1516
369.2,1503,1585
369.6,1526,1610
370.1,1535,1614
370.5,1525,1605
371,1524,1602
371.5,1430,1507
371.9,1422,1499
372.4,1498,1581
372.8,1512,1597
373.3,1522,1601
373.8,1526,1610
374.2,1555,1635
374.7,1537,1619
375.1,1495,1577
375.6,1557,1640
376,1513,1594
376.5,1461,1543
377,1545,1627
377.4,1555,1632
377.9,1472,1554
378.3,1525,1608
378.8,1589,1664
379.3,1560,1641
379.7,1519,1596
380.2,1522,1607
380.6,1583,1677
381.1,1526,1612
381.6,1539,1620
382,1523,1602
382.5,1537,1620
382.9,1546,1628
383.4,1566,1647
383.9,1491,1571
384.3,1505,1585
384.8,1520,1603
385.2,1479,1568
385.7,1475,1553
386.2,1577,1658
386.6,1515,1597
387.1,1429,1512
387.5,1546,1633
388,1556,1633
388.5,1413,1497
388.9,1581,1658
389.4,1573,1654
389.8,1545,1631
390.3,1438,1513
390.8,1538,1618
391.2,1517,1600
391.7,1500,1581
392.1,1533,1612
392.6,1494,1578
393.1,1534,1615
393.5,1469,1549
394,1590,1670
394.4,1290,1379
394.9,1542,1624
395.4,1543,1625
395.8,1574,1657
396.3,1557,1640
396.7,1503,1582
397.2,1552,1635
397.7,1490,1569
398.1,1535,1609
398.6,1403,1474
399,1570,1649
399.5,1509,1591
400,1566,1650
400.4,1560,1643
400.9,1558,1639
401.3,1557,1633
401.8,1521,1598
402.3,1514,1597
402.7,1521,1602
403.2,1533,1619
403.6,1503,1584
404.1,1506,1590
404.6,1525,1604
405,1528,1610
405.5,1538,1617
406,1504,1588
406.4,1464,1542
406.9,1566,1648
407.3,1531,1609
407.8,1513,1598
408.3,1557,1643
408.7,1357,1432
409.2,1556,1634
409.6,1520,1597
410.1,1559,1638
410.6,1555,1629
411,1502,1580
