Time,Wed Sep 25 13:10:57 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.33
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1452,1534
338.1,1409,1494
338.5,1557,1637
339,1442,1524
339.4,1483,1566
339.9,1376,1456
340.3,1576,1659
340.8,1574,1653
341.3,1274,1352
341.7,1482,1561
342.2,1568,1650
342.6,1457,1541
343.1,1533,1615
343.5,1554,1637
344,1557,1640
344.5,1504,1582
344.9,1495,1577
345.4,1488,1575
345.8,1477,1563
346.3,1545,1624
346.7,1526,1610
347.2,1428,1515
347.7,1515,1597
348.1,1493,1573
348.6,1355,1435
349,1564,1644
349.5,1500,1583
349.9,1560,1642
350.4,1437,1515
350.9,1501,1587
351.3,1573,1659
351.8,1525,1607
352.2,1563,1645
352.7,1471,1556
353.1,1475,1561
353.6,1537,1624
354.1,1513,1596
354.5,1429,1512
355,1436,1519
355.4,1524,1606
355.9,1528,1614
356.3,1552,1634
356.8,1510,1601
357.3,1547,1630
357.7,1504,1586
358.2,1566,1649
358.6,1517,1598
359.1,1568,1648
359.5,1520,1605
360,1496,1580
360.5,1550,1643
360.9,1518,1607
361.4,1501,1584
361.8,1564,1649
362.3,1463,1544
362.7,1455,1540
363.2,1502,1584
363.7,1549,1631
364.1,1556,1639
364.6,1542,1622
365,1421,1499
365.5,1368,1450
366,1235,1305
366.4,1442,1523
366.9,1487,1574
367.3,1544,1624
367.8,1574,1655
368.2,1573,1654
368.7,1435,1520
369.2,1504,1588
369.6,1527,1610
370.1,1536,1619
370.5,1526,1611
371,1525,1610
371.5,1429,1504
371.9,1421,1502
372.4,1499,1582
372.8,1512,1596
373.3,1523,1601
373.8,1527,1612
374.2,1556,1640
374.7,1538,1624
375.1,1495,1581
375.6,1558,1642
376,1514,1593
376.5,1460,1547
377,1546,1625
377.4,1556,1639
377.9,1472,1562
378.3,1526,1611
378.8,1592,1666
379.3,1561,1644
379.7,1520,1603
380.2,1523,1609
380.6,1585,1678
381.1,1527,1611
381.6,1540,1624
382,1524,1608
382.5,1538,1625
382.9,1547,1633
383.4,1568,1649
383.9,1492,1573
384.3,1506,1591
384.8,1521,1607
385.2,1479,1569
385.7,1475,1557
386.2,1579,1659
386.6,1515,1601
387.1,1428,1514
387.5,1548,1633
388,1557,1640
388.5,1411,1494
388.9,1583,1666
389.4,1574,1654
389.8,1546,1633
390.3,1437,1518
390.8,1539,1622
391.2,1518,1609
391.7,1501,1583
392.1,1534,1613
392.6,1495,1577
393.1,1535,1618
393.5,1468,1548
394,1592,1677
394.4,1286,1378
394.9,1544,1625
395.4,1544,1628
395.8,1576,1659
396.3,1558,1644
396.7,1503,1582
397.2,1554,1639
397.7,1490,1565
398.1,1536,1616
398.6,1402,1477
399,1572,1656
399.5,1509,1592
400,1568,1656
400.4,1562,1646
400.9,1559,1635
401.3,1559,1638
401.8,1522,1602
402.3,1515,1597
402.7,1522,1604
403.2,1534,1620
403.6,1503,1591
404.1,1507,1596
404.6,1526,1606
405,1529,1612
405.5,1539,1619
406,1504,1588
406.4,1464,1543
406.9,1568,1653
407.3,1532,1618
407.8,1514,1598
408.3,1559,1648
408.7,1354,1435
409.2,1558,1643
409.6,1521,1599
410.1,1560,1644
410.6,1556,1636
411,1503,1585
411.5,1470,1554
412,1512,1599
412.4,1576,1658
412.9,1556,1639
413.3,1585,1666
413.8,1514,1596
414.3,1503,1585
414.7,1541,1626
415.2,1547,1631
415.6,1542,1624
416.1,1520,1595
416.6,1557,1644
417,1597,1674
417.5,1480,1558
418,1558,1643
418.4,1531,1612
418.9,1321,1397
419.3,1441,1525
419.8,1557,1637
420.3,1551,1643
420.7,1460,1541
421.2,1472,1556
421.7,1551,1634
422.1,1376,1461
422.6,1495,1574
423,1548,1633
423.5,1578,1660
424,1498,1579
424.4,1490,1575
424.9,1584,1667
425.4,1563,1644
425.8,1525,1609
426.3,1417,1503
426.7,1563,1643
427.2,1552,1636
427.7,1517,1601
428.1,1494,1575
428.6,1481,1561
429.1,1568,1646
429.5,1494,1578
430,1540,1623
430.4,1620,1696
430.9,1563,1644
431.4,1520,1603
431.8,1549,1630
432.3,1542,1629
432.8,1583,1668
433.2,1466,1552
433.7,1476,1558
434.1,1548,1634
434.6,1581,1659
435.1,1471,1556
435.5,1556,1640
436,1523,1600
436.5,1495,1573
436.9,1459,1543
