Time,Wed Sep 25 13:11:47 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.76
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1451,1542
338.1,1407,1498
338.5,1559,1649
339,1441,1526
339.4,1483,1572
339.9,1373,1458
340.3,1579,1667
340.8,1577,1662
341.3,1269,1355
341.7,1482,1568
342.2,1570,1656
342.6,1457,1544
343.1,1534,1621
343.5,1556,1642
344,1559,1647
344.5,1505,1589
344.9,1496,1586
345.4,1488,1575
345.8,1477,1566
346.3,1546,1633
346.7,1528,1620
347.2,1427,1513
347.7,1516,1602
348.1,1493,1587
348.6,1352,1436
349,1566,1651
349.5,1500,1591
349.9,1562,1652
350.4,1436,1517
350.9,1502,1588
351.3,1575,1663
351.8,1526,1615
352.2,1566,1655
352.7,1471,1558
353.1,1474,1568
353.6,1538,1627
354.1,1514,1597
354.5,1428,1512
355,1435,1521
355.4,1525,1614
355.9,1530,1619
356.3,1554,1641
356.8,1511,1599
357.3,1549,1635
357.7,1504,1591
358.2,1568,1653
358.6,1518,1603
359.1,1570,1664
359.5,1522,1611
360,1496,1586
360.5,1552,1647
360.9,1519,1611
361.4,1501,1587
361.8,1566,1654
362.3,1462,1549
362.7,1455,1541
363.2,1503,1593
363.7,1551,1640
364.1,1558,1650
364.6,1543,1630
365,1419,1502
365.5,1365,1451
366,1228,1308
366.4,1441,1531
366.9,1487,1571
367.3,1545,1628
367.8,1576,1667
368.2,1575,1664
368.7,1434,1522
369.2,1504,1592
369.6,1528,1618
370.1,1537,1624
370.5,1527,1616
371,1526,1614
371.5,1428,1512
371.9,1420,1503
372.4,1499,1590
372.8,1513,1599
373.3,1524,1608
373.8,1528,1620
374.2,1558,1642
374.7,1540,1630
375.1,1495,1584
375.6,1560,1651
376,1515,1600
376.5,1460,1548
377,1548,1631
377.4,1558,1641
377.9,1472,1564
378.3,1527,1614
378.8,1594,1672
379.3,1564,1656
379.7,1521,1614
380.2,1524,1615
380.6,1588,1691
381.1,1528,1619
381.6,1542,1632
382,1525,1609
382.5,1540,1625
382.9,1549,1636
383.4,1570,1654
383.9,1492,1583
384.3,1506,1595
384.8,1522,1610
385.2,1479,1569
385.7,1475,1562
386.2,1582,1666
386.6,1516,1608
387.1,1426,1518
387.5,1549,1646
388,1559,1648
388.5,1410,1497
388.9,1586,1674
389.4,1577,1661
389.8,1548,1642
390.3,1436,1517
390.8,1540,1626
