Time,Wed Sep 25 13:10:14 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.58
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1453,1528
338.1,1412,1495
338.5,1554,1633
339,1444,1518
339.4,1483,1559
339.9,1381,1454
340.3,1572,1653
340.8,1570,1649
341.3,1283,1355
341.7,1482,1555
342.2,1564,1639
342.6,1458,1535
343.1,1531,1604
343.5,1551,1633
344,1554,1626
344.5,1503,1575
344.9,1495,1573
345.4,1488,1565
345.8,1478,1557
346.3,1542,1620
346.7,1524,1602
347.2,1431,1511
347.7,1514,1592
348.1,1492,1574
348.6,1361,1433
349,1560,1633
349.5,1499,1577
349.9,1556,1636
350.4,1439,1512
350.9,1500,1571
351.3,1569,1640
351.8,1523,1606
352.2,1560,1640
352.7,1471,1545
353.1,1475,1553
353.6,1534,1615
354.1,1512,1589
354.5,1431,1510
355,1438,1515
355.4,1522,1601
355.9,1526,1601
356.3,1549,1624
356.8,1509,1588
357.3,1545,1619
357.7,1503,1576
358.2,1562,1636
358.6,1515,1591
359.1,1564,1639
359.5,1519,1599
360,1495,1565
360.5,1547,1629
360.9,1517,1597
361.4,1500,1576
361.8,1560,1637
362.3,1464,1544
362.7,1456,1532
363.2,1501,1579
363.7,1546,1624
364.1,1553,1634
364.6,1539,1622
365,1424,1500
365.5,1373,1450
366,1246,1308
366.4,1444,1526
366.9,1487,1569
367.3,1541,1612
367.8,1570,1648
368.2,1569,1644
368.7,1437,1519
369.2,1503,1581
369.6,1525,1604
370.1,1533,1608
370.5,1524,1601
371,1523,1600
371.5,1431,1504
371.9,1424,1498
372.4,1498,1575
372.8,1511,1589
373.3,1521,1602
373.8,1525,1602
374.2,1553,1627
374.7,1536,1615
375.1,1495,1572
375.6,1555,1637
376,1512,1589
376.5,1461,1540
377,1543,1620
377.4,1553,1628
377.9,1472,1552
378.3,1524,1604
378.8,1587,1654
379.3,1558,1636
379.7,1518,1595
380.2,1521,1602
380.6,1581,1666
381.1,1525,1607
381.6,1538,1618
382,1522,1603
382.5,1536,1618
382.9,1544,1620
383.4,1564,1640
383.9,1491,1567
384.3,1505,1579
384.8,1520,1597
385.2,1479,1561
385.7,1476,1552
386.2,1575,1647
386.6,1514,1593
387.1,1430,1508
387.5,1545,1625
388,1554,1634
388.5,1414,1493
388.9,1579,1658
389.4,1570,1643
389.8,1543,1622
390.3,1439,1510
390.8,1536,1615
391.2,1517,1594
391.7,1500,1579
392.1,1531,1603
392.6,1494,1577
393.1,1533,1608
393.5,1469,1542
394,1588,1666
394.4,1295,1377
394.9,1541,1621
395.4,1541,1616
395.8,1572,1650
396.3,1555,1634
396.7,1503,1580
397.2,1551,1629
397.7,1490,1557
398.1,1534,1607
398.6,1405,1475
399,1568,1646
399.5,1508,1583
400,1564,1641
400.4,1558,1636
400.9,1556,1632
401.3,1555,1632
401.8,1520,1599
402.3,1513,1591
402.7,1520,1599
403.2,1531,1599
403.6,1502,1588
404.1,1506,1583
404.6,1524,1602
405,1527,1603
405.5,1537,1616
406,1503,1580
406.4,1465,1546
406.9,1564,1642
407.3,1530,1610
407.8,1512,1590
408.3,1556,1639
408.7,1360,1435
409.2,1555,1631
409.6,1519,1594
410.1,1557,1638
410.6,1553,1628
411,1502,1581
411.5,1470,1545
412,1511,1592
412.4,1572,1652
412.9,1553,1634
413.3,1581,1657
413.8,1513,1589
414.3,1502,1574
414.7,1538,1627
415.2,1544,1629
415.6,1539,1617
416.1,1518,1589
416.6,1554,1638
417,1592,1668
417.5,1480,1557
418,1554,1628
418.4,1529,1603
418.9,1328,1396
419.3,1443,1523
419.8,1554,1627
420.3,1548,1626
420.7,1461,1538
421.2,1473,1552
421.7,1548,1626
422.1,1381,1458
422.6,1495,1574
423,1545,1621
423.5,1574,1653
424,1497,1576
424.4,1489,1568
424.9,1579,1653
425.4,1560,1636
425.8,1523,1597
426.3,1420,1499
426.7,1559,1639
427.2,1549,1631
427.7,1515,1594
428.1,1494,1576
428.6,1481,1559
429.1,1564,1640
429.5,1493,1573
430,1538,1616
430.4,1613,1683
430.9,1559,1639
431.4,1518,1597
431.8,1546,1621
432.3,1539,1618
432.8,1579,1654
433.2,1467,1547
433.7,1476,1556
434.1,1545,1625
434.6,1576,1650
435.1,1472,1548
435.5,1552,1632
436,1521,1591
436.5,1495,1569
436.9,1460,1559
437.4,1514,1591
437.9,1387,1467
438.3,1532,1612
438.8,1538,1615
439.2,1561,1639
439.7,1550,1628
440.2,1372,1451
440.6,1437,1513
441.1,1552,1623
441.6,1565,1640
442,1471,1552
442.5,1574,1652
443,1540,1617
443.4,1519,1595
443.9,1487,1575
444.3,1495,1554
444.8,1536,1612
445.3,1580,1656
445.7,1368,1447
446.2,1547,1626
446.7,1554,1635
447.1,1542,1614
447.6,1530,1608
448.1,1449,1532
448.5,1518,1591
449,1523,1601
449.5,1500,1582
449.9,1543,1617
450.4,1521,1596
450.8,1423,1496
451.3,1563,1637
451.8,1589,1662
452.2,1514,1550
452.7,1605,1680
453.2,1585,1666
453.6,1539,1612
454.1,1496,1578
454.6,1547,1626
455,1499,1578
455.5,1537,1615
456,1538,1616
456.4,1494,1572
456.9,1603,1677
457.4,1538,1612
457.8,1475,1554
458.3,1381,1452
458.7,1563,1638
459.2,1579,1655
459.7,1523,1597
460.1,1489,1569
460.6,1529,1609
461.1,1502,1581
461.5,1566,1640
462,1528,1609
462.5,1567,1649
462.9,1532,1609
463.4,1405,1484
463.9,1466,1534
464.3,1545,1624
464.8,1550,1632
465.3,1524,1602
465.7,1516,1597
466.2,1434,1517
466.7,1541,1616
467.1,1557,1634
467.6,1540,1615
468.1,1526,1599
468.5,1495,1577
469,1491,1573
469.4,1571,1651
469.9,1557,1632
470.4,1557,1636
470.8,1518,1592
471.3,1610,1685
471.8,1564,1640
472.2,1517,1596
472.7,1477,1559
473.2,1485,1566
473.6,1480,1557
474.1,1591,1662
474.6,1556,1634
475,1506,1593
475.5,1530,1611
476,1508,1590
476.4,1530,1608
476.9,1553,1630
477.4,1521,1603
477.8,1546,1622
478.3,1459,1529
478.8,1532,1608
479.2,1534,1604
479.7,1551,1628
480.2,1524,1600
480.6,1550,1622
481.1,1444,1521
481.6,1528,1607
482,1504,1578
482.5,1543,1623
483,1543,1626
483.4,1547,1624
483.9,1550,1632
484.4,1522,1600
484.8,1575,1643
485.3,1563,1638
485.8,1536,1614
486.2,1530,1612
486.7,1533,1613
487.2,1560,1633
487.6,1532,1609
488.1,1490,1567
488.6,1561,1642
489,1528,1606
489.5,1547,1628
490,1555,1632
490.4,1619,1694
490.9,1479,1554
491.4,1556,1628
491.8,1543,1626
492.3,1533,1614
492.8,1602,1682
493.2,1565,1643
493.7,1496,1569
494.2,1541,1620
494.6,1527,1608
495.1,1554,1637
495.6,1451,1533
496,1504,1584
496.5,1470,1548
497,1517,1594
497.5,1499,1571
497.9,1515,1590
498.4,1575,1653
498.9,1442,1531
499.3,1535,1613
499.8,1539,1612
500.3,1541,1616
500.7,1555,1633
501.2,1354,1430
501.7,1451,1530
502.1,1487,1566
502.6,1525,1601
503.1,1488,1566
503.5,1553,1632
504,1531,1614
504.5,1496,1580
504.9,1567,1644
505.4,1500,1573
505.9,1542,1617
506.3,1523,1599
506.8,1526,1602
507.3,1503,1582
507.8,1439,1515
508.2,1526,1603
508.7,1519,1598
509.2,1415,1487
509.6,1382,1471
510.1,1495,1580
510.6,1493,1570
511,1574,1648
511.5,1545,1623
512,1526,1604
512.4,1561,1638
512.9,1560,1643
513.4,1475,1546
513.8,1486,1561
514.3,1570,1647
