Time,Wed Sep 25 13:11:04 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.11
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1452,1529
338.1,1410,1493
338.5,1556,1639
339,1442,1523
339.4,1483,1564
339.9,1377,1456
340.3,1575,1660
340.8,1573,1661
341.3,1277,1354
341.7,1482,1559
342.2,1567,1651
342.6,1457,1542
343.1,1532,1614
343.5,1553,1635
344,1556,1637
344.5,1504,1587
344.9,1495,1575
345.4,1488,1572
345.8,1478,1561
346.3,1544,1620
346.7,1526,1610
347.2,1429,1513
347.7,1515,1597
348.1,1493,1575
348.6,1357,1436
349,1563,1640
349.5,1500,1584
349.9,1559,1638
350.4,1438,1515
350.9,1501,1582
351.3,1572,1653
351.8,1524,1614
352.2,1562,1648
352.7,1471,1554
353.1,1475,1562
353.6,1536,1619
354.1,1513,1590
354.5,1430,1513
355,1436,1516
355.4,1523,1605
355.9,1528,1609
356.3,1552,1630
356.8,1510,1597
357.3,1547,1623
357.7,1504,1588
358.2,1565,1646
358.6,1516,1600
359.1,1567,1649
359.5,1520,1604
360,1496,1578
360.5,1549,1631
360.9,1518,1607
361.4,1500,1580
361.8,1563,1648
362.3,1463,1547
362.7,1456,1537
363.2,1502,1582
363.7,1549,1629
364.1,1555,1641
364.6,1541,1625
365,1422,1499
365.5,1370,1447
366,1238,1307
366.4,1442,1527
366.9,1487,1574
367.3,1543,1625
367.8,1573,1655
368.2,1571,1651
368.7,1436,1522
369.2,1503,1588
369.6,1527,1610
370.1,1535,1615
370.5,1525,1606
371,1525,1607
371.5,1430,1503
371.9,1422,1501
372.4,1499,1584
372.8,1512,1592
373.3,1522,1602
373.8,1526,1607
374.2,1555,1636
374.7,1538,1622
375.1,1495,1576
375.6,1557,1638
376,1513,1597
376.5,1461,1545
377,1545,1627
377.4,1555,1637
377.9,1472,1552
378.3,1526,1610
378.8,1590,1666
379.3,1560,1642
379.7,1520,1600
380.2,1522,1606
380.6,1584,1678
381.1,1526,1606
381.6,1540,1623
382,1524,1606
382.5,1537,1622
382.9,1546,1631
383.4,1567,1651
383.9,1491,1574
384.3,1505,1588
384.8,1521,1604
385.2,1479,1564
385.7,1475,1560
386.2,1578,1659
386.6,1515,1598
387.1,1428,1515
387.5,1547,1634
388,1556,1639
388.5,1412,1495
388.9,1582,1669
389.4,1573,1653
389.8,1546,1631
390.3,1438,1517
390.8,1538,1622
391.2,1518,1597
391.7,1500,1583
392.1,1533,1612
392.6,1494,1580
393.1,1534,1614
393.5,1468,1551
394,1591,1674
394.4,1288,1373
394.9,1543,1624
395.4,1543,1621
395.8,1574,1656
396.3,1557,1642
396.7,1503,1584
397.2,1553,1639
397.7,1490,1559
398.1,1535,1612
398.6,1403,1476
399,1570,1653
399.5,1509,1591
400,1567,1651
400.4,1561,1645
400.9,1558,1643
401.3,1558,1639
401.8,1522,1602
402.3,1514,1600
402.7,1521,1604
403.2,1533,1614
403.6,1503,1590
404.1,1506,1585
404.6,1525,1608
405,1529,1609
405.5,1539,1623
406,1504,1582
406.4,1464,1545
406.9,1567,1647
407.3,1531,1614
407.8,1513,1601
408.3,1558,1643
408.7,1356,1436
409.2,1557,1640
409.6,1520,1601
410.1,1559,1644
410.6,1555,1631
411,1503,1585
411.5,1470,1554
412,1512,1594
412.4,1575,1658
412.9,1555,1638
413.3,1584,1661
413.8,1514,1593
414.3,1503,1592
414.7,1540,1632
415.2,1546,1631
415.6,1541,1622
416.1,1519,1597
416.6,1556,1642
417,1595,1673
417.5,1480,1560
418,1557,1640
418.4,1531,1610
418.9,1323,1400
419.3,1442,1526
419.8,1556,1638
420.3,1550,1633
420.7,1460,1541
421.2,1472,1554
421.7,1550,1631
422.1,1377,1460
422.6,1495,1578
423,1547,1628
423.5,1577,1660
424,1498,1578
424.4,1490,1572
424.9,1583,1666
425.4,1562,1645
425.8,1525,1608
426.3,1418,1499
426.7,1562,1645
427.2,1551,1637
427.7,1517,1600
428.1,1494,1576
428.6,1481,1566
429.1,1567,1650
429.5,1493,1577
430,1539,1624
430.4,1618,1696
430.9,1562,1643
431.4,1519,1602
431.8,1548,1627
432.3,1541,1627
432.8,1582,1663
433.2,1466,1549
433.7,1476,1557
434.1,1547,1630
434.6,1579,1660
435.1,1471,1550
435.5,1555,1636
436,1522,1595
436.5,1495,1575
436.9,1459,1569
437.4,1515,1596
437.9,1384,1464
438.3,1534,1615
438.8,1540,1620
439.2,1563,1644
439.7,1552,1632
440.2,1368,1459
440.6,1435,1517
441.1,1554,1632
441.6,1568,1645
442,1471,1557
442.5,1577,1660
443,1542,1627
443.4,1520,1602
443.9,1487,1579
444.3,1495,1550
444.8,1538,1618
445.3,1583,1665
445.7,1364,1451
446.2,1550,1630
446.7,1557,1641
447.1,1544,1622
447.6,1531,1616
448.1,1448,1533
