Data from it500_Temperature12_14-36-26-913.txt Node

Standard Time	Epoch Time	
HH:MM:SS:000	(msec 1970)	Temperature1_2
14:36:26.913	1581341786913	17.65	
14:36:36.942	1581341796942	17.86	
14:36:46.971	1581341806971	18.06	
14:36:57.000	1581341817000	18.27	
14:37:07.029	1581341827029	18.37	
14:37:17.058	1581341837058	18.58	
14:37:27.087	1581341847087	18.78	
14:37:37.116	1581341857116	18.99	
14:37:47.144	1581341867144	19.09	
14:37:57.162	1581341877162	19.3	
14:38:07.186	1581341887186	19.5	
14:38:17.202	1581341897202	19.61	
14:38:27.231	1581341907231	19.81	
14:38:37.245	1581341917245	19.92	
14:38:47.272	1581341927272	20.12	
14:38:57.293	1581341937293	20.33	
14:39:07.322	1581341947322	20.43	
14:39:17.338	1581341957338	20.64	
14:39:27.367	1581341967367	20.74	
14:39:37.396	1581341977396	20.94	
14:39:47.431	1581341987431	21.15	
14:39:57.455	1581341997455	21.25	
14:40:07.481	1581342007481	21.36	
14:40:17.494	1581342017494	21.56	
14:40:27.523	1581342027523	21.77	
14:40:37.552	1581342037552	21.87	
14:40:47.581	1581342047581	21.97	
14:40:57.610	1581342057610	22.18	
14:41:07.638	1581342067638	22.28	
14:41:17.667	1581342077667	22.39	
14:41:27.696	1581342087696	22.59	
14:41:37.725	1581342097725	22.7	
14:41:47.738	1581342107738	22.8	
14:41:57.767	1581342117767	22.91	
14:42:07.796	1581342127796	23.11	
14:42:17.812	1581342137812	23.22	
14:42:27.825	1581342147825	23.32	
14:42:37.854	1581342157854	23.53	
14:42:47.883	1581342167883	23.63	
14:42:57.912	1581342177912	23.74	
14:43:07.941	1581342187941	23.84	
14:43:17.970	1581342197970	23.94	
14:43:27.999	1581342207999	24.05	
14:43:38.028	1581342218028	24.15	
14:43:48.057	1581342228057	24.26	
14:43:58.086	1581342238086	24.47	
14:44:08.115	1581342248115	24.57	
14:44:18.144	1581342258144	24.68	
14:44:28.173	1581342268173	24.78	
14:44:38.201	1581342278201	24.89	
14:44:48.222	1581342288222	24.99	
14:44:58.251	1581342298251	25.1	
14:45:08.280	1581342308280	25.2	
14:45:18.309	1581342318309	25.31	
14:45:28.338	1581342328338	25.41	
14:45:38.367	1581342338367	25.52	
14:45:48.396	1581342348396	25.62	
14:45:58.409	1581342358409	25.73	
14:46:08.438	1581342368438	25.83	
14:46:18.451	1581342378451	25.94	
14:46:28.480	1581342388480	26.05	
14:46:38.509	1581342398509	26.15	
14:46:48.523	1581342408523	26.15	
14:46:58.552	1581342418552	26.37	
14:47:08.581	1581342428581	26.37	
14:47:18.610	1581342438610	26.47	
14:47:28.639	1581342448639	26.58	
14:47:38.668	1581342458668	26.68	
14:47:48.684	1581342468684	26.79	
14:47:58.712	1581342478712	26.9	
14:48:08.741	1581342488741	26.9	
14:48:18.770	1581342498770	27.01	
14:48:28.799	1581342508799	27.11	
14:48:38.826	1581342518826	27.22	
14:48:48.855	1581342528855	27.33	
14:48:58.884	1581342538884	27.33	
14:49:08.913	1581342548913	27.43	
14:49:18.944	1581342558944	27.54	
14:49:28.973	1581342568973	27.65	
14:49:39.002	1581342579002	27.76	
14:49:49.015	1581342589015	27.76	
14:49:59.044	1581342599044	27.87	
14:50:09.072	1581342609072	27.97	
14:50:19.101	1581342619101	27.97	
14:50:29.130	1581342629130	28.08	
14:50:39.159	1581342639159	28.19	
14:50:49.159	1581342649159	28.3	
14:50:59.188	1581342659188	28.3	
14:51:09.201	1581342669201	28.41	
14:51:19.230	1581342679230	28.52	
14:51:29.259	1581342689259	28.52	
14:51:39.288	1581342699288	28.63	
14:51:49.301	1581342709301	28.63	
14:51:59.315	1581342719315	28.73	
14:52:09.344	1581342729344	28.84	
14:52:19.372	1581342739372	28.84	
14:52:29.401	1581342749401	28.95	
14:52:39.430	1581342759430	29.06	
14:52:49.444	1581342769444	29.06	
14:52:59.472	1581342779472	29.17	
14:53:09.501	1581342789501	29.17	
14:53:19.530	1581342799530	29.28	
14:53:29.559	1581342809559	29.28	
14:53:39.588	1581342819588	29.39	
14:53:49.604	1581342829604	29.5	
14:53:59.633	1581342839633	29.5	
14:54:09.662	1581342849662	29.61	
14:54:19.690	1581342859690	29.61	
14:54:29.719	1581342869719	29.72	
14:54:39.748	1581342879748	29.83	
14:54:49.777	1581342889777	29.83	
14:54:59.806	1581342899806	29.94	
14:55:09.835	1581342909835	29.94	
14:55:19.864	1581342919864	29.94	
14:55:29.893	1581342929893	30.06	
14:55:39.921	1581342939921	30.06	
14:55:49.935	1581342949935	30.17	
14:55:59.948	1581342959948	30.28	
14:56:09.961	1581342969961	30.28	
14:56:19.975	1581342979975	30.28	
14:56:29.988	1581342989988	30.39	
14:56:40.001	1581343000001	30.39	
14:56:50.017	1581343010017	30.5	
14:57:00.046	1581343020046	30.5	
14:57:10.075	1581343030075	30.61	
14:57:20.104	1581343040104	30.61	
14:57:30.132	1581343050132	30.73	
14:57:40.146	1581343060146	30.73	
14:57:50.159	1581343070159	30.73	
14:58:00.188	1581343080188	30.84	
14:58:10.217	1581343090217	30.84	
14:58:20.246	1581343100246	30.95	
14:58:30.275	1581343110275	30.95	
14:58:40.304	1581343120304	31.06	
14:58:50.317	1581343130317	31.06	
14:59:00.346	1581343140346	31.06	
14:59:10.359	1581343150359	31.18	
14:59:20.388	1581343160388	31.18	
14:59:30.417	1581343170417	31.18	
14:59:40.430	1581343180430	31.29	
14:59:50.430	1581343190430	31.29	
15:00:00.459	1581343200459	31.29	
15:00:10.488	1581343210488	31.4	
15:00:20.501	1581343220501	31.4	
15:00:30.530	1581343230530	31.51	
15:00:40.559	1581343240559	31.51	
15:00:50.588	1581343250588	31.51	
15:01:00.601	1581343260601	31.63	
15:01:10.630	1581343270630	31.63	
15:01:20.643	1581343280643	31.63	
15:01:30.672	1581343290672	31.74	
15:01:40.701	1581343300701	31.74	
15:01:50.714	1581343310714	31.74	
15:02:00.743	1581343320743	31.86	
15:02:10.756	1581343330756	31.86	
15:02:20.785	1581343340785	31.86	
15:02:30.814	1581343350814	31.97	
15:02:40.843	1581343360843	31.97	
15:02:50.859	1581343370859	31.97	
