Data from it1000_Temperature12_21-31-04-801.txt Node

Standard Time	Epoch Time	
HH:MM:SS:000	(msec 1970)	Temperature1_2
21:31:04.801	1581280264801	15.27	
21:31:14.830	1581280274830	15.37	
21:31:24.859	1581280284859	15.68	
21:31:34.888	1581280294888	15.89	
21:31:44.917	1581280304917	16.1	
21:31:54.946	1581280314946	16.31	
21:32:04.975	1581280324975	16.52	
21:32:14.991	1581280334991	16.72	
21:32:25.020	1581280345020	16.93	
21:32:35.050	1581280355050	17.14	
21:32:45.079	1581280365079	17.34	
21:32:55.108	1581280375108	17.45	
21:33:05.137	1581280385137	17.65	
21:33:15.166	1581280395166	17.86	
21:33:25.195	1581280405195	18.06	
21:33:35.224	1581280415224	18.27	
21:33:45.252	1581280425252	18.48	
21:33:55.282	1581280435282	18.58	
21:34:05.311	1581280445311	18.78	
21:34:15.340	1581280455340	18.99	
21:34:25.370	1581280465370	19.09	
21:34:35.399	1581280475399	19.3	
21:34:45.419	1581280485419	19.4	
21:34:55.448	1581280495448	19.61	
21:35:05.477	1581280505477	19.81	
21:35:15.492	1581280515492	19.92	
21:35:25.522	1581280525522	20.12	
21:35:35.552	1581280535552	20.22	
21:35:45.581	1581280545581	20.43	
21:35:55.610	1581280555610	20.53	
21:36:05.639	1581280565639	20.74	
21:36:15.668	1581280575668	20.84	
21:36:25.697	1581280585697	21.05	
21:36:35.721	1581280595721	21.15	
21:36:45.750	1581280605750	21.25	
21:36:55.779	1581280615779	21.46	
21:37:05.808	1581280625808	21.56	
21:37:15.838	1581280635838	21.77	
21:37:25.867	1581280645867	21.87	
21:37:35.896	1581280655896	21.97	
21:37:45.925	1581280665925	22.18	
21:37:55.955	1581280675955	22.28	
21:38:05.984	1581280685984	22.39	
21:38:16.014	1581280696014	22.49	
21:38:26.043	1581280706043	22.7	
21:38:36.072	1581280716072	22.8	
21:38:46.102	1581280726102	22.91	
21:38:56.131	1581280736131	23.01	
21:39:06.159	1581280746159	23.11	
21:39:16.189	1581280756189	23.32	
21:39:26.218	1581280766218	23.42	
21:39:36.234	1581280776234	23.53	
21:39:46.263	1581280786263	23.63	
21:39:56.292	1581280796292	23.74	
21:40:06.321	1581280806321	23.84	
21:40:16.350	1581280816350	23.94	
21:40:26.378	1581280826378	24.15	
21:40:36.407	1581280836407	24.26	
21:40:46.436	1581280846436	24.36	
21:40:56.465	1581280856465	24.47	
21:41:06.494	1581280866494	24.57	
21:41:16.523	1581280876523	24.68	
21:41:26.552	1581280886552	24.78	
21:41:36.581	1581280896581	24.89	
21:41:46.610	1581280906610	24.99	
21:41:56.639	1581280916639	24.99	
21:42:06.666	1581280926666	25.2	
