Data from it10_Temperature12_13-39-27-822.txt Node

Standard Time	Epoch Time	
HH:MM:SS:000	(msec 1970)	Temperature1_2
13:39:27.838	1581424767838	14.85	
13:39:37.851	1581424777851	14.95	
13:39:47.848	1581424787848	15.27	
13:39:57.880	1581424797880	15.48	
13:40:07.893	1581424807893	15.58	
13:40:17.907	1581424817907	15.79	
13:40:27.920	1581424827920	16	
13:40:37.933	1581424837933	16.2	
13:40:47.946	1581424847946	16.41	
13:40:57.960	1581424857960	16.62	
13:41:07.957	1581424867957	16.72	
13:41:17.971	1581424877971	16.93	
13:41:27.984	1581424887984	17.14	
13:41:38.013	1581424898013	17.34	
13:41:48.026	1581424908026	17.45	
13:41:58.039	1581424918039	17.65	
13:42:08.037	1581424928037	17.86	
13:42:18.050	1581424938050	18.06	
13:42:28.064	1581424948064	18.27	
13:42:38.093	1581424958093	18.37	
13:42:48.090	1581424968090	18.58	
13:42:58.106	1581424978106	18.78	
13:43:08.119	1581424988119	18.99	
13:43:18.133	1581424998133	19.09	
13:43:28.146	1581425008146	19.3	
13:43:38.180	1581425018180	19.4	
13:43:48.194	1581425028194	19.61	
13:43:58.191	1581425038191	19.81	
13:44:08.205	1581425048205	19.92	
13:44:18.235	1581425058235	20.12	
13:44:28.248	1581425068248	20.22	
13:44:38.262	1581425078262	20.43	
13:44:48.278	1581425088278	20.53	
13:44:58.291	1581425098291	20.64	
13:45:08.290	1581425108290	20.84	
13:45:18.319	1581425118319	20.94	
13:45:28.332	1581425128332	21.15	
13:45:38.347	1581425138347	21.25	
13:45:48.360	1581425148360	21.36	
13:45:58.375	1581425158375	21.56	
13:46:08.389	1581425168389	21.67	
13:46:18.402	1581425178402	21.77	
13:46:28.413	1581425188413	21.97	
13:46:38.429	1581425198429	22.08	
13:46:48.445	1581425208445	22.18	
13:46:58.460	1581425218460	22.39	
13:47:08.475	1581425228475	22.49	
13:47:18.473	1581425238473	22.59	
13:47:28.502	1581425248502	22.7	
