Data from it50_Temperature12_20-37-25-641.txt Node

Standard Time	Epoch Time	
HH:MM:SS:000	(msec 1970)	Temperature1_2
20:37:25.641	1581363445641	14.12	
20:37:35.655	1581363455655	14.33	
20:37:45.668	1581363465668	14.54	
20:37:55.683	1581363475683	14.75	
20:38:05.696	1581363485696	15.06	
20:38:15.710	1581363495710	15.27	
20:38:25.723	1581363505723	15.48	
20:38:35.740	1581363515740	15.68	
20:38:45.753	1581363525753	15.89	
20:38:55.766	1581363535766	16.1	
20:39:05.779	1581363545779	16.31	
20:39:15.793	1581363555793	16.62	
20:39:25.806	1581363565806	16.72	
20:39:35.825	1581363575825	17.03	
20:39:45.838	1581363585838	17.24	
20:39:55.851	1581363595851	17.45	
20:40:05.865	1581363605865	17.55	
20:40:15.882	1581363615882	17.76	
20:40:25.909	1581363625909	17.96	
20:40:35.925	1581363635925	18.17	
20:40:45.938	1581363645938	18.37	
20:40:55.952	1581363655952	18.58	
20:41:05.968	1581363665968	18.78	
20:41:15.985	1581363675985	18.99	
20:41:25.998	1581363685998	19.09	
20:41:36.012	1581363696012	19.3	
20:41:46.025	1581363706025	19.5	
20:41:56.038	1581363716038	19.61	
20:42:06.051	1581363726051	19.81	
20:42:16.065	1581363736065	20.02	
20:42:26.081	1581363746081	20.12	
20:42:36.094	1581363756094	20.33	
20:42:46.107	1581363766107	20.43	
20:42:56.120	1581363776120	20.64	
20:43:06.134	1581363786134	20.74	
20:43:16.147	1581363796147	20.94	
20:43:26.160	1581363806160	21.15	
20:43:36.174	1581363816174	21.25	
20:43:46.187	1581363826187	21.46	
20:43:56.203	1581363836203	21.56	
20:44:06.216	1581363846216	21.67	
20:44:16.230	1581363856230	21.87	
20:44:26.246	1581363866246	22.08	
20:44:36.260	1581363876260	22.18	
20:44:46.276	1581363886276	22.28	
20:44:56.289	1581363896289	22.49	
20:45:06.303	1581363906303	22.59	
20:45:16.316	1581363916316	22.7	
20:45:26.329	1581363926329	22.91	
20:45:36.345	1581363936345	23.01	
20:45:46.358	1581363946358	23.22	
20:45:56.372	1581363956372	23.32	
20:46:06.385	1581363966385	23.42	
20:46:16.398	1581363976398	23.53	
20:46:26.414	1581363986414	23.74	
20:46:36.428	1581363996428	23.84	
20:46:46.441	1581364006441	23.94	
20:46:56.454	1581364016454	24.05	
20:47:06.468	1581364026468	24.26	
20:47:16.481	1581364036481	24.36	
20:47:26.494	1581364046494	24.47	
20:47:36.510	1581364056510	24.57	
20:47:46.524	1581364066524	24.68	
20:47:56.537	1581364076537	24.89	
20:48:06.550	1581364086550	24.89	
20:48:16.564	1581364096564	25.1	
20:48:26.577	1581364106577	25.1	
20:48:36.593	1581364116593	25.2	
20:48:46.606	1581364126606	25.41	
