Time,Thu Jan  9 12:02:22 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.26
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1454,1526
338.1,1413,1485
338.5,1553,1625
339,1444,1510
339.4,1483,1558
339.9,1383,1454
340.3,1571,1647
340.8,1568,1642
341.3,1287,1356
341.7,1482,1552
342.2,1563,1632
342.6,1459,1528
343.1,1530,1603
343.5,1549,1624
344,1552,1626
344.5,1503,1570
344.9,1494,1567
345.4,1488,1565
345.8,1478,1555
346.3,1541,1617
346.7,1524,1600
347.2,1432,1512
347.7,1513,1590
348.1,1492,1569
348.6,1363,1431
349,1558,1626
349.5,1499,1573
349.9,1555,1631
350.4,1440,1509
350.9,1500,1572
351.3,1567,1640
351.8,1522,1596
352.2,1558,1636
352.7,1472,1545
353.1,1475,1553
353.6,1533,1610
354.1,1511,1582
354.5,1432,1510
355,1439,1509
355.4,1521,1588
355.9,1526,1600
356.3,1548,1622
356.8,1508,1589
357.3,1543,1612
357.7,1502,1576
358.2,1561,1635
358.6,1515,1593
359.1,1563,1641
359.5,1518,1592
360,1495,1557
360.5,1546,1626
360.9,1516,1594
361.4,1499,1570
361.8,1559,1628
362.3,1464,1534
362.7,1457,1526
363.2,1501,1572
363.7,1545,1621
364.1,1552,1622
364.6,1538,1611
365,1425,1499
365.5,1375,1444
366,1250,1301
366.4,1444,1521
366.9,1487,1562
367.3,1540,1617
367.8,1568,1646
368.2,1567,1639
368.7,1438,1515
369.2,1502,1580
369.6,1524,1603
370.1,1532,1603
370.5,1523,1599
371,1522,1594
371.5,1432,1493
371.9,1425,1494
372.4,1498,1571
372.8,1510,1584
373.3,1520,1595
373.8,1524,1593
374.2,1552,1621
374.7,1535,1611
375.1,1494,1568
375.6,1553,1626
376,1512,1583
376.5,1462,1536
377,1542,1612
377.4,1552,1625
377.9,1472,1550
378.3,1523,1597
378.8,1585,1654
379.3,1556,1627
379.7,1518,1588
380.2,1520,1600
380.6,1579,1654
381.1,1524,1598
381.6,1537,1609
382,1522,1591
382.5,1535,1610
382.9,1543,1615
383.4,1562,1635
383.9,1491,1568
384.3,1504,1580
384.8,1519,1599
385.2,1479,1553
385.7,1476,1548
386.2,1573,1640
386.6,1513,1587
387.1,1431,1504
387.5,1543,1622
388,1553,1628
388.5,1416,1490
388.9,1577,1647
389.4,1569,1643
389.8,1542,1622
390.3,1440,1508
390.8,1535,1610
391.2,1516,1587
391.7,1500,1573
392.1,1530,1600
392.6,1494,1571
393.1,1532,1603
393.5,1469,1540
394,1586,1660
394.4,1298,1379
394.9,1540,1614
395.4,1540,1609
395.8,1570,1644
396.3,1553,1630
396.7,1502,1574
397.2,1549,1626
397.7,1489,1551
398.1,1533,1603
398.6,1407,1471
399,1566,1640
399.5,1507,1582
400,1562,1636
400.4,1557,1631
400.9,1555,1629
401.3,1554,1626
401.8,1520,1598
402.3,1513,1587
402.7,1519,1592
403.2,1530,1611
403.6,1502,1577
404.1,1505,1583
404.6,1523,1595
405,1526,1600
405.5,1536,1609
406,1503,1579
406.4,1465,1539
406.9,1562,1637
407.3,1529,1603
407.8,1512,1590
408.3,1554,1630
408.7,1362,1433
409.2,1553,1624
409.6,1518,1588
410.1,1555,1632
410.6,1552,1622
411,1502,1577
411.5,1470,1545
412,1510,1589
412.4,1570,1646
412.9,1552,1623
413.3,1579,1654
413.8,1512,1584
414.3,1502,1573
414.7,1537,1614
415.2,1543,1624
415.6,1538,1612
416.1,1517,1588
416.6,1553,1628
417,1589,1659
417.5,1480,1550
418,1553,1621
418.4,1528,1600
418.9,1331,1397
419.3,1444,1515
419.8,1552,1624
420.3,1547,1630
420.7,1461,1531
421.2,1473,1544
421.7,1547,1619
422.1,1383,1455
