Time,Thu Jan  9 12:04:02 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.43
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1452,1536
338.1,1408,1493
338.5,1558,1642
339,1442,1520
339.4,1483,1566
339.9,1375,1453
340.3,1577,1656
340.8,1575,1662
341.3,1273,1350
341.7,1482,1563
342.2,1569,1652
342.6,1457,1539
343.1,1533,1618
343.5,1554,1639
344,1557,1641
344.5,1504,1586
344.9,1495,1578
345.4,1488,1574
345.8,1477,1560
346.3,1545,1626
346.7,1527,1615
347.2,1428,1513
347.7,1516,1596
348.1,1493,1573
348.6,1355,1434
349,1564,1647
349.5,1500,1585
349.9,1560,1639
350.4,1437,1516
350.9,1501,1580
351.3,1573,1657
351.8,1525,1610
352.2,1564,1644
352.7,1471,1550
353.1,1475,1565
353.6,1537,1627
354.1,1514,1592
354.5,1429,1508
355,1435,1518
355.4,1524,1604
355.9,1529,1613
356.3,1553,1635
356.8,1510,1596
357.3,1548,1631
357.7,1504,1589
358.2,1567,1648
358.6,1517,1597
359.1,1569,1646
359.5,1521,1608
360,1496,1569
360.5,1551,1636
360.9,1519,1603
361.4,1501,1579
361.8,1564,1643
362.3,1463,1544
362.7,1455,1533
363.2,1502,1584
363.7,1550,1632
364.1,1557,1641
364.6,1542,1624
365,1421,1501
365.5,1367,1442
366,1233,1297
366.4,1442,1525
366.9,1487,1569
367.3,1544,1629
367.8,1574,1659
368.2,1573,1652
368.7,1435,1521
369.2,1504,1586
369.6,1528,1613
370.1,1536,1615
370.5,1526,1611
371,1525,1603
371.5,1429,1505
371.9,1421,1499
372.4,1499,1585
372.8,1512,1596
373.3,1523,1603
373.8,1527,1613
374.2,1557,1638
374.7,1539,1623
375.1,1495,1579
375.6,1559,1646
376,1514,1594
376.5,1460,1544
377,1546,1630
377.4,1557,1642
377.9,1472,1554
378.3,1526,1603
378.8,1592,1667
379.3,1562,1646
379.7,1520,1603
380.2,1523,1607
380.6,1586,1666
381.1,1527,1615
381.6,1541,1628
382,1525,1606
382.5,1538,1618
382.9,1548,1635
383.4,1568,1648
383.9,1492,1575
384.3,1506,1588
384.8,1522,1604
385.2,1479,1562
385.7,1475,1561
386.2,1580,1657
386.6,1516,1596
387.1,1427,1510
387.5,1548,1638
388,1558,1640
388.5,1411,1490
388.9,1584,1666
389.4,1575,1651
389.8,1547,1634
390.3,1437,1519
390.8,1539,1625
391.2,1518,1605
391.7,1501,1576
392.1,1534,1618
392.6,1495,1578
393.1,1535,1616
393.5,1468,1547
394,1593,1674
394.4,1285,1375
394.9,1544,1629
395.4,1544,1626
395.8,1576,1656
396.3,1559,1646
396.7,1504,1582
397.2,1554,1642
397.7,1490,1560
398.1,1536,1614
398.6,1401,1475
399,1572,1656
399.5,1509,1592
400,1568,1654
400.4,1562,1641
400.9,1560,1644
401.3,1559,1641
401.8,1522,1605
402.3,1515,1600
402.7,1522,1605
403.2,1534,1620
403.6,1503,1587
404.1,1507,1591
