Time,Thu Jan  9 12:03:42 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.22
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1452,1531
338.1,1409,1488
338.5,1557,1638
339,1442,1516
339.4,1483,1571
339.9,1377,1453
340.3,1576,1657
340.8,1574,1652
341.3,1275,1354
341.7,1482,1560
342.2,1568,1647
342.6,1457,1537
343.1,1533,1617
343.5,1553,1639
344,1556,1639
344.5,1504,1584
344.9,1495,1579
345.4,1488,1570
345.8,1478,1557
346.3,1544,1625
346.7,1526,1614
347.2,1429,1510
347.7,1515,1599
348.1,1493,1575
348.6,1356,1431
349,1563,1641
349.5,1500,1580
349.9,1559,1639
350.4,1437,1514
350.9,1501,1579
351.3,1572,1653
351.8,1525,1608
352.2,1563,1640
352.7,1471,1556
353.1,1475,1559
353.6,1536,1619
354.1,1513,1592
354.5,1429,1512
355,1436,1513
355.4,1524,1601
355.9,1528,1607
356.3,1552,1632
356.8,1510,1593
357.3,1547,1626
357.7,1504,1587
358.2,1566,1645
358.6,1517,1600
359.1,1568,1646
359.5,1520,1599
360,1496,1570
360.5,1550,1634
360.9,1518,1602
361.4,1500,1584
361.8,1563,1643
362.3,1463,1543
362.7,1455,1537
363.2,1502,1579
363.7,1549,1629
364.1,1556,1640
364.6,1541,1628
365,1421,1500
365.5,1369,1442
366,1236,1303
366.4,1442,1523
366.9,1487,1576
367.3,1543,1623
367.8,1573,1651
368.2,1572,1651
368.7,1436,1518
369.2,1503,1586
369.6,1527,1608
370.1,1535,1614
370.5,1525,1605
371,1525,1606
371.5,1429,1505
371.9,1422,1499
372.4,1499,1582
372.8,1512,1595
373.3,1523,1603
373.8,1527,1610
374.2,1556,1635
374.7,1538,1616
375.1,1495,1576
375.6,1558,1641
376,1513,1594
376.5,1461,1542
377,1546,1625
377.4,1556,1635
377.9,1472,1560
378.3,1526,1608
378.8,1591,1662
379.3,1561,1640
379.7,1520,1600
380.2,1523,1609
380.6,1584,1664
381.1,1527,1609
381.6,1540,1624
382,1524,1605
382.5,1538,1619
382.9,1547,1625
383.4,1567,1644
383.9,1491,1569
384.3,1505,1591
384.8,1521,1602
385.2,1479,1560
385.7,1475,1558
386.2,1578,1658
386.6,1515,1597
387.1,1428,1511
387.5,1547,1633
388,1557,1639
388.5,1412,1492
388.9,1582,1663
389.4,1574,1651
389.8,1546,1628
390.3,1438,1519
390.8,1538,1625
391.2,1518,1598
391.7,1501,1581
392.1,1533,1610
392.6,1494,1578
393.1,1535,1613
393.5,1468,1547
394,1592,1678
394.4,1287,1375
394.9,1543,1628
395.4,1544,1623
395.8,1575,1655
396.3,1558,1639
396.7,1503,1584
397.2,1553,1640
397.7,1490,1559
398.1,1536,1614
398.6,1402,1474
399,1571,1651
399.5,1509,1592
400,1567,1653
400.4,1561,1642
400.9,1559,1643
401.3,1558,1634
401.8,1522,1599
402.3,1515,1597
402.7,1521,1603
403.2,1533,1617
403.6,1503,1588
404.1,1507,1586
404.6,1526,1604
405,1529,1609
405.5,1539,1619
406,1504,1582
406.4,1464,1545
406.9,1567,1648
407.3,1532,1613
407.8,1514,1594
408.3,1558,1640
408.7,1355,1439
409.2,1557,1639
409.6,1521,1601
410.1,1560,1639
410.6,1556,1631
411,1503,1585
411.5,1470,1546
412,1512,1597
412.4,1576,1661
412.9,1556,1631
413.3,1585,1666
413.8,1514,1597
414.3,1503,1585
414.7,1541,1625
415.2,1547,1633
415.6,1542,1623
416.1,1519,1598
416.6,1557,1639
417,1596,1674
417.5,1480,1563
418,1557,1638
418.4,1531,1607
418.9,1322,1397
419.3,1441,1524
419.8,1557,1640
420.3,1551,1639
420.7,1460,1537
421.2,1472,1546
421.7,1551,1629
422.1,1377,1458
422.6,1495,1572
423,1547,1627
423.5,1578,1662
424,1498,1577
424.4,1490,1575
424.9,1583,1658
425.4,1563,1641
425.8,1525,1606
426.3,1418,1499
426.7,1562,1639
427.2,1552,1629
427.7,1517,1598
428.1,1494,1575
428.6,1481,1563
429.1,1567,1648
429.5,1493,1572
430,1540,1620
430.4,1619,1693
430.9,1562,1639
431.4,1519,1599
431.8,1549,1626
432.3,1541,1631
432.8,1583,1668
433.2,1466,1549
433.7,1476,1557
434.1,1548,1631
434.6,1580,1661
435.1,1471,1554
435.5,1555,1639
436,1522,1597
436.5,1495,1569
436.9,1459,1559
437.4,1516,1596
437.9,1384,1465
438.3,1534,1615
438.8,1541,1619
439.2,1564,1646
439.7,1552,1632
440.2,1367,1453
440.6,1435,1519
441.1,1555,1634
441.6,1568,1654
442,1471,1557
442.5,1578,1658
443,1543,1625
443.4,1520,1601
443.9,1487,1577
444.3,1495,1555
444.8,1538,1619
445.3,1584,1666
445.7,1363,1445
446.2,1550,1631
446.7,1557,1640
447.1,1545,1623
447.6,1532,1614
448.1,1448,1530
448.5,1519,1599
449,1524,1607
449.5,1501,1583
449.9,1545,1628
450.4,1522,1603
450.8,1421,1500
451.3,1566,1649
451.8,1594,1677
452.2,1515,1599
452.7,1610,1685
453.2,1589,1672
453.6,1541,1622
454.1,1496,1577
454.6,1549,1630
455,1500,1582
455.5,1540,1625
456,1541,1623
456.4,1495,1578
456.9,1608,1684
457.4,1541,1626
457.8,1474,1558
458.3,1377,1452
458.7,1566,1651
459.2,1583,1665
459.7,1525,1610
460.1,1490,1571
460.6,1531,1610
461.1,1502,1588
461.5,1569,1648
462,1530,1611
462.5,1570,1654
462.9,1534,1616
463.4,1402,1481
463.9,1465,1546
464.3,1548,1626
464.8,1553,1630
465.3,1526,1606
465.7,1517,1602
466.2,1433,1513
466.7,1544,1624
467.1,1560,1639
467.6,1542,1620
468.1,1528,1603
468.5,1495,1581
469,1491,1570
469.4,1575,1659
469.9,1560,1641
470.4,1560,1644
470.8,1519,1599
471.3,1615,1699
471.8,1567,1646
472.2,1518,1604
472.7,1477,1559
473.2,1485,1569
473.6,1479,1560
474.1,1595,1669
474.6,1559,1641
475,1507,1589
475.5,1532,1609
476,1509,1590
476.4,1532,1610
476.9,1556,1633
477.4,1523,1610
477.8,1549,1628
478.3,1458,1536
478.8,1534,1611
479.2,1536,1624
479.7,1553,1628
480.2,1526,1606
480.6,1552,1631
481.1,1443,1525
481.6,1530,1620
482,1505,1588
482.5,1545,1621
483,1546,1621
483.4,1549,1630
483.9,1553,1633
484.4,1524,1606
484.8,1579,1660
485.3,1567,1647
485.8,1538,1619
486.2,1532,1617
486.7,1535,1621
487.2,1563,1645
487.6,1534,1620
488.1,1490,1565
488.6,1564,1645
489,1530,1605
489.5,1549,1629
490,1558,1638
490.4,1625,1704
490.9,1479,1552
491.4,1558,1639
491.8,1545,1628
492.3,1535,1618
492.8,1606,1687
493.2,1568,1651
493.7,1496,1577
494.2,1543,1623
494.6,1529,1613
495.1,1557,1645
495.6,1450,1525
496,1505,1589
496.5,1470,1553
497,1519,1604
497.5,1500,1582
497.9,1516,1593
498.4,1579,1656
498.9,1440,1531
499.3,1537,1620
499.8,1541,1623
500.3,1543,1621
500.7,1558,1646
501.2,1348,1430
501.7,1450,1529
502.1,1487,1574
502.6,1526,1613
503.1,1488,1563
