Time,Thu Jan  9 12:03:02 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.79
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1453,1525
338.1,1411,1488
338.5,1555,1632
339,1443,1510
339.4,1483,1558
339.9,1379,1456
340.3,1573,1648
340.8,1571,1648
341.3,1281,1353
341.7,1482,1558
342.2,1565,1644
342.6,1458,1536
343.1,1531,1611
343.5,1552,1628
344,1555,1630
344.5,1504,1576
344.9,1495,1572
345.4,1488,1570
345.8,1478,1553
346.3,1543,1617
346.7,1525,1607
347.2,1430,1507
347.7,1514,1591
348.1,1492,1571
348.6,1359,1434
349,1561,1635
349.5,1499,1576
349.9,1557,1635
350.4,1439,1505
350.9,1501,1577
351.3,1570,1651
351.8,1524,1600
352.2,1561,1642
352.7,1471,1553
353.1,1475,1556
353.6,1535,1617
354.1,1512,1588
354.5,1431,1508
355,1437,1511
355.4,1523,1593
355.9,1527,1605
356.3,1550,1627
356.8,1509,1592
357.3,1545,1618
357.7,1503,1584
358.2,1563,1638
358.6,1516,1591
359.1,1565,1643
359.5,1519,1600
360,1495,1563
360.5,1548,1627
360.9,1517,1599
361.4,1500,1580
361.8,1561,1636
362.3,1463,1539
362.7,1456,1531
363.2,1501,1577
363.7,1547,1626
364.1,1554,1639
364.6,1540,1618
365,1423,1497
365.5,1372,1444
366,1242,1306
366.4,1443,1523
366.9,1487,1563
367.3,1542,1618
367.8,1571,1649
368.2,1570,1643
368.7,1437,1514
369.2,1503,1577
369.6,1526,1603
370.1,1534,1611
370.5,1524,1602
371,1524,1600
371.5,1431,1499
371.9,1423,1496
372.4,1498,1572
372.8,1511,1592
373.3,1522,1596
373.8,1525,1601
374.2,1554,1627
374.7,1537,1613
375.1,1495,1575
375.6,1556,1631
376,1513,1586
376.5,1461,1538
377,1544,1626
377.4,1554,1628
377.9,1472,1555
378.3,1525,1602
378.8,1588,1658
379.3,1559,1639
379.7,1519,1596
380.2,1522,1599
380.6,1582,1656
381.1,1526,1605
381.6,1538,1617
382,1523,1596
382.5,1536,1611
382.9,1545,1623
383.4,1565,1641
383.9,1491,1573
384.3,1505,1586
384.8,1520,1598
385.2,1479,1556
385.7,1476,1555
386.2,1576,1648
386.6,1514,1594
387.1,1429,1505
387.5,1545,1627
388,1555,1631
388.5,1414,1489
388.9,1580,1657
389.4,1571,1648
389.8,1544,1628
390.3,1439,1513
390.8,1537,1611
391.2,1517,1594
391.7,1500,1577
392.1,1532,1609
392.6,1494,1575
393.1,1533,1609
393.5,1469,1549
394,1589,1668
394.4,1292,1375
394.9,1542,1620
395.4,1542,1613
395.8,1573,1651
396.3,1556,1637
396.7,1503,1579
397.2,1552,1629
397.7,1490,1554
398.1,1534,1604
398.6,1404,1471
399,1569,1647
399.5,1508,1586
400,1565,1647
400.4,1559,1635
400.9,1557,1638
401.3,1556,1627
401.8,1521,1598
402.3,1514,1590
402.7,1520,1594
403.2,1532,1611
403.6,1503,1580
404.1,1506,1581
404.6,1525,1600
405,1528,1602
405.5,1538,1610
406,1504,1577
406.4,1465,1543
406.9,1565,1641
407.3,1530,1610
407.8,1513,1594
408.3,1557,1636
408.7,1358,1432
409.2,1555,1631
409.6,1520,1594
410.1,1558,1630
410.6,1554,1628
411,1502,1579
411.5,1470,1544
412,1511,1592
412.4,1573,1655
412.9,1554,1631
413.3,1582,1660
413.8,1513,1594
414.3,1502,1584
414.7,1539,1617
415.2,1545,1625
415.6,1540,1618
416.1,1518,1589
416.6,1555,1634
417,1593,1665
417.5,1480,1557
418,1555,1633
418.4,1530,1605
418.9,1326,1399
419.3,1442,1526
419.8,1555,1629
420.3,1549,1632
420.7,1461,1533
421.2,1472,1543
421.7,1549,1626
422.1,1379,1462
422.6,1495,1570
423,1545,1626
423.5,1575,1649
424,1497,1573
424.4,1490,1570
424.9,1581,1654
425.4,1561,1638
425.8,1524,1591
426.3,1419,1500
426.7,1560,1637
427.2,1550,1628
427.7,1516,1592
428.1,1494,1571
428.6,1481,1557
429.1,1565,1642
429.5,1493,1570
430,1538,1617
430.4,1615,1691
430.9,1560,1633
431.4,1518,1597
431.8,1547,1621
432.3,1540,1631
432.8,1580,1661
433.2,1467,1544
433.7,1476,1554
434.1,1546,1622
434.6,1577,1655
435.1,1471,1550
435.5,1553,1631
436,1521,1595
436.5,1495,1572
436.9,1460,1558
437.4,1515,1594
437.9,1386,1461
438.3,1533,1611
438.8,1539,1616
439.2,1562,1638
439.7,1551,1628
440.2,1370,1455
440.6,1436,1517
441.1,1553,1625
441.6,1566,1647
442,1471,1555
442.5,1575,1652
443,1541,1619
443.4,1519,1594
443.9,1487,1576
444.3,1495,1553
444.8,1536,1618
445.3,1581,1660
445.7,1366,1443
446.2,1548,1625
446.7,1555,1636
447.1,1543,1618
447.6,1530,1611
448.1,1449,1528
448.5,1518,1594
449,1523,1602
449.5,1500,1582
449.9,1543,1620
450.4,1521,1593
450.8,1422,1498
451.3,1564,1640
451.8,1591,1671
