Time,Thu Jan  9 12:02:42 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.58
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1453,1525
338.1,1412,1489
338.5,1554,1625
339,1444,1517
339.4,1483,1557
339.9,1381,1450
340.3,1572,1646
340.8,1570,1645
341.3,1283,1352
341.7,1482,1549
342.2,1564,1634
342.6,1458,1539
343.1,1531,1604
343.5,1551,1626
344,1554,1629
344.5,1503,1576
344.9,1495,1575
345.4,1488,1565
345.8,1478,1557
346.3,1542,1619
346.7,1524,1603
347.2,1431,1508
347.7,1514,1586
348.1,1492,1568
348.6,1361,1433
349,1560,1631
349.5,1499,1575
349.9,1556,1631
350.4,1439,1505
350.9,1500,1574
351.3,1569,1640
351.8,1523,1597
352.2,1560,1633
352.7,1471,1546
353.1,1475,1552
353.6,1534,1616
354.1,1512,1580
354.5,1431,1507
355,1438,1513
355.4,1522,1595
355.9,1526,1598
356.3,1549,1623
356.8,1509,1587
357.3,1545,1619
357.7,1503,1578
358.2,1562,1634
358.6,1515,1588
359.1,1564,1636
359.5,1519,1597
360,1495,1561
360.5,1547,1625
360.9,1517,1594
361.4,1500,1571
361.8,1560,1634
362.3,1464,1538
362.7,1456,1530
363.2,1501,1577
363.7,1546,1619
364.1,1553,1633
364.6,1539,1613
365,1424,1496
365.5,1373,1444
366,1246,1303
366.4,1444,1519
366.9,1487,1561
367.3,1541,1616
367.8,1570,1647
368.2,1569,1643
368.7,1437,1518
369.2,1503,1577
369.6,1525,1602
370.1,1533,1608
370.5,1524,1597
371,1523,1594
371.5,1431,1498
371.9,1424,1494
372.4,1498,1572
372.8,1511,1586
373.3,1521,1594
373.8,1525,1600
374.2,1553,1625
374.7,1536,1613
375.1,1495,1573
375.6,1555,1630
376,1512,1588
376.5,1461,1536
377,1543,1612
377.4,1553,1622
377.9,1472,1550
378.3,1524,1598
378.8,1587,1655
379.3,1558,1630
379.7,1518,1594
380.2,1521,1598
380.6,1581,1654
381.1,1525,1609
381.6,1538,1616
382,1522,1595
382.5,1536,1608
382.9,1544,1624
383.4,1564,1637
383.9,1491,1565
384.3,1505,1579
384.8,1520,1595
385.2,1479,1555
385.7,1476,1551
386.2,1575,1650
386.6,1514,1589
387.1,1430,1509
387.5,1545,1626
388,1554,1628
388.5,1414,1486
388.9,1579,1654
389.4,1570,1646
389.8,1543,1623
390.3,1439,1508
390.8,1536,1608
391.2,1517,1592
391.7,1500,1573
392.1,1531,1603
392.6,1494,1571
393.1,1533,1605
393.5,1469,1541
394,1588,1666
394.4,1295,1380
394.9,1541,1615
395.4,1541,1615
395.8,1572,1647
396.3,1555,1631
396.7,1503,1575
397.2,1551,1627
397.7,1490,1549
398.1,1534,1606
398.6,1405,1469
399,1568,1644
399.5,1508,1579
400,1564,1638
400.4,1558,1633
400.9,1556,1635
401.3,1555,1625
401.8,1520,1595
402.3,1513,1595
402.7,1520,1597
403.2,1531,1615
403.6,1502,1582
404.1,1506,1582
404.6,1524,1594
405,1527,1599
405.5,1537,1611
406,1503,1578
406.4,1465,1541
406.9,1564,1640
407.3,1530,1604
407.8,1512,1592
408.3,1556,1630
408.7,1360,1435
409.2,1555,1627
409.6,1519,1594
410.1,1557,1631
410.6,1553,1623
411,1502,1580
411.5,1470,1546
412,1511,1587
412.4,1572,1649
412.9,1553,1624
413.3,1581,1655
413.8,1513,1588
414.3,1502,1579
414.7,1538,1617
415.2,1544,1624
415.6,1539,1615
416.1,1518,1594
416.6,1554,1632
417,1592,1658
417.5,1480,1559
418,1554,1628
418.4,1529,1598
418.9,1328,1397
419.3,1443,1515
419.8,1554,1627
420.3,1548,1629
420.7,1461,1536
421.2,1473,1540
421.7,1548,1623
422.1,1381,1455
422.6,1495,1569
423,1545,1619
423.5,1574,1646
424,1497,1573
424.4,1489,1566
424.9,1579,1651
425.4,1560,1631
425.8,1523,1599
426.3,1420,1501
426.7,1559,1633
427.2,1549,1627
427.7,1515,1593
428.1,1494,1571
428.6,1481,1556
429.1,1564,1634
429.5,1493,1562
430,1538,1614
430.4,1613,1689
430.9,1559,1632
431.4,1518,1590
431.8,1546,1618
432.3,1539,1623
432.8,1579,1655
433.2,1467,1543
433.7,1476,1548
434.1,1545,1618
434.6,1576,1651
435.1,1472,1553
435.5,1552,1628
436,1521,1588
436.5,1495,1566
436.9,1460,1556
437.4,1514,1591
437.9,1387,1463
438.3,1532,1608
438.8,1538,1610
439.2,1561,1637
439.7,1550,1628
440.2,1372,1450
440.6,1437,1512
441.1,1552,1622
441.6,1565,1642
442,1471,1551
442.5,1574,1646
443,1540,1615
443.4,1519,1592
443.9,1487,1574
444.3,1495,1549
444.8,1536,1614
445.3,1580,1653
445.7,1368,1447
446.2,1547,1621
446.7,1554,1630
447.1,1542,1610
447.6,1530,1604
448.1,1449,1527
448.5,1518,1585
449,1523,1601
449.5,1500,1578
449.9,1543,1622
450.4,1521,1592
450.8,1423,1496
451.3,1563,1634
451.8,1589,1664
