Time,Thu Jan  9 12:04:12 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.43
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1452,1531
338.1,1408,1493
338.5,1558,1644
339,1442,1526
339.4,1483,1570
339.9,1375,1456
340.3,1577,1661
340.8,1575,1656
341.3,1273,1351
341.7,1482,1570
342.2,1569,1654
342.6,1457,1542
343.1,1533,1617
343.5,1554,1643
344,1557,1645
344.5,1504,1581
344.9,1495,1581
345.4,1488,1572
345.8,1477,1566
346.3,1545,1627
346.7,1527,1613
347.2,1428,1508
347.7,1516,1598
348.1,1493,1572
348.6,1355,1435
349,1564,1647
349.5,1500,1587
349.9,1560,1645
350.4,1437,1516
350.9,1501,1586
351.3,1573,1656
351.8,1525,1614
352.2,1564,1644
352.7,1471,1549
353.1,1475,1559
353.6,1537,1623
354.1,1514,1592
354.5,1429,1513
355,1435,1513
355.4,1524,1605
355.9,1529,1611
356.3,1553,1639
356.8,1510,1597
357.3,1548,1629
357.7,1504,1589
358.2,1567,1650
358.6,1517,1600
359.1,1569,1652
359.5,1521,1605
360,1496,1570
360.5,1551,1638
360.9,1519,1604
361.4,1501,1585
361.8,1564,1651
362.3,1463,1549
362.7,1455,1538
363.2,1502,1582
363.7,1550,1633
364.1,1557,1643
364.6,1542,1628
365,1421,1503
365.5,1367,1444
366,1233,1299
366.4,1442,1529
366.9,1487,1570
367.3,1544,1628
367.8,1574,1659
368.2,1573,1652
368.7,1435,1516
369.2,1504,1591
369.6,1528,1611
370.1,1536,1620
370.5,1526,1612
371,1525,1607
371.5,1429,1509
371.9,1421,1494
372.4,1499,1581
372.8,1512,1598
373.3,1523,1604
373.8,1527,1609
374.2,1557,1637
374.7,1539,1625
375.1,1495,1576
375.6,1559,1648
376,1514,1597
376.5,1460,1547
377,1546,1628
377.4,1557,1640
377.9,1472,1555
378.3,1526,1610
378.8,1592,1664
379.3,1562,1646
379.7,1520,1603
380.2,1523,1609
380.6,1586,1668
381.1,1527,1609
381.6,1541,1625
382,1525,1608
382.5,1538,1625
382.9,1548,1627
383.4,1568,1651
383.9,1492,1572
384.3,1506,1590
384.8,1522,1606
385.2,1479,1569
385.7,1475,1554
386.2,1580,1661
386.6,1516,1601
387.1,1427,1512
387.5,1548,1639
388,1558,1642
388.5,1411,1491
388.9,1584,1667
389.4,1575,1661
389.8,1547,1637
390.3,1437,1514
390.8,1539,1621
391.2,1518,1600
391.7,1501,1588
392.1,1534,1619
392.6,1495,1581
393.1,1535,1615
393.5,1468,1551
394,1593,1682
394.4,1285,1370
394.9,1544,1623
395.4,1544,1625
395.8,1576,1660
396.3,1559,1644
396.7,1504,1585
397.2,1554,1643
397.7,1490,1565
398.1,1536,1616
398.6,1401,1476
399,1572,1655
399.5,1509,1595
400,1568,1655
400.4,1562,1648
400.9,1560,1646
401.3,1559,1642
401.8,1522,1610
402.3,1515,1600
402.7,1522,1604
403.2,1534,1623
403.6,1503,1592
404.1,1507,1591
404.6,1526,1600
405,1530,1613
405.5,1540,1622
406,1504,1586
406.4,1464,1545
406.9,1568,1654
407.3,1532,1618
407.8,1514,1600
408.3,1559,1650
408.7,1353,1432
409.2,1558,1641
409.6,1521,1602
410.1,1561,1643
410.6,1557,1638
411,1503,1587
411.5,1469,1549
412,1512,1599
412.4,1577,1664
412.9,1557,1640
413.3,1586,1666
413.8,1515,1598
414.3,1503,1584
414.7,1542,1626
415.2,1548,1637
415.6,1542,1627
416.1,1520,1599
416.6,1558,1642
417,1597,1678
417.5,1480,1567
418,1558,1639
418.4,1532,1614
418.9,1320,1399
419.3,1441,1526
419.8,1558,1641
420.3,1552,1644
420.7,1460,1543
421.2,1472,1554
421.7,1551,1637
422.1,1375,1457
422.6,1496,1583
423,1548,1632
423.5,1579,1661
424,1498,1580
424.4,1490,1572
424.9,1585,1659
425.4,1564,1643
425.8,1526,1606
426.3,1417,1504
426.7,1563,1646
427.2,1553,1639
427.7,1517,1601
428.1,1495,1578
428.6,1481,1565
429.1,1569,1650
429.5,1494,1576
430,1541,1624
430.4,1620,1703
430.9,1563,1648
431.4,1520,1604
431.8,1549,1627
432.3,1542,1636
432.8,1584,1666
433.2,1466,1550
433.7,1476,1559
434.1,1549,1636
434.6,1581,1667
435.1,1471,1558
435.5,1556,1640
436,1523,1599
436.5,1495,1581
436.9,1459,1562
437.4,1516,1597
437.9,1382,1465
438.3,1535,1619
438.8,1541,1627
439.2,1565,1647
439.7,1553,1639
440.2,1366,1451
440.6,1434,1517
441.1,1556,1640
441.6,1570,1656
442,1471,1554
442.5,1579,1667
443,1543,1631
443.4,1520,1606
443.9,1488,1575
444.3,1496,1554
444.8,1539,1621
445.3,1585,1668
445.7,1362,1447
446.2,1551,1630
446.7,1558,1644
447.1,1546,1622
447.6,1532,1620
448.1,1448,1534
448.5,1520,1601
449,1525,1614
449.5,1501,1586
449.9,1546,1629
450.4,1523,1608
450.8,1420,1504
451.3,1567,1648
451.8,1595,1683
452.2,1516,1605
452.7,1612,1687
453.2,1590,1676
453.6,1542,1622
454.1,1496,1578
454.6,1550,1631
455,1500,1590
455.5,1540,1625
456,1541,1627
456.4,1495,1580
456.9,1610,1689
457.4,1541,1625
457.8,1474,1556
458.3,1376,1459
458.7,1567,1648
459.2,1585,1670
459.7,1526,1609
460.1,1490,1575
460.6,1532,1616
461.1,1503,1592
461.5,1570,1651
462,1530,1618
462.5,1571,1659
462.9,1535,1620
463.4,1401,1478
463.9,1465,1543
464.3,1549,1629
464.8,1554,1639
465.3,1526,1615
465.7,1517,1603
466.2,1432,1518
466.7,1544,1629
467.1,1561,1647
467.6,1543,1627
468.1,1529,1609
468.5,1496,1579
469,1491,1576
469.4,1576,1665
469.9,1561,1650
470.4,1561,1650
470.8,1520,1603
471.3,1617,1695
471.8,1568,1652
472.2,1518,1609
472.7,1477,1560
473.2,1485,1570
473.6,1479,1559
474.1,1597,1672
474.6,1560,1644
475,1507,1595
475.5,1533,1615
476,1510,1596
476.4,1532,1616
476.9,1557,1641
477.4,1523,1610
477.8,1549,1633
478.3,1458,1541
478.8,1535,1621
479.2,1537,1620
479.7,1554,1639
480.2,1527,1607
480.6,1553,1638
481.1,1442,1525
481.6,1531,1622
482,1506,1590
482.5,1546,1625
483,1547,1627
483.4,1550,1635
483.9,1554,1640
484.4,1524,1609
484.8,1580,1655
485.3,1568,1650
485.8,1539,1618
486.2,1533,1618
486.7,1536,1625
487.2,1564,1648
487.6,1535,1616
488.1,1490,1575
488.6,1565,1654
489,1531,1616
489.5,1550,1628
490,1559,1644
490.4,1627,1707
490.9,1479,1559
491.4,1559,1638
491.8,1546,1632
492.3,1536,1621
492.8,1608,1689
493.2,1569,1651
493.7,1497,1578
494.2,1544,1633
494.6,1529,1615
495.1,1557,1640
495.6,1449,1534
496,1505,1593
496.5,1469,1554
497,1519,1604
497.5,1500,1584
497.9,1517,1598
498.4,1580,1664
498.9,1439,1530
499.3,1537,1623
499.8,1542,1626
500.3,1544,1624
500.7,1559,1648
501.2,1347,1430
501.7,1449,1526
502.1,1487,1574
502.6,1527,1612
503.1,1488,1570
