Time,Thu Jan  9 12:02:02 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.15
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1454,1527
338.1,1414,1486
338.5,1552,1622
339,1445,1508
339.4,1483,1554
339.9,1383,1447
340.3,1570,1637
340.8,1568,1639
341.3,1288,1352
341.7,1482,1552
342.2,1562,1631
342.6,1459,1529
343.1,1529,1602
343.5,1549,1623
344,1552,1624
344.5,1503,1570
344.9,1494,1568
345.4,1488,1564
345.8,1478,1556
346.3,1540,1607
346.7,1523,1601
347.2,1432,1506
347.7,1513,1584
348.1,1492,1565
348.6,1364,1434
349,1558,1624
349.5,1499,1575
349.9,1554,1627
350.4,1440,1508
350.9,1500,1568
351.3,1566,1639
351.8,1522,1593
352.2,1558,1631
352.7,1472,1540
353.1,1475,1546
353.6,1533,1603
354.1,1511,1582
354.5,1433,1506
355,1439,1509
355.4,1521,1585
355.9,1525,1600
356.3,1548,1624
356.8,1508,1582
357.3,1543,1612
357.7,1502,1576
358.2,1560,1631
358.6,1514,1587
359.1,1562,1631
359.5,1518,1587
360,1495,1557
360.5,1546,1621
360.9,1516,1594
361.4,1499,1573
361.8,1558,1628
362.3,1464,1531
362.7,1457,1524
363.2,1501,1574
363.7,1545,1617
364.1,1551,1622
364.6,1538,1609
365,1425,1494
365.5,1376,1437
366,1252,1309
366.4,1445,1518
366.9,1487,1558
367.3,1539,1610
367.8,1568,1644
368.2,1566,1631
368.7,1438,1515
369.2,1502,1574
369.6,1524,1598
370.1,1532,1604
370.5,1523,1597
371,1522,1590
371.5,1433,1496
371.9,1425,1495
372.4,1498,1570
372.8,1510,1582
373.3,1520,1588
373.8,1524,1590
374.2,1551,1621
374.7,1534,1611
375.1,1494,1563
375.6,1553,1627
376,1511,1580
376.5,1462,1538
377,1542,1611
377.4,1551,1619
377.9,1472,1548
378.3,1523,1594
378.8,1584,1652
379.3,1556,1626
379.7,1517,1585
380.2,1520,1592
380.6,1578,1650
381.1,1524,1600
381.6,1536,1611
382,1521,1588
382.5,1534,1611
382.9,1543,1619
383.4,1562,1632
383.9,1491,1563
384.3,1504,1577
384.8,1519,1590
385.2,1479,1554
385.7,1476,1546
386.2,1572,1640
386.6,1513,1583
387.1,1431,1505
387.5,1543,1622
388,1552,1622
388.5,1416,1488
388.9,1576,1643
389.4,1568,1639
389.8,1542,1620
390.3,1440,1508
390.8,1535,1606
391.2,1516,1586
391.7,1499,1569
392.1,1530,1596
392.6,1494,1565
393.1,1531,1605
393.5,1469,1542
394,1585,1658
394.4,1299,1381
394.9,1539,1606
395.4,1540,1608
395.8,1569,1641
396.3,1553,1624
396.7,1502,1577
397.2,1549,1625
397.7,1489,1550
398.1,1532,1599
398.6,1407,1469
399,1565,1638
399.5,1507,1577
400,1562,1636
400.4,1556,1627
400.9,1554,1631
401.3,1553,1622
401.8,1519,1589
402.3,1513,1586
402.7,1519,1591
403.2,1530,1602
403.6,1502,1574
404.1,1505,1581
404.6,1523,1591
405,1526,1596
405.5,1535,1604
406,1503,1571
406.4,1465,1534
406.9,1562,1631
407.3,1528,1600
407.8,1512,1587
408.3,1554,1632
408.7,1363,1427
409.2,1553,1619
409.6,1518,1588
410.1,1555,1626
410.6,1551,1620
411,1501,1575
411.5,1470,1539
412,1510,1580
412.4,1570,1641
412.9,1551,1622
413.3,1578,1647
413.8,1512,1587
414.3,1501,1574
414.7,1537,1610
415.2,1543,1623
415.6,1538,1613
416.1,1517,1580
416.6,1552,1620
417,1589,1654
417.5,1480,1551
418,1552,1628
418.4,1528,1595
418.9,1332,1396
419.3,1444,1513
419.8,1552,1625
420.3,1547,1624
420.7,1462,1531
421.2,1473,1540
421.7,1546,1614
422.1,1383,1455
422.6,1494,1564
423,1543,1615
423.5,1572,1640
424,1497,1560
424.4,1489,1562
424.9,1577,1645
425.4,1558,1628
425.8,1522,1593
426.3,1422,1499
426.7,1557,1630
427.2,1547,1623
427.7,1515,1588
428.1,1494,1565
428.6,1481,1552
429.1,1562,1635
429.5,1493,1561
430,1536,1609
430.4,1610,1680
430.9,1557,1624
431.4,1517,1587
431.8,1544,1606
432.3,1538,1620
432.8,1576,1648
