Time,Thu Jan  9 12:02:12 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.15
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1454,1531
338.1,1414,1485
338.5,1552,1621
339,1445,1514
339.4,1483,1550
339.9,1383,1450
340.3,1570,1642
340.8,1568,1642
341.3,1288,1353
341.7,1482,1553
342.2,1562,1636
342.6,1459,1534
343.1,1529,1601
343.5,1549,1626
344,1552,1627
344.5,1503,1573
344.9,1494,1568
345.4,1488,1560
345.8,1478,1553
346.3,1540,1614
346.7,1523,1600
347.2,1432,1509
347.7,1513,1582
348.1,1492,1567
348.6,1364,1433
349,1558,1627
349.5,1499,1573
349.9,1554,1629
350.4,1440,1508
350.9,1500,1570
351.3,1566,1632
351.8,1522,1595
352.2,1558,1637
352.7,1472,1545
353.1,1475,1549
353.6,1533,1605
354.1,1511,1581
354.5,1433,1506
355,1439,1507
355.4,1521,1587
355.9,1525,1599
356.3,1548,1619
356.8,1508,1589
357.3,1543,1613
357.7,1502,1574
358.2,1560,1631
358.6,1514,1588
359.1,1562,1636
359.5,1518,1588
360,1495,1561
360.5,1546,1624
360.9,1516,1592
361.4,1499,1572
361.8,1558,1632
362.3,1464,1527
362.7,1457,1525
363.2,1501,1570
363.7,1545,1617
364.1,1551,1625
364.6,1538,1614
365,1425,1496
365.5,1376,1443
366,1252,1306
366.4,1445,1520
366.9,1487,1561
367.3,1539,1611
367.8,1568,1642
368.2,1566,1636
368.7,1438,1514
369.2,1502,1579
369.6,1524,1596
370.1,1532,1606
370.5,1523,1600
371,1522,1592
371.5,1433,1496
371.9,1425,1494
372.4,1498,1567
372.8,1510,1584
373.3,1520,1592
373.8,1524,1592
374.2,1551,1623
374.7,1534,1613
375.1,1494,1567
375.6,1553,1629
376,1511,1579
376.5,1462,1543
377,1542,1613
377.4,1551,1620
377.9,1472,1548
378.3,1523,1592
378.8,1584,1650
379.3,1556,1630
379.7,1517,1591
380.2,1520,1598
380.6,1578,1653
381.1,1524,1601
381.6,1536,1611
382,1521,1590
382.5,1534,1609
382.9,1543,1620
383.4,1562,1630
383.9,1491,1562
384.3,1504,1576
384.8,1519,1594
385.2,1479,1559
385.7,1476,1547
386.2,1572,1638
386.6,1513,1587
387.1,1431,1505
387.5,1543,1618
388,1552,1624
388.5,1416,1488
388.9,1576,1647
389.4,1568,1643
389.8,1542,1621
390.3,1440,1504
390.8,1535,1610
391.2,1516,1585
391.7,1499,1572
392.1,1530,1601
392.6,1494,1567
393.1,1531,1606
393.5,1469,1542
394,1585,1657
394.4,1299,1378
394.9,1539,1611
395.4,1540,1610
395.8,1569,1642
396.3,1553,1630
396.7,1502,1575
397.2,1549,1623
397.7,1489,1553
398.1,1532,1607
398.6,1407,1467
399,1565,1638
399.5,1507,1580
400,1562,1639
400.4,1556,1631
400.9,1554,1628
401.3,1553,1620
401.8,1519,1588
402.3,1513,1586
402.7,1519,1593
403.2,1530,1605
403.6,1502,1580
404.1,1505,1581
404.6,1523,1596
405,1526,1602
405.5,1535,1611
