Time,Thu Jan  9 12:03:52 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.33
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1452,1534
338.1,1409,1495
338.5,1557,1639
339,1442,1520
339.4,1483,1564
339.9,1376,1455
340.3,1576,1658
340.8,1574,1656
341.3,1274,1353
341.7,1482,1560
342.2,1568,1650
342.6,1457,1540
343.1,1533,1616
343.5,1554,1637
344,1557,1638
344.5,1504,1579
344.9,1495,1579
345.4,1488,1572
345.8,1477,1558
346.3,1545,1628
346.7,1526,1613
347.2,1428,1513
347.7,1515,1597
348.1,1493,1575
348.6,1355,1435
349,1564,1639
349.5,1500,1580
349.9,1560,1639
350.4,1437,1514
350.9,1501,1580
351.3,1573,1651
351.8,1525,1613
352.2,1563,1645
352.7,1471,1554
353.1,1475,1560
353.6,1537,1620
354.1,1513,1589
354.5,1429,1505
355,1436,1515
355.4,1524,1602
355.9,1528,1611
356.3,1552,1631
356.8,1510,1599
357.3,1547,1633
357.7,1504,1585
358.2,1566,1648
358.6,1517,1596
359.1,1568,1647
359.5,1520,1601
360,1496,1571
360.5,1550,1639
360.9,1518,1603
361.4,1501,1584
361.8,1564,1648
362.3,1463,1548
362.7,1455,1534
363.2,1502,1585
363.7,1549,1632
364.1,1556,1641
364.6,1542,1622
365,1421,1501
365.5,1368,1445
366,1235,1302
366.4,1442,1525
366.9,1487,1571
367.3,1544,1626
367.8,1574,1654
368.2,1573,1655
368.7,1435,1513
369.2,1504,1590
369.6,1527,1610
370.1,1536,1619
370.5,1526,1612
371,1525,1603
371.5,1429,1501
371.9,1421,1499
372.4,1499,1582
372.8,1512,1593
373.3,1523,1601
373.8,1527,1609
374.2,1556,1634
374.7,1538,1619
375.1,1495,1574
375.6,1558,1636
376,1514,1597
376.5,1460,1549
377,1546,1624
377.4,1556,1635
377.9,1472,1554
378.3,1526,1612
378.8,1592,1665
379.3,1561,1643
379.7,1520,1599
380.2,1523,1609
380.6,1585,1666
381.1,1527,1612
381.6,1540,1624
382,1524,1604
382.5,1538,1617
382.9,1547,1630
383.4,1568,1650
383.9,1492,1572
384.3,1506,1588
384.8,1521,1600
385.2,1479,1559
385.7,1475,1561
386.2,1579,1658
386.6,1515,1597
387.1,1428,1511
387.5,1548,1636
388,1557,1641
388.5,1411,1492
388.9,1583,1664
389.4,1574,1653
389.8,1546,1633
390.3,1437,1512
390.8,1539,1619
391.2,1518,1604
391.7,1501,1579
392.1,1534,1614
392.6,1495,1579
393.1,1535,1613
393.5,1468,1550
394,1592,1678
394.4,1286,1375
394.9,1544,1621
395.4,1544,1622
395.8,1576,1655
396.3,1558,1641
396.7,1503,1583
397.2,1554,1636
397.7,1490,1558
398.1,1536,1613
398.6,1402,1477
399,1572,1650
399.5,1509,1591
400,1568,1654
400.4,1562,1644
400.9,1559,1649
401.3,1559,1640
401.8,1522,1605
402.3,1515,1598
402.7,1522,1603
403.2,1534,1618
403.6,1503,1585
404.1,1507,1592
404.6,1526,1608
405,1529,1613
405.5,1539,1620
406,1504,1588
406.4,1464,1548
406.9,1568,1651
407.3,1532,1617
407.8,1514,1596
408.3,1559,1641
408.7,1354,1434
409.2,1558,1641
409.6,1521,1603
410.1,1560,1639
410.6,1556,1636
411,1503,1588
411.5,1470,1550
412,1512,1598
412.4,1576,1656
412.9,1556,1640
413.3,1585,1665
413.8,1514,1598
414.3,1503,1587
414.7,1541,1623
415.2,1547,1634
415.6,1542,1624
416.1,1520,1599
416.6,1557,1642
417,1597,1677
417.5,1480,1566
418,1558,1636
418.4,1531,1608
418.9,1321,1394
419.3,1441,1523
419.8,1557,1634
420.3,1551,1642
420.7,1460,1540
421.2,1472,1549
421.7,1551,1632
422.1,1376,1460
422.6,1495,1577
423,1548,1627
423.5,1578,1658
424,1498,1579
424.4,1490,1576
424.9,1584,1666
425.4,1563,1646
425.8,1525,1606
426.3,1417,1500
426.7,1563,1644
427.2,1552,1637
427.7,1517,1598
428.1,1494,1577
428.6,1481,1566
429.1,1568,1651
429.5,1494,1574
430,1540,1622
430.4,1620,1700
430.9,1563,1643
431.4,1520,1602
431.8,1549,1627
432.3,1542,1633
432.8,1583,1665
433.2,1466,1549
433.7,1476,1558
434.1,1548,1631
434.6,1581,1661
435.1,1471,1557
435.5,1556,1641
436,1523,1602
436.5,1495,1575
436.9,1459,1563
