Time,Mon Nov 25 14:46:28 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,28.08
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1450,1535
338.1,1406,1493
338.5,1561,1647
339,1440,1524
339.4,1483,1569
339.9,1371,1454
340.3,1581,1669
340.8,1579,1664
341.3,1264,1353
341.7,1482,1572
342.2,1572,1663
342.6,1456,1542
343.1,1535,1624
343.5,1557,1644
344,1560,1648
344.5,1505,1596
344.9,1496,1583
345.4,1488,1579
345.8,1477,1571
346.3,1548,1642
346.7,1529,1621
347.2,1426,1514
347.7,1517,1607
348.1,1493,1582
348.6,1350,1438
349,1567,1650
349.5,1501,1593
349.9,1563,1651
350.4,1435,1521
350.9,1502,1588
351.3,1577,1660
351.8,1527,1618
352.2,1567,1659
352.7,1471,1565
353.1,1474,1570
353.6,1539,1627
354.1,1515,1606
354.5,1427,1513
355,1434,1520
355.4,1526,1616
355.9,1531,1620
356.3,1556,1646
356.8,1512,1603
357.3,1551,1642
357.7,1505,1598
358.2,1570,1660
358.6,1519,1609
359.1,1572,1662
359.5,1522,1614
360,1497,1588
360.5,1553,1642
360.9,1520,1611
361.4,1501,1587
361.8,1568,1660
362.3,1462,1553
362.7,1454,1537
363.2,1503,1597
363.7,1553,1640
364.1,1560,1651
364.6,1545,1634
365,1418,1503
365.5,1363,1450
366,1223,1285
366.4,1440,1524
366.9,1487,1576
367.3,1547,1636
367.8,1578,1672
368.2,1577,1670
368.7,1433,1521
369.2,1505,1599
369.6,1529,1619
370.1,1538,1634
370.5,1528,1620
371,1527,1612
371.5,1426,1510
371.9,1419,1500
372.4,1500,1589
372.8,1514,1605
373.3,1525,1613
373.8,1529,1618
374.2,1560,1651
374.7,1541,1632
375.1,1496,1580
375.6,1562,1651
376,1515,1600
376.5,1459,1550
377,1549,1632
377.4,1560,1651
377.9,1471,1567
378.3,1528,1616
378.8,1597,1680
379.3,1565,1655
379.7,1522,1611
380.2,1525,1620
380.6,1590,1680
381.1,1529,1619
381.6,1543,1630
382,1526,1619
382.5,1541,1629
382.9,1550,1639
383.4,1572,1663
383.9,1492,1581
384.3,1507,1595
384.8,1523,1611
385.2,1479,1574
385.7,1475,1565
386.2,1584,1675
386.6,1517,1607
387.1,1425,1520
387.5,1551,1650
388,1561,1653
388.5,1408,1498
388.9,1588,1678
389.4,1579,1675
389.8,1549,1645
390.3,1435,1523
390.8,1541,1628
391.2,1520,1607
391.7,1502,1597
392.1,1536,1626
392.6,1495,1590
393.1,1537,1628
393.5,1468,1555
394,1598,1688
394.4,1277,1372
394.9,1547,1635
395.4,1547,1635
395.8,1580,1668
396.3,1562,1656
396.7,1505,1593
397.2,1557,1648
397.7,1490,1563
398.1,1539,1630
398.6,1398,1484
399,1576,1669
399.5,1510,1597
400,1572,1662
400.4,1565,1654
400.9,1563,1656
401.3,1562,1649
401.8,1524,1613
402.3,1516,1604
402.7,1524,1611
403.2,1536,1631
403.6,1504,1596
404.1,1508,1597
404.6,1528,1616
405,1532,1616
405.5,1542,1632
406,1505,1596
406.4,1463,1548
406.9,1572,1661
407.3,1534,1627
407.8,1515,1605
408.3,1563,1655
408.7,1348,1436
409.2,1562,1648
409.6,1523,1607
410.1,1564,1659
410.6,1560,1645
411,1504,1593
411.5,1469,1561
412,1514,1604
412.4,1581,1672
412.9,1560,1647
413.3,1590,1679
413.8,1516,1605
414.3,1504,1594
414.7,1544,1635
415.2,1550,1642
415.6,1545,1638
416.1,1521,1608
416.6,1561,1651
417,1602,1687
417.5,1480,1568
418,1561,1650
418.4,1534,1625
418.9,1314,1399
419.3,1439,1530
419.8,1561,1645
420.3,1555,1653
420.7,1459,1543
421.2,1472,1561
421.7,1554,1647
422.1,1371,1460
422.6,1496,1585
423,1551,1635
423.5,1583,1670
424,1499,1587
424.4,1490,1582
424.9,1589,1677
425.4,1567,1651
425.8,1527,1616
426.3,1414,1506
426.7,1567,1654
427.2,1555,1648
427.7,1519,1609
428.1,1495,1589
428.6,1481,1572
429.1,1572,1663
429.5,1494,1583
430,1543,1633
430.4,1626,1711
430.9,1567,1656
431.4,1521,1617
431.8,1552,1642
432.3,1545,1636
432.8,1588,1677
433.2,1465,1558
433.7,1475,1568
434.1,1551,1641
434.6,1585,1674
435.1,1471,1563
435.5,1559,1651
436,1524,1612
436.5,1496,1588
436.9,1458,1571
437.4,1518,1605
437.9,1378,1466
438.3,1537,1629
438.8,1544,1628
439.2,1568,1658
439.7,1556,1644
440.2,1361,1456
440.6,1432,1521
441.1,1559,1649
441.6,1573,1667
442,1470,1563
442.5,1583,1672
443,1546,1640
443.4,1522,1613
443.9,1488,1577
444.3,1496,1559
444.8,1541,1632
445.3,1589,1679
445.7,1357,1448
446.2,1554,1642
446.7,1561,1648
447.1,1548,1635
447.6,1534,1624
448.1,1446,1539
448.5,1521,1610
449,1527,1619
449.5,1502,1594
449.9,1548,1636
450.4,1524,1612
450.8,1417,1506
451.3,1571,1660
451.8,1600,1687
452.2,1517,1614
452.7,1617,1701
453.2,1595,1691
453.6,1545,1629
454.1,1497,1589
454.6,1553,1641
455,1501,1592
455.5,1543,1633
456,1544,1635
456.4,1495,1586
456.9,1615,1704
457.4,1544,1647
457.8,1474,1561
458.3,1372,1459
458.7,1571,1659
459.2,1589,1678
459.7,1527,1615
460.1,1490,1577
460.6,1534,1620
461.1,1504,1594
461.5,1574,1664
462,1532,1618
462.5,1575,1667
462.9,1537,1628
463.4,1398,1486
463.9,1464,1551
464.3,1551,1636
464.8,1557,1652
465.3,1528,1618
465.7,1519,1615
466.2,1430,1518
466.7,1547,1635
467.1,1564,1656
467.6,1546,1640
468.1,1530,1619
468.5,1496,1589
469,1491,1580
469.4,1580,1668
469.9,1564,1655
470.4,1564,1651
470.8,1521,1609
471.3,1622,1712
471.8,1572,1661
472.2,1520,1612
472.7,1477,1568
473.2,1485,1575
473.6,1479,1572
474.1,1601,1680
474.6,1564,1651
475,1508,1606
475.5,1535,1629
476,1511,1601
476.4,1534,1621
476.9,1560,1652
477.4,1525,1623
477.8,1552,1644
478.3,1457,1547
478.8,1537,1626
479.2,1539,1634
479.7,1557,1644
480.2,1529,1611
480.6,1556,1642
481.1,1440,1537
481.6,1533,1626
482,1507,1599
482.5,1549,1643
483,1549,1638
483.4,1553,1643
483.9,1557,1650
484.4,1526,1615
484.8,1584,1665
485.3,1571,1665
485.8,1541,1634
486.2,1535,1626
486.7,1538,1630
487.2,1567,1661
487.6,1537,1628
488.1,1490,1582
488.6,1568,1662
489,1533,1622
489.5,1553,1642
490,1562,1653
490.4,1632,1721
490.9,1479,1567
491.4,1563,1645
491.8,1548,1640
492.3,1538,1635
492.8,1613,1705
493.2,1572,1663
493.7,1497,1585
494.2,1546,1640
494.6,1531,1620
495.1,1561,1644
495.6,1448,1535
496,1506,1598
496.5,1469,1562
497,1521,1614
497.5,1501,1584
497.9,1518,1607
498.4,1584,1671
498.9,1438,1516
499.3,1540,1633
499.8,1544,1629
500.3,1547,1637
500.7,1562,1656
501.2,1341,1430
501.7,1448,1536
502.1,1487,1578
502.6,1529,1614
503.1,1488,1584
503.5,1560,1652
504,1536,1627
504.5,1497,1590
504.9,1575,1665
505.4,1501,1582
505.9,1548,1634
506.3,1527,1622
506.8,1530,1622
507.3,1505,1592
507.8,1435,1524
508.2,1530,1619
508.7,1522,1612
509.2,1408,1497
509.6,1373,1461
510.1,1497,1587
510.6,1494,1578
511,1583,1672
511.5,1551,1639
512,1530,1617
512.4,1569,1655
512.9,1567,1661
513.4,1474,1565
513.8,1486,1574
514.3,1578,1668
514.8,1569,1658
515.3,1453,1541
515.7,1478,1568
516.2,1590,1681
516.7,1461,1548
517.1,1533,1619
517.6,1503,1591
518.1,1535,1624
518.5,1532,1620
519,1413,1495
519.5,1508,1595
519.9,1558,1645
520.4,1539,1630
520.9,1516,1607
521.4,1445,1536
521.8,1507,1599
522.3,1472,1565
522.8,1553,1644
523.2,1454,1547
523.7,1524,1616
524.2,1354,1437
524.6,1524,1611
525.1,1588,1678
525.6,1574,1663
526,1535,1624
526.5,1537,1625
527,1552,1642
527.5,1522,1619
527.9,1537,1623
528.4,1574,1661
528.9,1554,1647
529.3,1395,1483
529.8,1583,1674
530.3,1525,1613
530.7,1555,1644
531.2,1525,1613
531.7,1533,1627
532.2,1501,1594
532.6,1548,1636
533.1,1556,1644
533.6,1531,1622
534,1560,1652
534.5,1515,1602
535,1556,1635
535.4,1536,1632
535.9,1553,1640
536.4,1423,1514
536.9,1587,1681
537.3,1502,1590
537.8,1564,1657
538.3,1541,1632
538.7,1596,1686
539.2,1579,1667
539.7,1549,1635
540.2,1478,1567
540.6,1545,1634
541.1,1533,1618
541.6,1540,1628
542,1581,1670
542.5,1538,1630
543,1550,1642
543.5,1531,1616
543.9,1550,1638
544.4,1522,1610
544.9,1476,1562
545.3,1535,1627
545.8,1564,1651
546.3,1527,1621
546.7,1510,1598
547.2,1544,1606
547.7,1539,1629
548.2,1569,1658
548.6,1557,1644
549.1,1472,1558
549.6,1579,1674
550,1524,1615
550.5,1499,1594
551,1542,1629
551.5,1578,1667
551.9,1548,1632
552.4,1506,1594
552.9,1547,1637
553.3,1560,1650
553.8,1461,1556
554.3,1533,1617
554.8,1557,1649
555.2,1342,1422
555.7,1585,1674
556.2,1558,1648
556.7,1584,1676
557.1,1545,1640
557.6,1560,1651
558.1,1519,1611
558.5,1476,1573
559,1500,1596
559.5,1580,1670
560,1540,1628
560.4,1539,1628
560.9,1523,1613
561.4,1552,1645
561.8,1490,1578
562.3,1561,1652
562.8,1525,1616
563.3,1534,1622
563.7,1549,1641
564.2,1348,1440
564.7,1468,1558
565.2,1412,1498
565.6,1510,1599
566.1,1589,1676
566.6,1575,1669
567,1552,1639
567.5,1548,1642
568,1538,1629
568.5,1502,1592
568.9,1492,1580
569.4,1519,1607
569.9,1472,1564
570.4,1484,1573
570.8,1549,1639
571.3,1552,1644
571.8,1548,1637
572.2,1509,1594
572.7,1558,1643
573.2,1523,1614
573.7,1563,1653
574.1,1544,1638
574.6,1568,1656
575.1,1584,1670
575.6,1556,1646
576,1520,1560
576.5,1508,1593
577,1580,1665
577.4,1455,1544
577.9,1518,1601
578.4,1458,1550
578.9,1535,1629
579.3,1479,1564
579.8,1516,1602
580.3,1546,1633
580.8,1534,1632
581.2,1522,1612
581.7,1556,1646
582.2,1562,1656
582.7,1380,1461
583.1,1461,1551
583.6,1465,1552
584.1,1465,1554
584.6,1571,1663
585,1567,1657
585.5,1533,1622
586,1532,1627
586.4,1568,1659
586.9,1564,1649
587.4,1573,1663
587.9,814.6,896
588.3,1518,1613
588.8,1458,1546
589.3,1494,1581
589.8,1542,1633
590.2,1523,1614
590.7,1574,1660
591.2,1552,1641
591.7,1466,1554
592.1,1542,1630
592.6,1469,1564
593.1,1586,1677
593.6,1558,1646
594,1497,1584
594.5,1452,1541
595,1432,1527
595.5,1452,1546
595.9,1527,1615
596.4,1461,1556
596.9,1483,1574
597.4,1561,1654
597.8,1598,1687
598.3,1571,1660
598.8,1526,1619
599.3,1562,1660
599.7,1587,1682
600.2,1520,1613
600.7,1543,1634
601.2,1444,1529
601.6,1569,1656
602.1,1591,1679
602.6,1548,1641
603.1,1567,1656
603.5,1379,1474
604,1516,1606
604.5,1573,1666
605,1546,1630
605.4,1474,1568
605.9,1500,1591
606.4,1527,1614
606.9,1489,1580
607.3,1532,1624
607.8,1555,1637
608.3,1411,1500
608.8,1389,1481
609.2,1548,1633
609.7,1508,1596
610.2,1539,1630
610.7,1451,1540
611.1,1488,1579
611.6,1584,1675
612.1,1557,1646
612.6,1550,1637
613,1593,1688
613.5,1567,1656
614,1447,1545
614.5,1531,1617
614.9,1242,1320
615.4,1536,1622
615.9,1506,1597
616.4,1545,1629
616.9,1566,1656
617.3,1534,1626
617.8,1516,1600
618.3,1603,1695
618.8,1604,1689
619.2,1571,1662
619.7,1558,1650
620.2,1409,1492
620.7,1533,1624
621.1,1570,1665
621.6,1483,1579
622.1,1565,1658
622.6,1429,1517
623,1539,1624
623.5,1565,1652
624,1546,1634
624.5,1518,1603
625,1555,1646
625.4,1570,1660
625.9,1501,1595
626.4,1564,1651
626.9,1524,1616
627.3,1540,1627
627.8,1490,1583
628.3,1518,1608
628.8,1575,1663
629.2,1542,1634
629.7,1525,1610
630.2,1517,1609
630.7,1539,1626
631.2,1553,1644
631.6,1544,1636
632.1,1514,1606
632.6,1583,1678
633.1,1549,1639
633.5,1584,1675
634,1529,1618
634.5,1436,1524
635,1553,1642
635.4,1563,1649
635.9,1546,1637
636.4,1559,1646
636.9,1581,1673
637.4,1491,1580
637.8,1390,1474
638.3,1449,1532
638.8,1538,1627
639.3,1578,1670
639.7,1431,1518
640.2,1486,1580
640.7,1499,1589
641.2,1617,1705
641.7,1447,1538
642.1,1540,1633
642.6,1507,1596
643.1,1576,1658
643.6,1433,1522
644,1485,1569
644.5,1503,1597
645,1496,1588
645.5,1531,1618
646,1567,1655
646.4,1584,1671
646.9,1549,1635
647.4,1576,1666
647.9,1575,1664
648.4,1409,1495
648.8,1533,1628
649.3,1578,1666
649.8,1583,1670
650.3,1578,1669
650.7,1518,1609
651.2,1542,1637
651.7,1531,1619
652.2,1600,1687
652.7,1482,1571
653.1,1437,1531
653.6,1540,1633
654.1,1418,1510
654.6,1498,1586
655.1,1424,1511
655.5,1549,1638
656,1552,1644
656.5,1540,1626
657,1512,1596
657.4,1396,1482
657.9,1523,1612
658.4,1504,1593
658.9,1526,1619
659.4,1388,1482
659.8,1507,1602
660.3,1525,1615
660.8,1567,1657
661.3,1589,1684
661.8,1563,1656
662.2,1568,1657
662.7,1586,1679
663.2,1451,1536
663.7,1562,1652
664.2,1422,1521
664.6,1523,1616
665.1,1560,1652
665.6,1534,1629
666.1,1565,1660
666.6,1544,1635
667,1564,1651
667.5,1494,1586
668,1529,1624
668.5,1567,1653
669,1546,1637
669.4,1459,1550
669.9,1565,1656
670.4,1539,1632
670.9,1267,1351
671.4,1579,1669
671.8,1522,1607
672.3,1586,1676
672.8,1551,1640
673.3,1544,1633
673.8,1531,1626
674.2,1591,1684
674.7,1539,1636
675.2,1562,1654
675.7,1372,1464
676.2,1516,1612
676.6,1484,1576
677.1,1559,1651
677.6,1527,1619
678.1,1531,1620
678.6,1542,1638
679,1463,1553
679.5,1499,1589
680,1536,1631
680.5,1546,1635
681,1595,1682
681.4,1561,1650
681.9,1526,1620
682.4,1476,1571
682.9,1542,1630
683.4,1524,1616
683.8,1564,1653
684.3,1430,1524
684.8,1515,1603
685.3,1546,1635
685.8,1566,1658
686.2,1523,1611
686.7,1475,1563
687.2,1543,1630
687.7,1505,1595
688.2,1420,1515
688.6,1512,1603
689.1,1498,1591
689.6,1501,1593
690.1,1591,1684
690.6,1623,1714
691.1,1562,1651
691.5,1548,1637
692,1505,1600
692.5,1522,1615
693,1349,1437
693.5,1504,1592
693.9,1543,1631
694.4,1545,1635
694.9,1562,1652
695.4,1554,1646
695.9,1602,1694
696.4,1592,1682
696.8,1486,1577
697.3,1485,1574
697.8,1498,1589
698.3,1526,1620
698.8,1533,1624
699.2,1545,1634
699.7,1497,1584
700.2,1552,1646
700.7,1493,1582
701.2,1529,1614
701.7,1419,1502
702.1,1520,1613
702.6,1384,1475
703.1,1447,1540
703.6,1543,1635
704.1,1531,1621
704.5,1552,1645
705,1503,1597
705.5,1545,1635
706,1549,1637
706.5,1351,1442
707,1512,1604
707.4,1532,1620
707.9,1561,1648
708.4,1532,1625
708.9,1554,1649
709.4,1519,1611
709.9,1382,1472
710.3,1325,1409
710.8,1522,1622
711.3,1437,1525
711.8,1559,1656
712.3,1560,1651
712.7,1536,1632
713.2,1566,1656
713.7,1591,1686
714.2,1474,1560
714.7,1571,1665
715.2,1589,1676
715.6,1549,1640
716.1,1487,1572
716.6,1506,1589
717.1,1545,1631
717.6,1479,1569
718.1,1490,1583
718.5,1498,1583
719,1536,1627
719.5,1571,1665
720,1556,1648
720.5,1537,1631
721,1542,1629
721.4,1427,1510
721.9,1475,1565
722.4,1582,1676
722.9,1492,1584
723.4,1560,1645
723.9,1516,1604
724.3,1549,1644
724.8,1577,1663
725.3,1557,1645
725.8,1531,1621
726.3,1562,1652
726.8,1571,1666
727.2,1605,1699
727.7,1603,1692
728.2,1583,1673
728.7,1603,1694
729.2,1566,1660
729.7,1519,1613
730.2,1545,1632
730.6,1494,1584
731.1,1578,1664
731.6,1566,1656
732.1,1468,1556
732.6,1486,1579
733.1,1402,1486
733.5,1528,1623
734,1498,1590
734.5,1597,1685
735,1540,1629
735.5,1466,1556
736,1524,1616
736.4,1509,1595
736.9,1501,1580
737.4,1548,1641
737.9,1560,1649
738.4,1531,1629
738.9,1543,1635
739.4,1573,1663
739.8,1568,1654
740.3,1563,1655
740.8,1558,1649
741.3,1567,1655
741.8,1543,1634
742.3,1546,1644
742.7,1563,1650
743.2,1373,1459
743.7,1476,1564
744.2,1414,1502
744.7,1531,1617
745.2,1576,1666
745.7,1501,1598
746.1,1589,1682
746.6,1483,1573
747.1,1565,1653
747.6,1531,1622
748.1,1386,1484
748.6,1553,1640
749.1,1584,1675
749.5,1534,1622
750,1543,1636
750.5,1523,1618
751,1592,1686
751.5,1554,1645
752,1561,1654
752.4,1452,1540
752.9,1595,1686
753.4,1397,1486
753.9,1584,1676
754.4,1468,1558
754.9,1521,1602
755.4,1529,1620
755.8,1453,1535
756.3,1515,1604
756.8,1555,1647
757.3,1578,1675
757.8,1538,1635
758.3,1441,1530
758.8,1485,1574
759.2,1582,1675
759.7,1518,1611
760.2,1534,1629
760.7,1220,1313
761.2,1462,1556
761.7,1420,1511
762.2,1545,1638
762.7,1540,1633
763.1,1509,1598
763.6,1516,1608
764.1,1533,1624
764.6,1535,1628
765.1,1522,1611
765.6,1477,1565
766.1,1490,1587
766.5,1524,1621
767,1528,1624
767.5,1629,1722
768,1519,1615
768.5,1555,1644
769,1528,1616
769.5,1537,1632
769.9,1435,1527
770.4,1536,1632
770.9,1436,1526
771.4,1526,1622
771.9,1554,1649
772.4,1598,1691
772.9,1548,1645
773.4,1467,1560
773.8,1527,1622
774.3,1533,1631
774.8,1540,1634
775.3,1576,1674
775.8,1485,1576
776.3,1555,1651
776.8,1482,1574
777.3,1532,1628
777.7,1273,1372
778.2,1535,1635
778.7,1532,1629
779.2,1453,1552
779.7,1501,1592
780.2,1513,1606
780.7,1517,1611
781.2,1599,1695
781.6,1532,1631
782.1,1434,1525
782.6,1493,1587
783.1,1577,1675
783.6,1577,1675
784.1,1513,1612
784.6,1500,1602
785.1,1496,1593
785.5,1574,1673
786,1583,1683
786.5,1508,1610
787,1460,1560
787.5,1483,1584
788,1558,1657
788.5,1554,1657
789,1433,1527
789.4,1523,1625
789.9,1485,1589
790.4,1588,1691
790.9,1558,1664
791.4,1583,1683
791.9,1489,1590
792.4,1545,1652
792.9,1560,1645
793.4,1528,1633
793.8,1447,1546
794.3,1475,1582
794.8,1528,1628
795.3,1568,1667
795.8,1571,1673
796.3,1552,1657
796.8,1537,1645
797.3,1585,1697
797.7,1403,1515
798.2,1404,1513
798.7,1515,1631
799.2,1546,1656
799.7,1542,1654
800.2,1440,1550
800.7,1507,1623
