Time,Tue Nov 26 12:23:22 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,28.3
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1450,1538
338.1,1405,1501
338.5,1562,1650
339,1440,1531
339.4,1483,1574
339.9,1370,1459
340.3,1582,1671
340.8,1580,1668
341.3,1262,1347
341.7,1482,1575
342.2,1573,1669
342.6,1456,1546
343.1,1536,1628
343.5,1558,1648
344,1562,1653
344.5,1506,1601
344.9,1496,1592
345.4,1488,1583
345.8,1477,1569
346.3,1549,1642
346.7,1529,1625
347.2,1425,1519
347.7,1518,1612
348.1,1493,1586
348.6,1348,1439
349,1569,1655
349.5,1501,1596
349.9,1564,1657
350.4,1435,1522
350.9,1502,1598
351.3,1578,1670
351.8,1528,1619
352.2,1568,1663
352.7,1470,1561
353.1,1474,1572
353.6,1540,1633
354.1,1515,1607
354.5,1426,1515
355,1433,1524
355.4,1526,1622
355.9,1531,1624
356.3,1557,1643
356.8,1512,1609
357.3,1552,1644
357.7,1505,1600
358.2,1571,1663
358.6,1519,1609
359.1,1573,1668
359.5,1523,1615
360,1497,1578
360.5,1554,1650
360.9,1521,1613
361.4,1502,1591
361.8,1569,1661
362.3,1462,1550
362.7,1454,1539
363.2,1503,1598
363.7,1554,1643
364.1,1561,1655
364.6,1546,1639
365,1417,1504
365.5,1361,1449
366,1220,1301
366.4,1440,1530
366.9,1487,1579
367.3,1547,1636
367.8,1579,1676
368.2,1578,1672
368.7,1432,1527
369.2,1505,1598
369.6,1530,1626
370.1,1539,1631
370.5,1528,1619
371,1528,1618
371.5,1426,1517
371.9,1418,1510
372.4,1500,1595
372.8,1514,1610
373.3,1526,1616
373.8,1530,1618
374.2,1561,1651
374.7,1542,1639
375.1,1496,1590
375.6,1563,1656
376,1516,1606
376.5,1459,1548
377,1550,1643
377.4,1561,1658
377.9,1471,1568
378.3,1529,1620
378.8,1598,1683
379.3,1566,1659
379.7,1522,1619
380.2,1526,1619
380.6,1591,1681
381.1,1530,1623
381.6,1544,1637
382,1527,1620
382.5,1542,1633
382.9,1551,1644
383.4,1573,1667
383.9,1492,1583
384.3,1507,1604
384.8,1524,1618
385.2,1479,1569
385.7,1475,1564
386.2,1585,1669
386.6,1517,1610
387.1,1424,1522
387.5,1552,1645
388,1562,1652
388.5,1407,1494
388.9,1589,1681
389.4,1580,1673
389.8,1550,1643
390.3,1435,1524
390.8,1542,1629
391.2,1520,1612
391.7,1502,1588
392.1,1537,1627
392.6,1495,1587
393.1,1538,1636
393.5,1468,1557
394,1599,1691
394.4,1274,1369
394.9,1547,1643
395.4,1548,1638
395.8,1581,1673
396.3,1563,1655
396.7,1505,1595
397.2,1558,1653
397.7,1490,1572
398.1,1539,1633
398.6,1397,1481
399,1577,1669
399.5,1511,1601
400,1573,1662
400.4,1567,1658
400.9,1564,1655
401.3,1563,1654
401.8,1525,1619
402.3,1517,1605
402.7,1524,1616
403.2,1537,1635
403.6,1505,1602
404.1,1508,1595
404.6,1529,1615
405,1532,1631
405.5,1543,1627
406,1506,1595
406.4,1463,1557
406.9,1573,1666
407.3,1535,1629
407.8,1516,1610
408.3,1564,1659
408.7,1347,1429
409.2,1563,1656
409.6,1523,1619
410.1,1565,1654
410.6,1561,1651
411,1504,1592
411.5,1469,1567
412,1514,1607
412.4,1582,1678
412.9,1561,1651
413.3,1592,1683
413.8,1516,1615
414.3,1504,1598
414.7,1545,1640
415.2,1551,1646
415.6,1546,1642
416.1,1522,1611
416.6,1562,1657
417,1604,1690
417.5,1480,1569
418,1562,1655
418.4,1534,1622
418.9,1312,1402
419.3,1439,1529
419.8,1562,1656
420.3,1556,1642
420.7,1459,1551
421.2,1472,1560
421.7,1555,1647
422.1,1370,1460
422.6,1496,1587
423,1552,1642
423.5,1584,1673
424,1499,1583
424.4,1490,1581
424.9,1590,1686
425.4,1568,1653
425.8,1528,1618
426.3,1414,1505
426.7,1568,1659
427.2,1556,1653
427.7,1519,1614
428.1,1495,1586
428.6,1481,1571
429.1,1573,1668
429.5,1494,1586
430,1544,1638
430.4,1628,1715
430.9,1568,1657
431.4,1522,1618
431.8,1553,1644
432.3,1545,1642
432.8,1590,1684
433.2,1465,1558
433.7,1475,1572
434.1,1552,1643
434.6,1587,1678
435.1,1471,1558
435.5,1560,1652
436,1525,1610
436.5,1496,1596
436.9,1458,1574
437.4,1518,1606
437.9,1377,1468
438.3,1538,1633
438.8,1545,1635
439.2,1569,1662
439.7,1557,1646
440.2,1360,1454
440.6,1432,1527
441.1,1560,1651
441.6,1574,1668
442,1470,1564
442.5,1584,1675
443,1547,1638
443.4,1523,1615
443.9,1488,1582
444.3,1496,1564
444.8,1542,1633
445.3,1591,1689
445.7,1355,1450
446.2,1555,1645
446.7,1562,1654
447.1,1549,1641
447.6,1535,1627
448.1,1446,1539
448.5,1522,1612
449,1527,1622
449.5,1502,1592
449.9,1549,1642
450.4,1525,1620
450.8,1417,1506
451.3,1572,1664
451.8,1601,1695
452.2,1518,1620
452.7,1619,1706
453.2,1596,1696
453.6,1545,1635
454.1,1497,1594
454.6,1554,1650
455,1501,1596
455.5,1544,1636
456,1545,1631
456.4,1496,1584
456.9,1617,1707
457.4,1545,1655
457.8,1474,1562
458.3,1370,1460
458.7,1572,1664
459.2,1590,1679
459.7,1528,1621
460.1,1490,1585
460.6,1535,1625
461.1,1504,1598
461.5,1575,1662
462,1533,1627
462.5,1576,1672
462.9,1538,1629
463.4,1397,1486
463.9,1464,1558
464.3,1552,1642
464.8,1558,1651
465.3,1529,1622
465.7,1519,1616
466.2,1429,1520
466.7,1548,1636
467.1,1565,1658
467.6,1547,1639
468.1,1531,1622
468.5,1497,1590
469,1492,1577
469.4,1581,1676
469.9,1565,1658
470.4,1565,1659
470.8,1522,1613
471.3,1624,1717
471.8,1573,1666
472.2,1520,1615
472.7,1477,1571
473.2,1485,1577
473.6,1479,1574
474.1,1603,1687
474.6,1565,1657
475,1509,1609
475.5,1536,1627
476,1511,1606
476.4,1535,1626
476.9,1561,1653
477.4,1525,1627
477.8,1553,1643
478.3,1456,1551
478.8,1538,1629
479.2,1540,1638
479.7,1558,1649
480.2,1529,1619
480.6,1557,1649
481.1,1440,1537
481.6,1533,1627
482,1507,1597
482.5,1549,1643
483,1550,1646
483.4,1554,1650
483.9,1558,1649
484.4,1527,1617
484.8,1585,1674
485.3,1572,1661
485.8,1542,1634
486.2,1535,1630
486.7,1539,1631
487.2,1568,1662
487.6,1538,1628
488.1,1491,1584
488.6,1569,1663
489,1534,1625
489.5,1554,1649
490,1563,1659
490.4,1635,1723
490.9,1479,1564
491.4,1564,1649
491.8,1549,1642
492.3,1539,1633
492.8,1615,1707
493.2,1574,1668
493.7,1497,1590
494.2,1547,1638
494.6,1532,1625
495.1,1562,1656
495.6,1448,1538
496,1507,1600
496.5,1469,1563
497,1521,1615
497.5,1501,1587
497.9,1519,1607
498.4,1586,1680
498.9,1437,1541
499.3,1541,1634
499.8,1545,1636
500.3,1547,1636
500.7,1563,1657
501.2,1340,1431
501.7,1447,1542
502.1,1487,1579
502.6,1529,1618
503.1,1488,1581
503.5,1561,1654
504,1536,1633
504.5,1497,1596
504.9,1576,1671
505.4,1502,1593
505.9,1548,1643
506.3,1527,1612
506.8,1531,1618
507.3,1505,1598
507.8,1435,1527
508.2,1530,1626
508.7,1523,1619
509.2,1407,1498
509.6,1371,1467
510.1,1497,1591
510.6,1494,1585
511,1584,1677
511.5,1552,1647
512,1531,1625
