Time,Tue Nov 26 10:25:02 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,28.3
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1450,1539
338.1,1405,1496
338.5,1562,1655
339,1440,1527
339.4,1483,1577
339.9,1370,1460
340.3,1582,1675
340.8,1580,1670
341.3,1262,1350
341.7,1482,1573
342.2,1573,1669
342.6,1456,1550
343.1,1536,1633
343.5,1558,1657
344,1562,1656
344.5,1506,1592
344.9,1496,1588
345.4,1488,1584
345.8,1477,1578
346.3,1549,1640
346.7,1529,1624
347.2,1425,1520
347.7,1518,1611
348.1,1493,1590
348.6,1348,1440
349,1569,1653
349.5,1501,1597
349.9,1564,1654
350.4,1435,1523
350.9,1502,1593
351.3,1578,1669
351.8,1528,1623
352.2,1568,1664
352.7,1470,1560
353.1,1474,1568
353.6,1540,1636
354.1,1515,1605
354.5,1426,1515
355,1433,1520
355.4,1526,1614
355.9,1531,1625
356.3,1557,1650
356.8,1512,1609
357.3,1552,1642
357.7,1505,1602
358.2,1571,1662
358.6,1519,1618
359.1,1573,1670
359.5,1523,1613
360,1497,1587
360.5,1554,1650
360.9,1521,1621
361.4,1502,1597
361.8,1569,1662
362.3,1462,1549
362.7,1454,1540
363.2,1503,1591
363.7,1554,1645
364.1,1561,1653
364.6,1546,1639
365,1417,1503
365.5,1361,1452
366,1220,1302
366.4,1440,1535
366.9,1487,1582
367.3,1547,1638
367.8,1579,1671
368.2,1578,1673
368.7,1432,1518
369.2,1505,1594
369.6,1530,1619
370.1,1539,1635
370.5,1528,1620
371,1528,1618
371.5,1426,1513
371.9,1418,1507
372.4,1500,1589
372.8,1514,1610
373.3,1526,1615
373.8,1530,1628
374.2,1561,1656
374.7,1542,1636
375.1,1496,1594
375.6,1563,1652
376,1516,1608
376.5,1459,1557
377,1550,1635
377.4,1561,1653
377.9,1471,1563
378.3,1529,1621
378.8,1598,1687
379.3,1566,1651
379.7,1522,1617
380.2,1526,1620
380.6,1591,1698
381.1,1530,1622
381.6,1544,1638
382,1527,1620
382.5,1542,1633
382.9,1551,1646
383.4,1573,1664
383.9,1492,1585
384.3,1507,1603
384.8,1524,1621
385.2,1479,1570
385.7,1475,1563
386.2,1585,1678
386.6,1517,1613
387.1,1424,1521
387.5,1552,1646
388,1562,1652
388.5,1407,1498
388.9,1589,1680
389.4,1580,1674
389.8,1550,1651
390.3,1435,1522
390.8,1542,1633
391.2,1520,1610
391.7,1502,1594
392.1,1537,1623
392.6,1495,1588
393.1,1538,1635
393.5,1468,1555
394,1599,1697
394.4,1274,1367
394.9,1547,1640
395.4,1548,1644
395.8,1581,1677
396.3,1563,1660
396.7,1505,1599
397.2,1558,1654
397.7,1490,1580
