Time,Mon Nov 25 14:48:08 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,29.17
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1448,1547
338.1,1401,1498
338.5,1567,1663
339,1438,1538
339.4,1484,1583
339.9,1364,1462
340.3,1588,1689
340.8,1585,1682
341.3,1250,1350
341.7,1482,1581
342.2,1579,1679
342.6,1454,1557
343.1,1539,1636
343.5,1563,1661
344,1566,1665
344.5,1507,1608
344.9,1497,1596
345.4,1489,1591
345.8,1477,1578
346.3,1552,1654
346.7,1532,1635
347.2,1422,1523
347.7,1520,1620
348.1,1494,1591
348.6,1341,1440
349,1573,1665
349.5,1502,1600
349.9,1569,1666
350.4,1432,1528
350.9,1504,1602
351.3,1584,1684
351.8,1530,1630
352.2,1573,1674
352.7,1470,1566
353.1,1474,1579
353.6,1544,1644
354.1,1517,1618
354.5,1423,1523
355,1430,1524
355.4,1529,1627
355.9,1534,1634
356.3,1561,1663
356.8,1514,1619
357.3,1555,1650
357.7,1507,1610
358.2,1576,1676
358.6,1521,1621
359.1,1578,1680
359.5,1525,1625
360,1498,1600
360.5,1558,1664
360.9,1523,1626
361.4,1503,1603
361.8,1574,1675
362.3,1461,1567
362.7,1452,1552
363.2,1505,1605
363.7,1558,1656
364.1,1565,1670
364.6,1549,1649
365,1414,1514
365.5,1355,1451
366,1206,1286
366.4,1437,1539
366.9,1488,1590
367.3,1551,1649
367.8,1585,1686
368.2,1584,1689
368.7,1430,1532
369.2,1506,1611
369.6,1533,1634
370.1,1542,1645
370.5,1531,1633
371,1530,1633
371.5,1423,1522
371.9,1414,1512
372.4,1501,1602
372.8,1516,1620
373.3,1528,1624
373.8,1532,1635
374.2,1565,1666
374.7,1545,1643
375.1,1497,1598
375.6,1567,1673
376,1518,1613
376.5,1458,1561
377,1554,1655
377.4,1565,1666
377.9,1471,1571
378.3,1532,1633
378.8,1605,1698
379.3,1571,1667
379.7,1525,1625
380.2,1528,1628
380.6,1597,1694
381.1,1533,1630
381.6,1547,1645
382,1530,1631
382.5,1545,1647
382.9,1555,1656
383.4,1578,1678
383.9,1493,1595
384.3,1509,1611
384.8,1526,1622
385.2,1479,1578
385.7,1475,1573
386.2,1591,1693
386.6,1520,1619
387.1,1422,1526
387.5,1556,1666
388,1567,1668
388.5,1403,1509
388.9,1595,1693
389.4,1585,1685
389.8,1554,1656
390.3,1432,1530
390.8,1546,1648
391.2,1523,1620
391.7,1503,1603
392.1,1540,1635
392.6,1496,1603
393.1,1541,1644
393.5,1467,1566
394,1606,1710
394.4,1263,1367
394.9,1551,1657
395.4,1552,1658
395.8,1587,1686
396.3,1567,1669
396.7,1506,1603
397.2,1563,1667
397.7,1491,1579
398.1,1543,1650
398.6,1392,1490
399,1582,1679
399.5,1513,1612
400,1578,1674
400.4,1571,1670
400.9,1569,1670
401.3,1568,1670
401.8,1527,1630
402.3,1519,1620
402.7,1527,1622
403.2,1540,1646
403.6,1506,1608
404.1,1510,1612
404.6,1531,1630
405,1535,1639
405.5,1546,1648
406,1507,1607
406.4,1462,1557
406.9,1578,1679
407.3,1538,1635
407.8,1518,1622
408.3,1568,1671
408.7,1339,1435
409.2,1567,1666
409.6,1526,1623
410.1,1570,1672
410.6,1565,1662
411,1506,1604
411.5,1468,1571
412,1516,1616
412.4,1588,1693
412.9,1565,1669
413.3,1598,1696
413.8,1518,1619
414.3,1506,1606
414.7,1548,1648
415.2,1555,1659
415.6,1549,1651
416.1,1524,1623
416.6,1566,1665
417,1610,1706
417.5,1480,1580
418,1567,1664
418.4,1537,1639
418.9,1302,1401
419.3,1437,1539
419.8,1566,1666
420.3,1560,1670
420.7,1458,1557
421.2,1471,1573
421.7,1559,1663
422.1,1364,1461
422.6,1497,1594
423,1556,1657
423.5,1590,1688
424,1500,1596
424.4,1491,1595
424.9,1596,1698
425.4,1573,1675
425.8,1531,1633
426.3,1410,1510
426.7,1573,1672
427.2,1561,1663
427.7,1521,1623
428.1,1496,1595
428.6,1481,1582
429.1,1578,1678
429.5,1495,1599
430,1547,1649
430.4,1636,1735
430.9,1573,1669
431.4,1524,1623
431.8,1557,1661
432.3,1549,1653
432.8,1596,1696
433.2,1464,1566
433.7,1475,1576
434.1,1556,1661
434.6,1592,1691
435.1,1470,1571
