Time,Sat Nov  9 15:32:14 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,25.62
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1455,1528
338.1,1416,1483
338.5,1550,1621
339,1446,1509
339.4,1483,1553
339.9,1386,1446
340.3,1567,1638
340.8,1565,1634
341.3,1294,1355
341.7,1482,1547
342.2,1560,1632
342.6,1460,1534
343.1,1528,1593
343.5,1547,1620
344,1550,1620
344.5,1502,1566
344.9,1494,1567
345.4,1487,1559
345.8,1478,1549
346.3,1539,1608
346.7,1522,1589
347.2,1434,1508
347.7,1512,1586
348.1,1492,1559
348.6,1368,1428
349,1556,1619
349.5,1498,1567
349.9,1552,1624
350.4,1442,1505
350.9,1499,1562
351.3,1564,1628
351.8,1521,1591
352.2,1556,1628
352.7,1472,1545
353.1,1475,1546
353.6,1531,1602
354.1,1510,1580
354.5,1434,1505
355,1440,1508
355.4,1520,1589
355.9,1524,1596
356.3,1546,1616
356.8,1507,1583
357.3,1541,1607
357.7,1502,1564
358.2,1558,1618
358.6,1513,1582
359.1,1560,1628
359.5,1517,1584
360,1494,1551
360.5,1544,1616
360.9,1515,1587
361.4,1499,1566
361.8,1556,1622
362.3,1465,1536
362.7,1458,1526
363.2,1500,1571
363.7,1543,1611
364.1,1549,1621
364.6,1536,1602
365,1427,1496
365.5,1379,1438
366,1259,1308
366.4,1446,1517
366.9,1487,1559
367.3,1538,1606
367.8,1565,1629
368.2,1564,1636
368.7,1440,1509
369.2,1501,1569
369.6,1523,1592
370.1,1530,1599
370.5,1521,1591
371,1521,1585
371.5,1434,1497
371.9,1427,1494
372.4,1497,1567
372.8,1509,1580
373.3,1519,1585
373.8,1522,1591
374.2,1549,1615
374.7,1533,1606
375.1,1494,1562
375.6,1551,1620
376,1511,1571
376.5,1463,1534
377,1540,1605
377.4,1549,1619
377.9,1473,1542
378.3,1522,1592
378.8,1581,1640
379.3,1554,1625
379.7,1516,1587
380.2,1519,1590
380.6,1575,1640
381.1,1523,1597
381.6,1535,1609
382,1520,1590
382.5,1533,1602
382.9,1541,1614
383.4,1559,1628
383.9,1491,1560
384.3,1503,1571
384.8,1517,1583
385.2,1479,1550
385.7,1476,1542
386.2,1570,1636
386.6,1512,1589
387.1,1433,1499
387.5,1541,1611
388,1550,1621
388.5,1418,1487
388.9,1573,1637
389.4,1565,1634
389.8,1540,1609
390.3,1442,1506
390.8,1533,1602
391.2,1515,1584
391.7,1499,1568
392.1,1529,1592
392.6,1493,1561
393.1,1530,1600
393.5,1470,1535
394,1582,1653
394.4,1305,1381
394.9,1538,1601
395.4,1538,1599
395.8,1567,1636
396.3,1551,1624
396.7,1501,1570
397.2,1547,1617
397.7,1489,1549
398.1,1531,1600
398.6,1409,1468
399,1563,1630
399.5,1506,1577
400,1559,1623
400.4,1554,1623
400.9,1552,1623
401.3,1551,1617
401.8,1518,1585
402.3,1512,1583
402.7,1518,1588
403.2,1529,1589
403.6,1501,1578
404.1,1504,1575
404.6,1522,1591
405,1525,1591
405.5,1534,1603
406,1502,1567
406.4,1466,1537
406.9,1559,1627
407.3,1527,1600
407.8,1511,1583
408.3,1551,1624
408.7,1367,1431
409.2,1551,1620
409.6,1517,1587
410.1,1553,1625
410.6,1549,1613
411,1501,1567
411.5,1471,1539
412,1509,1582
412.4,1567,1638
412.9,1549,1614
413.3,1575,1642
413.8,1511,1584
414.3,1501,1575
414.7,1535,1603
415.2,1541,1615
415.6,1536,1608
416.1,1516,1585
416.6,1550,1619
417,1585,1648
417.5,1480,1546
418,1550,1621
418.4,1527,1596
418.9,1337,1394
419.3,1445,1510
419.8,1550,1617
420.3,1545,1620
420.7,1462,1525
421.2,1473,1540
421.7,1544,1614
422.1,1386,1454
422.6,1494,1565
423,1541,1613
423.5,1569,1639
424,1496,1562
424.4,1489,1556
424.9,1574,1645
425.4,1555,1625
425.8,1521,1590
426.3,1424,1493
426.7,1555,1623
427.2,1545,1618
427.7,1514,1584
428.1,1493,1566
428.6,1481,1550
429.1,1560,1627
429.5,1492,1564
430,1534,1606
430.4,1606,1671
430.9,1555,1622
431.4,1516,1579
431.8,1542,1614
432.3,1536,1608
432.8,1574,1650
433.2,1468,1537
433.7,1476,1545
434.1,1542,1613
434.6,1571,1636
435.1,1472,1546
435.5,1548,1620
436,1519,1581
436.5,1494,1569
436.9,1461,1534
437.4,1513,1581
437.9,1393,1458
438.3,1530,1599
438.8,1535,1605
439.2,1556,1624
439.7,1546,1616
440.2,1378,1451
440.6,1439,1509
441.1,1548,1615
441.6,1561,1631
442,1472,1547
442.5,1569,1632
443,1537,1605
443.4,1517,1587
443.9,1487,1568
444.3,1494,1540
444.8,1533,1603
445.3,1574,1647
445.7,1374,1444
446.2,1544,1610
446.7,1550,1619
447.1,1539,1606
447.6,1527,1597
448.1,1451,1523
448.5,1516,1585
449,1520,1593
449.5,1499,1569
449.9,1539,1611
450.4,1518,1582
450.8,1426,1498
451.3,1558,1627
451.8,1583,1651
452.2,1512,1588
452.7,1598,1663
453.2,1579,1647
453.6,1536,1607
454.1,1495,1570
454.6,1543,1614
455,1498,1569
455.5,1534,1603
456,1535,1607
456.4,1494,1568
456.9,1596,1665
457.4,1535,1614
457.8,1475,1538
458.3,1387,1447
458.7,1559,1627
459.2,1574,1640
459.7,1521,1585
460.1,1489,1553
460.6,1527,1595
461.1,1501,1578
461.5,1561,1631
462,1525,1601
462.5,1562,1630
462.9,1530,1595
463.4,1409,1473
463.9,1467,1527
464.3,1542,1607
464.8,1546,1614
465.3,1522,1590
465.7,1514,1591
466.2,1437,1508
466.7,1538,1609
467.1,1553,1619
467.6,1537,1602
468.1,1524,1589
468.5,1494,1571
469,1490,1557
469.4,1567,1639
469.9,1553,1625
470.4,1553,1620
470.8,1516,1588
471.3,1603,1663
471.8,1559,1623
472.2,1515,1589
472.7,1477,1549
473.2,1485,1556
473.6,1480,1550
474.1,1585,1640
474.6,1552,1617
475,1505,1580
475.5,1528,1603
476,1507,1577
476.4,1527,1594
476.9,1549,1624
477.4,1519,1594
477.8,1542,1616
478.3,1460,1529
478.8,1530,1591
479.2,1531,1603
479.7,1547,1620
480.2,1522,1593
480.6,1546,1611
481.1,1446,1517
481.6,1526,1598
482,1503,1568
482.5,1539,1605
483,1540,1615
483.4,1543,1613
483.9,1547,1615
484.4,1520,1589
484.8,1570,1632
485.3,1559,1629
485.8,1533,1599
486.2,1527,1599
486.7,1530,1599
487.2,1555,1626
487.6,1529,1602
488.1,1489,1558
488.6,1556,1627
489,1526,1596
489.5,1543,1612
490,1551,1621
490.4,1612,1678
490.9,1479,1546
491.4,1551,1617
491.8,1539,1612
492.3,1530,1601
492.8,1595,1665
493.2,1560,1633
493.7,1495,1565
494.2,1537,1607
494.6,1524,1595
495.1,1550,1622
495.6,1453,1519
496,1503,1574
496.5,1471,1538
497,1515,1584
497.5,1498,1563
497.9,1513,1576
498.4,1570,1635
498.9,1444,1508
499.3,1532,1606
499.8,1536,1605
500.3,1538,1607
500.7,1551,1620
501.2,1361,1426
501.7,1453,1519
502.1,1486,1556
502.6,1522,1595
503.1,1487,1554
503.5,1549,1618
504,1528,1599
504.5,1495,1565
504.9,1562,1632
505.4,1499,1563
505.9,1538,1603
506.3,1520,1593
506.8,1523,1593
507.3,1502,1571
507.8,1442,1507
508.2,1523,1592
508.7,1517,1587
509.2,1418,1487
509.6,1388,1463
510.1,1495,1565
510.6,1492,1557
511,1569,1637
511.5,1541,1610
512,1524,1596
512.4,1557,1622
512.9,1555,1626
513.4,1475,1542
513.8,1485,1557
514.3,1565,1637
514.8,1557,1621
515.3,1457,1528
515.7,1478,1550
516.2,1575,1645
516.7,1464,1533
517.1,1526,1593
517.6,1500,1570
518.1,1528,1594
518.5,1525,1590
519,1422,1479
519.5,1505,1569
519.9,1547,1616
520.4,1532,1602
520.9,1511,1581
521.4,1450,1521
521.8,1504,1577
522.3,1474,1542
522.8,1543,1616
523.2,1458,1529
523.7,1518,1591
524.2,1372,1435
524.6,1518,1584
525.1,1573,1639
525.6,1561,1630
526,1528,1599
526.5,1530,1595
527,1542,1609
527.5,1516,1591
527.9,1529,1595
528.4,1561,1633
528.9,1544,1615
529.3,1407,1476
529.8,1569,1638
530.3,1519,1589
530.7,1545,1610
531.2,1519,1586
531.7,1526,1592
532.2,1498,1566
532.6,1539,1612
533.1,1546,1609
533.6,1525,1594
534,1549,1619
534.5,1510,1578
535,1545,1613
535.4,1529,1603
535.9,1543,1612
536.4,1431,1505
536.9,1573,1642
537.3,1499,1571
537.8,1553,1625
538.3,1533,1604
538.7,1581,1649
539.2,1566,1638
539.7,1540,1609
540.2,1479,1543
540.6,1536,1601
541.1,1526,1597
541.6,1532,1600
542,1567,1634
542.5,1530,1599
543,1540,1614
543.5,1524,1594
543.9,1540,1609
544.4,1517,1582
544.9,1477,1543
545.3,1527,1599
545.8,1553,1620
546.3,1521,1592
546.7,1506,1573
547.2,1535,1579
547.7,1532,1608
548.2,1557,1629
548.6,1546,1609
549.1,1473,1541
549.6,1566,1630
550,1518,1586
550.5,1497,1569
551,1534,1604
551.5,1565,1635
551.9,1538,1604
552.4,1503,1574
552.9,1538,1607
553.3,1549,1623
553.8,1464,1536
554.3,1526,1589
554.8,1547,1620
555.2,1362,1421
555.7,1571,1643
556.2,1547,1621
556.7,1570,1643
557.1,1537,1608
557.6,1549,1623
558.1,1514,1583
558.5,1477,1546
559,1498,1568
559.5,1567,1638
560,1532,1601
560.4,1531,1602
560.9,1518,1587
561.4,1542,1614
561.8,1489,1557
562.3,1550,1624
562.8,1519,1590
563.3,1527,1594
563.7,1540,1613
564.2,1367,1437
564.7,1470,1534
565.2,1421,1487
565.6,1506,1572
566.1,1574,1642
566.6,1562,1633
567,1543,1611
567.5,1539,1604
568,1530,1605
568.5,1499,1566
568.9,1491,1561
569.4,1514,1583
569.9,1473,1544
570.4,1484,1549
570.8,1539,1610
571.3,1542,1613
571.8,1539,1611
572.2,1505,1576
572.7,1548,1618
573.2,1517,1584
573.7,1552,1617
574.1,1536,1603
574.6,1556,1626
575.1,1570,1624
575.6,1546,1615
576,1514,1586
576.5,1504,1570
577,1567,1635
577.4,1459,1524
577.9,1513,1580
578.4,1461,1536
578.9,1528,1600
579.3,1479,1550
579.8,1511,1589
580.3,1537,1604
580.8,1527,1601
581.2,1517,1587
581.7,1546,1616
582.2,1551,1625
582.7,1394,1451
583.1,1464,1536
