Time,Mon Nov 25 14:48:48 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,29.5
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1448,1553
338.1,1399,1507
338.5,1568,1675
339,1437,1538
339.4,1484,1590
339.9,1361,1461
340.3,1590,1695
340.8,1587,1694
341.3,1245,1347
341.7,1482,1588
342.2,1581,1682
342.6,1454,1557
343.1,1540,1645
343.5,1564,1672
344,1568,1674
344.5,1508,1613
344.9,1497,1607
345.4,1489,1592
345.8,1477,1581
346.3,1554,1661
346.7,1533,1640
347.2,1421,1529
347.7,1520,1622
348.1,1495,1600
348.6,1338,1441
349,1575,1673
349.5,1503,1610
349.9,1571,1673
350.4,1431,1538
350.9,1504,1611
351.3,1586,1691
351.8,1531,1638
352.2,1575,1682
352.7,1470,1573
353.1,1474,1582
353.6,1545,1652
354.1,1518,1624
354.5,1422,1527
355,1430,1529
355.4,1530,1633
355.9,1535,1644
356.3,1563,1663
356.8,1515,1620
357.3,1557,1662
357.7,1507,1611
358.2,1578,1679
358.6,1522,1627
359.1,1580,1685
359.5,1526,1630
360,1498,1604
360.5,1560,1669
360.9,1524,1630
361.4,1503,1612
361.8,1576,1680
362.3,1460,1567
362.7,1452,1558
363.2,1505,1607
363.7,1559,1668
364.1,1567,1678
364.6,1551,1658
365,1413,1512
365.5,1352,1451
366,1200,1288
366.4,1437,1538
366.9,1488,1597
367.3,1553,1658
367.8,1587,1695
368.2,1586,1695
368.7,1429,1537
369.2,1507,1611
369.6,1534,1640
370.1,1544,1649
370.5,1532,1639
371,1532,1633
371.5,1422,1526
371.9,1413,1515
372.4,1501,1606
372.8,1517,1620
373.3,1529,1629
373.8,1533,1639
374.2,1567,1673
374.7,1547,1650
375.1,1497,1604
375.6,1569,1679
376,1518,1618
376.5,1458,1561
377,1555,1659
377.4,1567,1669
377.9,1471,1579
378.3,1533,1632
378.8,1607,1704
379.3,1573,1677
379.7,1526,1627
380.2,1529,1636
