Time,Tue Nov 26 10:25:32 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,28.63
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1449,1540
338.1,1403,1498
338.5,1564,1659
339,1439,1531
339.4,1483,1575
339.9,1367,1460
340.3,1584,1681
340.8,1582,1679
341.3,1257,1351
341.7,1482,1573
342.2,1575,1676
342.6,1455,1549
343.1,1537,1633
343.5,1560,1660
344,1563,1663
344.5,1506,1602
344.9,1496,1592
345.4,1489,1587
345.8,1477,1585
346.3,1550,1647
346.7,1530,1631
347.2,1424,1521
347.7,1518,1611
348.1,1494,1590
348.6,1345,1440
349,1570,1665
349.5,1502,1600
349.9,1566,1664
350.4,1434,1523
350.9,1503,1595
351.3,1580,1675
351.8,1529,1626
352.2,1570,1667
352.7,1470,1566
353.1,1474,1571
353.6,1541,1638
354.1,1516,1617
354.5,1425,1525
355,1432,1528
355.4,1527,1624
355.9,1532,1628
356.3,1558,1656
356.8,1513,1609
357.3,1553,1651
357.7,1506,1603
358.2,1573,1671
358.6,1520,1618
359.1,1575,1670
359.5,1524,1618
360,1497,1594
360.5,1556,1658
360.9,1522,1617
361.4,1502,1597
361.8,1571,1669
362.3,1461,1559
362.7,1453,1548
363.2,1504,1596
363.7,1555,1650
364.1,1563,1664
364.6,1547,1643
365,1416,1511
365.5,1359,1455
366,1215,1300
366.4,1439,1541
366.9,1488,1588
367.3,1549,1646
367.8,1581,1678
368.2,1580,1678
368.7,1432,1528
369.2,1505,1607
369.6,1531,1623
370.1,1540,1633
370.5,1529,1623
371,1529,1624
371.5,1425,1517
371.9,1417,1507
372.4,1500,1595
372.8,1515,1615
373.3,1527,1621
373.8,1531,1630
374.2,1563,1659
374.7,1543,1639
375.1,1496,1587
375.6,1565,1662
376,1516,1613
376.5,1459,1556
377,1551,1648
377.4,1562,1663
377.9,1471,1572
378.3,1530,1625
378.8,1601,1689
379.3,1568,1665
379.7,1523,1622
380.2,1527,1628
380.6,1594,1696
381.1,1531,1628
381.6,1545,1641
382,1528,1627
382.5,1543,1639
382.9,1553,1649
383.4,1575,1668
383.9,1492,1588
384.3,1508,1601
384.8,1525,1624
385.2,1479,1575
385.7,1475,1572
386.2,1587,1680
386.6,1518,1616
387.1,1423,1524
387.5,1553,1654
388,1564,1663
388.5,1406,1501
388.9,1591,1690
389.4,1582,1680
389.8,1552,1652
390.3,1434,1527
390.8,1543,1638
391.2,1521,1621
391.7,1502,1597
392.1,1538,1632
392.6,1496,1592
393.1,1539,1639
393.5,1467,1560
394,1602,1699
394.4,1270,1364
394.9,1549,1644
395.4,1549,1647
395.8,1583,1681
396.3,1565,1662
396.7,1505,1603
397.2,1560,1657
397.7,1491,1580
398.1,1541,1636
398.6,1395,1488
399,1579,1677
399.5,1511,1603
400,1575,1666
400.4,1568,1662
400.9,1566,1667
401.3,1565,1655
401.8,1526,1620
402.3,1518,1615
402.7,1525,1617
403.2,1538,1620
403.6,1505,1602
404.1,1509,1607
404.6,1530,1622
405,1533,1631
405.5,1544,1645
406,1506,1600
406.4,1463,1556
406.9,1575,1669
407.3,1536,1639
407.8,1517,1615
408.3,1565,1664
408.7,1344,1442
409.2,1564,1660
409.6,1524,1622
410.1,1567,1663
410.6,1563,1661
411,1505,1599
411.5,1469,1563
412,1515,1613
412.4,1584,1685
412.9,1562,1658
413.3,1594,1688
413.8,1517,1615
414.3,1505,1605
414.7,1546,1643
415.2,1553,1652
415.6,1547,1645
416.1,1523,1617
416.6,1564,1663
417,1606,1701
417.5,1480,1576
418,1564,1661
418.4,1535,1630
418.9,1308,1406
419.3,1438,1538
419.8,1563,1658
420.3,1557,1663
420.7,1458,1553
421.2,1471,1567
421.7,1557,1650
422.1,1368,1461
422.6,1497,1594
423,1553,1647
423.5,1586,1684
424,1499,1591
424.4,1491,1590
424.9,1592,1684
425.4,1570,1667
425.8,1529,1626
426.3,1412,1509
426.7,1569,1666
427.2,1558,1660
427.7,1520,1619
428.1,1496,1595
428.6,1481,1578
429.1,1575,1673
429.5,1495,1593
430,1545,1640
430.4,1631,1721
430.9,1569,1664
431.4,1523,1625
431.8,1555,1654
432.3,1547,1645
432.8,1592,1687
433.2,1465,1565
433.7,1475,1572
434.1,1554,1653
434.6,1589,1689
435.1,1470,1569
435.5,1562,1656
436,1526,1620
436.5,1497,1593
436.9,1457,1575
437.4,1519,1619
437.9,1375,1468
438.3,1539,1633
438.8,1546,1638
439.2,1571,1665
439.7,1559,1659
440.2,1357,1457
440.6,1431,1529
441.1,1561,1658
441.6,1576,1677
442,1470,1570
442.5,1587,1684
443,1548,1645
443.4,1523,1618
443.9,1488,1591
444.3,1497,1565
444.8,1543,1640
445.3,1593,1692
445.7,1353,1455
446.2,1556,1652
446.7,1564,1664
447.1,1551,1644
447.6,1536,1635
448.1,1445,1543
448.5,1523,1618
449,1528,1628
449.5,1503,1606
449.9,1551,1650
450.4,1526,1622
450.8,1415,1506
451.3,1574,1666
451.8,1604,1698
452.2,1519,1621
452.7,1621,1716
453.2,1598,1697
453.6,1547,1636
454.1,1498,1594
454.6,1555,1652
455,1502,1601
455.5,1545,1639
456,1546,1644
456.4,1496,1595
456.9,1619,1720
457.4,1546,1658
457.8,1474,1571
458.3,1368,1459
458.7,1574,1668
459.2,1592,1684
459.7,1529,1627
460.1,1490,1586
460.6,1536,1629
461.1,1504,1602
461.5,1577,1674
462,1534,1638
462.5,1578,1671
462.9,1539,1633
463.4,1395,1489
463.9,1464,1558
464.3,1554,1648
464.8,1559,1654
465.3,1530,1627
465.7,1520,1620
466.2,1428,1524
466.7,1549,1647
467.1,1567,1661
467.6,1548,1643
468.1,1532,1624
468.5,1497,1591
469,1492,1589
469.4,1583,1682
469.9,1567,1667
470.4,1567,1662
470.8,1523,1618
471.3,1627,1724
471.8,1575,1673
472.2,1521,1619
472.7,1476,1576
473.2,1485,1583
473.6,1479,1576
474.1,1606,1693
