Time,Tue Nov 26 10:25:52 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,28.84
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1449,1538
338.1,1402,1498
338.5,1565,1662
339,1438,1532
339.4,1483,1578
339.9,1366,1460
340.3,1586,1684
340.8,1583,1682
341.3,1254,1352
341.7,1482,1575
342.2,1577,1673
342.6,1455,1552
343.1,1538,1634
343.5,1561,1662
344,1564,1661
344.5,1507,1602
344.9,1497,1592
345.4,1489,1586
345.8,1477,1582
346.3,1551,1646
346.7,1531,1631
347.2,1423,1521
347.7,1519,1614
348.1,1494,1589
348.6,1343,1442
349,1572,1662
349.5,1502,1599
349.9,1567,1665
350.4,1433,1528
350.9,1503,1599
351.3,1582,1674
351.8,1529,1626
352.2,1571,1663
352.7,1470,1568
353.1,1474,1574
353.6,1542,1641
354.1,1516,1610
354.5,1424,1525
355,1431,1527
355.4,1528,1627
355.9,1533,1624
356.3,1559,1655
356.8,1513,1609
357.3,1554,1651
357.7,1506,1607
358.2,1574,1670
358.6,1520,1615
359.1,1577,1674
359.5,1524,1620
360,1497,1593
360.5,1557,1657
360.9,1522,1619
361.4,1502,1599
361.8,1572,1669
362.3,1461,1556
362.7,1453,1542
363.2,1504,1600
363.7,1556,1653
364.1,1564,1661
364.6,1548,1642
365,1415,1513
365.5,1357,1454
366,1211,1298
366.4,1438,1536
366.9,1488,1586
367.3,1550,1644
367.8,1583,1680
368.2,1581,1678
368.7,1431,1528
369.2,1506,1605
369.6,1532,1626
370.1,1541,1634
370.5,1530,1624
371,1529,1629
371.5,1424,1519
371.9,1416,1511
372.4,1501,1594
372.8,1515,1612
373.3,1527,1620
373.8,1531,1631
374.2,1564,1663
374.7,1544,1641
375.1,1497,1590
375.6,1566,1665
376,1517,1615
376.5,1458,1557
377,1552,1648
377.4,1563,1661
377.9,1471,1565
378.3,1531,1628
378.8,1602,1690
379.3,1569,1668
379.7,1524,1622
380.2,1527,1629
380.6,1595,1703
381.1,1532,1629
381.6,1546,1644
382,1529,1625
382.5,1544,1640
382.9,1554,1651
383.4,1576,1673
383.9,1493,1586
384.3,1508,1605
384.8,1525,1621
385.2,1479,1572
385.7,1475,1571
386.2,1589,1679
386.6,1519,1617
387.1,1423,1520
387.5,1554,1653
388,1565,1663
388.5,1405,1505
388.9,1593,1689
389.4,1583,1682
389.8,1553,1657
390.3,1433,1529
390.8,1544,1643
391.2,1522,1617
391.7,1503,1591
392.1,1539,1637
392.6,1496,1596
393.1,1540,1639
393.5,1467,1557
394,1603,1704
394.4,1267,1365
394.9,1550,1647
395.4,1550,1648
395.8,1585,1679
396.3,1566,1665
396.7,1506,1599
397.2,1561,1646
397.7,1491,1583
398.1,1541,1637
398.6,1394,1484
399,1580,1676
399.5,1512,1610
400,1576,1676
400.4,1569,1666
400.9,1567,1667
401.3,1566,1662
401.8,1526,1629
402.3,1518,1616
402.7,1526,1621
403.2,1539,1620
403.6,1506,1604
404.1,1509,1609
404.6,1530,1623
405,1534,1623
405.5,1545,1640
406,1507,1603
406.4,1463,1556
406.9,1576,1672
407.3,1537,1632
407.8,1517,1619
408.3,1567,1668
408.7,1342,1439
409.2,1565,1664
409.6,1525,1616
410.1,1568,1664
410.6,1564,1657
411,1505,1605
411.5,1468,1565
412,1515,1615
412.4,1586,1687
412.9,1564,1662
413.3,1595,1691
413.8,1518,1616
414.3,1505,1605
414.7,1547,1641
415.2,1554,1654
415.6,1548,1649
416.1,1523,1614
416.6,1565,1666
417,1608,1702
417.5,1480,1578
418,1565,1661
418.4,1536,1638
418.9,1306,1401
419.3,1437,1539
419.8,1564,1662
420.3,1558,1662
420.7,1458,1554
421.2,1471,1569
421.7,1558,1656
422.1,1366,1460
422.6,1497,1592
423,1554,1652
423.5,1588,1686
424,1499,1597
424.4,1491,1591
424.9,1594,1691
425.4,1571,1664
425.8,1530,1621
426.3,1411,1506
426.7,1571,1674
427.2,1559,1658
427.7,1520,1617
428.1,1496,1592
428.6,1481,1579
429.1,1576,1676
429.5,1495,1593
430,1546,1637
430.4,1633,1727
430.9,1571,1667
431.4,1523,1625
431.8,1556,1654
432.3,1548,1641
432.8,1593,1689
433.2,1465,1563
433.7,1475,1572
434.1,1555,1654
434.6,1590,1686
435.1,1470,1570
435.5,1563,1659
436,1527,1622
436.5,1497,1599
436.9,1457,1580
437.4,1519,1621
437.9,1374,1467
438.3,1540,1638
438.8,1547,1646
439.2,1572,1670
439.7,1560,1658
440.2,1356,1453
440.6,1430,1529
441.1,1562,1658
441.6,1578,1680
442,1470,1572
442.5,1588,1688
443,1549,1643
443.4,1524,1622
443.9,1488,1584
444.3,1497,1566
444.8,1544,1639
445.3,1594,1693
445.7,1351,1451
446.2,1557,1650
446.7,1565,1666
447.1,1551,1646
447.6,1537,1630
448.1,1445,1543
448.5,1523,1620
449,1529,1627
449.5,1503,1605
449.9,1552,1648
450.4,1526,1622
450.8,1414,1512
451.3,1575,1669
451.8,1605,1702
452.2,1519,1619
452.7,1623,1714
453.2,1600,1696
453.6,1548,1643
454.1,1498,1594
454.6,1556,1651
455,1502,1605
455.5,1546,1640
456,1547,1649
456.4,1496,1594
456.9,1621,1715
457.4,1547,1662
457.8,1474,1574
458.3,1367,1461
458.7,1575,1669
459.2,1594,1691
459.7,1530,1627
460.1,1491,1588
460.6,1537,1629
461.1,1505,1610
461.5,1578,1674
462,1535,1635
462.5,1579,1678
462.9,1540,1637
463.4,1394,1488
463.9,1464,1560
464.3,1555,1652
464.8,1560,1658
465.3,1530,1629
465.7,1521,1624
466.2,1428,1525
466.7,1550,1650
467.1,1568,1664
467.6,1549,1646
468.1,1533,1624
468.5,1497,1594
469,1492,1587
469.4,1585,1684
469.9,1568,1668
470.4,1568,1670
470.8,1523,1617
