Time,Tue Nov 26 10:24:12 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.87
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1451,1534
338.1,1407,1493
338.5,1560,1643
339,1441,1528
339.4,1483,1572
339.9,1372,1455
340.3,1580,1666
340.8,1577,1661
341.3,1267,1356
341.7,1482,1565
342.2,1571,1656
342.6,1456,1545
343.1,1535,1623
343.5,1556,1649
344,1559,1648
344.5,1505,1593
344.9,1496,1584
345.4,1488,1577
345.8,1477,1573
346.3,1547,1633
346.7,1528,1614
347.2,1427,1515
347.7,1517,1602
348.1,1493,1585
348.6,1351,1439
349,1566,1651
349.5,1501,1588
349.9,1562,1646
350.4,1436,1518
350.9,1502,1587
351.3,1576,1660
351.8,1526,1622
352.2,1566,1653
352.7,1471,1557
353.1,1474,1567
353.6,1539,1624
354.1,1514,1601
354.5,1427,1517
355,1434,1518
355.4,1525,1614
355.9,1530,1616
356.3,1555,1640
356.8,1511,1600
357.3,1550,1632
357.7,1505,1592
358.2,1569,1654
358.6,1518,1605
359.1,1571,1656
359.5,1522,1607
360,1496,1581
360.5,1553,1646
360.9,1520,1612
361.4,1501,1588
361.8,1567,1655
362.3,1462,1551
362.7,1454,1536
363.2,1503,1588
363.7,1552,1638
364.1,1559,1650
364.6,1544,1634
365,1419,1502
365.5,1364,1449
366,1226,1309
366.4,1441,1528
366.9,1487,1579
367.3,1546,1632
367.8,1577,1669
368.2,1576,1661
368.7,1434,1520
369.2,1504,1596
369.6,1529,1614
370.1,1538,1628
370.5,1527,1613
371,1527,1611
371.5,1427,1511
371.9,1419,1508
372.4,1499,1586
372.8,1513,1601
373.3,1524,1608
373.8,1528,1619
374.2,1559,1645
374.7,1540,1632
375.1,1496,1582
375.6,1561,1650
376,1515,1594
376.5,1460,1549
377,1548,1634
377.4,1559,1650
377.9,1471,1561
378.3,1528,1614
378.8,1595,1681
379.3,1564,1647
379.7,1521,1608
380.2,1524,1613
380.6,1589,1685
381.1,1529,1618
381.6,1542,1629
382,1526,1614
382.5,1540,1626
382.9,1550,1638
383.4,1571,1655
383.9,1492,1578
384.3,1506,1589
384.8,1523,1608
385.2,1479,1563
385.7,1475,1560
386.2,1582,1669
386.6,1516,1604
