Time,Sat Nov  9 15:33:24 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.47
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1453,1530
338.1,1413,1486
338.5,1554,1629
339,1444,1517
339.4,1483,1566
339.9,1381,1445
340.3,1572,1647
340.8,1570,1644
341.3,1285,1353
341.7,1482,1555
342.2,1564,1637
342.6,1458,1537
343.1,1530,1609
343.5,1550,1625
344,1553,1626
344.5,1503,1576
344.9,1494,1570
345.4,1488,1568
345.8,1478,1555
346.3,1542,1613
346.7,1524,1601
347.2,1431,1516
347.7,1514,1589
348.1,1492,1566
348.6,1362,1431
349,1559,1628
349.5,1499,1578
349.9,1556,1630
350.4,1439,1505
350.9,1500,1570
351.3,1568,1645
351.8,1523,1602
352.2,1559,1635
352.7,1472,1548
353.1,1475,1557
353.6,1534,1611
354.1,1512,1582
354.5,1432,1512
355,1438,1515
355.4,1522,1600
355.9,1526,1606
356.3,1549,1625
356.8,1509,1587
357.3,1544,1617
357.7,1503,1574
358.2,1562,1628
358.6,1515,1597
359.1,1564,1636
359.5,1519,1592
360,1495,1561
360.5,1547,1628
360.9,1517,1598
361.4,1500,1576
361.8,1560,1640
362.3,1464,1541
362.7,1457,1531
363.2,1501,1577
363.7,1546,1618
364.1,1553,1630
364.6,1539,1615
365,1424,1495
365.5,1374,1443
366,1247,1303
366.4,1444,1518
366.9,1487,1563
367.3,1540,1612
367.8,1569,1644
368.2,1568,1652
368.7,1438,1514
369.2,1502,1581
369.6,1525,1600
370.1,1533,1608
370.5,1523,1595
371,1523,1597
371.5,1432,1503
371.9,1424,1497
372.4,1498,1573
372.8,1511,1584
373.3,1521,1595
373.8,1525,1599
374.2,1553,1624
374.7,1535,1610
375.1,1494,1569
375.6,1554,1630
376,1512,1582
376.5,1461,1543
377,1543,1617
377.4,1552,1628
377.9,1472,1546
378.3,1524,1597
378.8,1586,1657
379.3,1557,1633
379.7,1518,1593
380.2,1521,1598
380.6,1580,1652
381.1,1525,1600
381.6,1537,1613
382,1522,1600
382.5,1535,1609
382.9,1544,1619
383.4,1563,1637
383.9,1491,1564
384.3,1504,1583
384.8,1519,1594
385.2,1479,1556
385.7,1476,1549
386.2,1574,1650
386.6,1514,1592
387.1,1430,1512
387.5,1544,1623
388,1554,1630
388.5,1415,1489
388.9,1578,1656
389.4,1570,1646
389.8,1543,1619
390.3,1440,1510
390.8,1536,1612
391.2,1516,1591
391.7,1500,1576
392.1,1531,1604
392.6,1494,1570
393.1,1532,1605
393.5,1469,1536
394,1587,1668
394.4,1296,1376
394.9,1540,1615
395.4,1541,1613
395.8,1571,1651
396.3,1554,1636
396.7,1502,1579
397.2,1550,1628
397.7,1489,1554
398.1,1533,1609
398.6,1406,1473
399,1567,1640
399.5,1508,1581
400,1563,1639
400.4,1558,1635
400.9,1555,1630
401.3,1555,1629
401.8,1520,1592
402.3,1513,1594
402.7,1520,1598
403.2,1531,1598
403.6,1502,1577
404.1,1505,1577
404.6,1524,1596
405,1527,1600
405.5,1536,1615
406,1503,1574
406.4,1465,1541
406.9,1563,1642
407.3,1529,1607
407.8,1512,1591
