Time,Sat Nov  9 15:32:54 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.15
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1454,1534
338.1,1414,1486
338.5,1552,1620
339,1445,1512
339.4,1483,1555
339.9,1383,1450
340.3,1570,1646
340.8,1568,1640
341.3,1288,1359
341.7,1482,1552
342.2,1562,1633
342.6,1459,1535
343.1,1529,1605
343.5,1549,1623
344,1552,1624
344.5,1503,1574
344.9,1494,1571
345.4,1488,1564
345.8,1478,1556
346.3,1540,1611
346.7,1523,1600
347.2,1432,1509
347.7,1513,1585
348.1,1492,1563
348.6,1364,1434
349,1558,1627
349.5,1499,1569
349.9,1554,1628
350.4,1440,1503
350.9,1500,1569
351.3,1566,1636
351.8,1522,1596
352.2,1558,1631
352.7,1472,1545
353.1,1475,1555
353.6,1533,1606
354.1,1511,1585
354.5,1433,1504
355,1439,1512
355.4,1521,1596
355.9,1525,1597
356.3,1548,1618
356.8,1508,1585
357.3,1543,1617
357.7,1502,1575
358.2,1560,1630
358.6,1514,1596
359.1,1562,1637
359.5,1518,1591
360,1495,1555
360.5,1546,1622
360.9,1516,1590
361.4,1499,1570
361.8,1558,1635
362.3,1464,1539
362.7,1457,1527
363.2,1501,1575
363.7,1545,1619
364.1,1551,1628
364.6,1538,1612
365,1425,1499
365.5,1376,1442
366,1252,1304
366.4,1445,1521
366.9,1487,1562
367.3,1539,1607
367.8,1568,1643
368.2,1566,1650
368.7,1438,1510
369.2,1502,1575
369.6,1524,1595
370.1,1532,1600
370.5,1523,1595
371,1522,1596
371.5,1433,1498
371.9,1425,1494
372.4,1498,1575
372.8,1510,1579
373.3,1520,1592
373.8,1524,1596
374.2,1551,1622
374.7,1534,1610
375.1,1494,1566
375.6,1553,1628
376,1511,1579
376.5,1462,1532
377,1542,1614
377.4,1551,1626
377.9,1472,1545
378.3,1523,1596
378.8,1584,1652
379.3,1556,1630
379.7,1517,1589
380.2,1520,1594
380.6,1578,1651
381.1,1524,1599
381.6,1536,1610
382,1521,1598
382.5,1534,1605
382.9,1543,1616
383.4,1562,1633
383.9,1491,1566
384.3,1504,1582
384.8,1519,1590
385.2,1479,1559
385.7,1476,1553
386.2,1572,1642
386.6,1513,1589
387.1,1431,1508
387.5,1543,1622
388,1552,1631
388.5,1416,1489
388.9,1576,1648
389.4,1568,1642
389.8,1542,1619
390.3,1440,1505
390.8,1535,1605
391.2,1516,1589
391.7,1499,1573
392.1,1530,1600
392.6,1494,1572
393.1,1531,1604
393.5,1469,1539
394,1585,1659
394.4,1299,1383
394.9,1539,1614
395.4,1540,1607
395.8,1569,1640
396.3,1553,1633
396.7,1502,1574
397.2,1549,1621
397.7,1489,1548
398.1,1532,1601
398.6,1407,1471
399,1565,1638
399.5,1507,1580
400,1562,1633
400.4,1556,1632
400.9,1554,1630
401.3,1553,1625
401.8,1519,1595
402.3,1513,1587
402.7,1519,1592
403.2,1530,1597
403.6,1502,1574
404.1,1505,1577
404.6,1523,1593
405,1526,1599
405.5,1535,1607
406,1503,1571
406.4,1465,1540
406.9,1562,1637
407.3,1528,1605
407.8,1512,1591
408.3,1554,1629
408.7,1363,1432
409.2,1553,1618
409.6,1518,1592
410.1,1555,1632
410.6,1551,1621
411,1501,1575
411.5,1470,1545
412,1510,1588
412.4,1570,1643
412.9,1551,1624
413.3,1578,1650
413.8,1512,1586
414.3,1501,1578
414.7,1537,1608
415.2,1543,1619
415.6,1538,1612
416.1,1517,1585
416.6,1552,1628
417,1589,1656
417.5,1480,1552
418,1552,1629
418.4,1528,1602
418.9,1332,1399
419.3,1444,1516
419.8,1552,1623
420.3,1547,1616
420.7,1462,1531
421.2,1473,1542
421.7,1546,1623
422.1,1383,1456
422.6,1494,1574
423,1543,1618
423.5,1572,1646
424,1497,1566
424.4,1489,1561
424.9,1577,1650
425.4,1558,1625
425.8,1522,1594
426.3,1422,1497
426.7,1557,1630
427.2,1547,1625
427.7,1515,1587
428.1,1494,1570
428.6,1481,1553
429.1,1562,1639
429.5,1493,1565
430,1536,1611
430.4,1610,1678
430.9,1557,1633
431.4,1517,1589
431.8,1544,1618
432.3,1538,1617
432.8,1576,1650
