Time,Mon Nov 25 14:48:38 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,29.39
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1448,1548
338.1,1399,1505
338.5,1568,1674
339,1437,1542
339.4,1484,1586
339.9,1362,1468
340.3,1589,1695
340.8,1587,1693
341.3,1247,1347
341.7,1482,1587
342.2,1580,1686
342.6,1454,1561
343.1,1540,1641
343.5,1564,1668
344,1567,1673
344.5,1508,1610
344.9,1497,1602
345.4,1489,1594
345.8,1477,1585
346.3,1553,1658
346.7,1533,1638
347.2,1422,1531
347.7,1520,1626
348.1,1494,1600
348.6,1339,1441
349,1575,1673
349.5,1503,1609
349.9,1570,1673
350.4,1432,1531
350.9,1504,1603
351.3,1585,1691
351.8,1531,1636
352.2,1575,1681
352.7,1470,1571
353.1,1474,1578
353.6,1544,1648
354.1,1518,1621
354.5,1422,1527
355,1430,1527
355.4,1530,1631
355.9,1535,1640
356.3,1562,1663
356.8,1514,1623
357.3,1556,1662
357.7,1507,1613
358.2,1578,1682
358.6,1522,1623
359.1,1580,1685
359.5,1526,1629
360,1498,1600
360.5,1560,1668
360.9,1524,1632
361.4,1503,1604
361.8,1575,1676
362.3,1461,1565
362.7,1452,1552
363.2,1505,1614
363.7,1559,1657
364.1,1567,1670
364.6,1550,1656
365,1413,1518
365.5,1353,1455
366,1202,1282
366.4,1437,1542
366.9,1488,1596
367.3,1552,1656
367.8,1586,1695
368.2,1585,1691
368.7,1429,1534
369.2,1507,1612
369.6,1534,1641
370.1,1543,1649
370.5,1532,1638
371,1531,1631
371.5,1422,1524
371.9,1414,1514
372.4,1501,1606
372.8,1516,1619
373.3,1529,1632
373.8,1533,1640
374.2,1567,1674
374.7,1546,1651
375.1,1497,1600
375.6,1569,1685
376,1518,1616
376.5,1458,1562
377,1555,1656
377.4,1566,1670
377.9,1471,1571
378.3,1532,1638
378.8,1606,1705
379.3,1572,1675
379.7,1525,1630
380.2,1529,1634
380.6,1599,1703
381.1,1533,1635
381.6,1548,1656
382,1530,1635
382.5,1546,1646
382.9,1556,1663
383.4,1580,1687
383.9,1493,1595
384.3,1509,1610
384.8,1527,1628
385.2,1479,1584
385.7,1475,1577
386.2,1592,1689
386.6,1520,1624
387.1,1421,1527
387.5,1557,1671
388,1568,1674
388.5,1402,1505
388.9,1597,1699
389.4,1587,1692
389.8,1555,1661
390.3,1432,1536
390.8,1546,1652
391.2,1523,1625
391.7,1504,1609
392.1,1541,1648
392.6,1496,1606
393.1,1542,1646
393.5,1467,1568
394,1607,1715
394.4,1260,1363
394.9,1552,1656
395.4,1553,1654
395.8,1588,1686
396.3,1569,1674
396.7,1507,1610
397.2,1564,1671
397.7,1491,1584
398.1,1543,1649
398.6,1391,1494
399,1584,1686
399.5,1513,1619
400,1579,1680
400.4,1572,1678
400.9,1570,1676
401.3,1569,1678
401.8,1528,1632
402.3,1520,1622
402.7,1527,1628
403.2,1541,1648
403.6,1506,1613
404.1,1510,1614
404.6,1532,1630
405,1536,1639
405.5,1547,1655
406,1507,1612
406.4,1462,1563
406.9,1580,1684
407.3,1539,1644
407.8,1518,1629
408.3,1570,1677
408.7,1338,1440
409.2,1568,1670
409.6,1526,1626
