Time,Tue Nov 26 10:26:22 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,29.06
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1449,1547
338.1,1401,1502
338.5,1566,1669
339,1438,1537
339.4,1483,1584
339.9,1364,1462
340.3,1587,1688
340.8,1585,1687
341.3,1251,1344
341.7,1482,1582
342.2,1578,1683
342.6,1455,1553
343.1,1539,1642
343.5,1562,1665
344,1565,1664
344.5,1507,1605
344.9,1497,1598
345.4,1489,1593
345.8,1477,1585
346.3,1552,1654
346.7,1532,1636
347.2,1423,1528
347.7,1519,1621
348.1,1494,1597
348.6,1342,1439
349,1573,1674
349.5,1502,1605
349.9,1568,1668
350.4,1432,1528
350.9,1503,1607
351.3,1583,1684
351.8,1530,1631
352.2,1573,1669
352.7,1470,1570
353.1,1474,1578
353.6,1543,1647
354.1,1517,1613
354.5,1423,1522
355,1431,1529
355.4,1529,1631
355.9,1534,1635
356.3,1560,1660
356.8,1514,1616
357.3,1555,1654
357.7,1506,1608
358.2,1576,1674
358.6,1521,1620
359.1,1578,1679
359.5,1525,1624
360,1498,1598
360.5,1558,1661
360.9,1523,1627
361.4,1503,1602
361.8,1573,1678
362.3,1461,1567
362.7,1453,1551
363.2,1505,1607
363.7,1557,1657
364.1,1565,1667
364.6,1549,1649
365,1414,1511
365.5,1356,1452
366,1207,1302
366.4,1438,1538
366.9,1488,1592
367.3,1551,1655
367.8,1584,1690
368.2,1583,1687
368.7,1430,1528
369.2,1506,1607
369.6,1532,1634
370.1,1542,1643
370.5,1531,1630
371,1530,1632
371.5,1423,1523
371.9,1415,1515
372.4,1501,1602
372.8,1516,1619
373.3,1528,1624
373.8,1532,1636
374.2,1565,1667
374.7,1545,1645
375.1,1497,1593
375.6,1567,1666
376,1517,1617
376.5,1458,1560
377,1553,1652
377.4,1565,1668
377.9,1471,1571
378.3,1531,1631
378.8,1604,1700
379.3,1570,1673
379.7,1524,1630
380.2,1528,1631
380.6,1597,1707
381.1,1532,1637
381.6,1547,1645
382,1529,1633
382.5,1544,1645
382.9,1555,1655
383.4,1578,1675
383.9,1493,1592
384.3,1508,1607
384.8,1526,1624
385.2,1479,1578
385.7,1475,1578
386.2,1590,1688
386.6,1519,1620
387.1,1422,1525
387.5,1555,1659
388,1566,1668
388.5,1404,1503
388.9,1594,1695
389.4,1585,1689
389.8,1554,1665
390.3,1433,1529
390.8,1545,1645
391.2,1522,1620
391.7,1503,1605
392.1,1539,1638
392.6,1496,1602
393.1,1541,1642
393.5,1467,1569
394,1605,1706
394.4,1264,1368
394.9,1551,1652
395.4,1551,1652
395.8,1586,1688
396.3,1567,1669
396.7,1506,1607
397.2,1562,1665
397.7,1491,1588
398.1,1542,1642
398.6,1393,1488
399,1582,1681
399.5,1512,1615
400,1577,1680
400.4,1571,1666
400.9,1568,1671
401.3,1567,1668
401.8,1527,1627
402.3,1519,1622
402.7,1526,1620
403.2,1540,1624
403.6,1506,1611
404.1,1510,1612
404.6,1531,1628
405,1535,1633
405.5,1546,1645
406,1507,1610
406.4,1462,1561
406.9,1578,1681
407.3,1538,1633
407.8,1518,1619
408.3,1568,1677
408.7,1340,1444
409.2,1567,1666
409.6,1525,1625
410.1,1569,1672
410.6,1565,1669
411,1505,1605
411.5,1468,1569
412,1516,1615
412.4,1587,1691
412.9,1565,1668
413.3,1597,1701
413.8,1518,1622
414.3,1505,1603
414.7,1548,1651
415.2,1555,1657
415.6,1549,1649
416.1,1524,1620
416.6,1566,1671
417,1610,1706
417.5,1480,1578
418,1566,1664
418.4,1537,1640
418.9,1304,1404
419.3,1437,1538
419.8,1566,1664
420.3,1559,1670
420.7,1458,1562
421.2,1471,1577
421.7,1559,1662
422.1,1365,1462
422.6,1497,1598
423,1555,1658
423.5,1589,1693
424,1500,1595
424.4,1491,1597
424.9,1595,1695
425.4,1573,1675
425.8,1530,1631
426.3,1410,1512
426.7,1572,1675
427.2,1560,1666
427.7,1521,1628
428.1,1496,1594
428.6,1481,1583
429.1,1578,1682
429.5,1495,1596
430,1547,1645
430.4,1635,1731
430.9,1572,1673
431.4,1524,1626
431.8,1557,1661
432.3,1549,1654
432.8,1595,1691
433.2,1465,1567
433.7,1475,1572
434.1,1556,1661
434.6,1592,1694
435.1,1470,1570
435.5,1564,1665
436,1527,1625
436.5,1497,1600
436.9,1457,1580
437.4,1520,1619
437.9,1372,1472
438.3,1541,1643
438.8,1548,1645
439.2,1574,1677
439.7,1561,1657
440.2,1354,1460
440.6,1430,1527
441.1,1563,1663
441.6,1579,1680
442,1470,1573
442.5,1589,1694
443,1550,1652
443.4,1525,1625
443.9,1488,1589
444.3,1497,1569
444.8,1545,1648
445.3,1596,1702
445.7,1350,1455
446.2,1558,1656
446.7,1566,1669
447.1,1552,1646
447.6,1538,1639
448.1,1444,1549
448.5,1524,1619
449,1530,1635
449.5,1503,1605
449.9,1553,1660
450.4,1527,1625
450.8,1414,1518
451.3,1576,1679
451.8,1607,1713
452.2,1520,1624
452.7,1625,1722
453.2,1602,1703
453.6,1548,1645
454.1,1498,1603
454.6,1557,1660
455,1502,1610
455.5,1547,1646
456,1548,1646
456.4,1496,1603
456.9,1623,1723
457.4,1548,1672
457.8,1474,1578
458.3,1365,1467
458.7,1576,1678
459.2,1595,1695
459.7,1530,1631
460.1,1491,1597
460.6,1537,1639
461.1,1505,1609
461.5,1580,1678
462,1535,1635
462.5,1581,1682
462.9,1541,1639
463.4,1393,1489
463.9,1463,1565
464.3,1556,1654
464.8,1562,1665
465.3,1531,1633
465.7,1521,1625
466.2,1427,1527
466.7,1551,1653
467.1,1569,1668
467.6,1550,1654
468.1,1534,1633
468.5,1497,1591
469,1492,1600
469.4,1586,1695
469.9,1569,1667
470.4,1570,1669
470.8,1524,1621
471.3,1631,1735
471.8,1577,1680
472.2,1522,1625
472.7,1476,1571
473.2,1485,1589
473.6,1479,1579
474.1,1609,1704
474.6,1569,1666
475,1510,1611
475.5,1538,1642
476,1513,1619
476.4,1538,1633
476.9,1565,1667
477.4,1528,1635
477.8,1557,1655
478.3,1455,1562
478.8,1541,1644
479.2,1543,1646
479.7,1562,1666
480.2,1532,1629
480.6,1561,1662
481.1,1438,1538
481.6,1536,1637
482,1508,1609
482.5,1553,1654
483,1553,1662
483.4,1557,1658
483.9,1562,1662
484.4,1529,1630
484.8,1590,1688
485.3,1577,1677
485.8,1545,1642
486.2,1538,1637
486.7,1542,1644
487.2,1573,1677
487.6,1540,1642
488.1,1491,1596
488.6,1574,1671
489,1536,1637
489.5,1557,1659
490,1567,1668
490.4,1642,1738
490.9,1479,1581
491.4,1568,1667
491.8,1553,1661
492.3,1542,1643
492.8,1621,1721
493.2,1578,1677
493.7,1498,1600
494.2,1550,1653
494.6,1534,1633
495.1,1566,1667
495.6,1446,1549
496,1508,1611
496.5,1468,1566
497,1523,1626
497.5,1502,1604
497.9,1521,1618
498.4,1591,1694
498.9,1435,1526
499.3,1543,1647
499.8,1548,1649
500.3,1551,1648
500.7,1567,1674
501.2,1333,1435
501.7,1446,1546
502.1,1488,1587
502.6,1532,1637
503.1,1489,1583
503.5,1565,1668
504,1539,1642
504.5,1498,1603
504.9,1581,1685
505.4,1503,1604
505.9,1552,1653
506.3,1530,1634
506.8,1533,1630
507.3,1507,1609
507.8,1433,1534
508.2,1533,1635
508.7,1525,1625
509.2,1404,1508
509.6,1366,1469
510.1,1498,1596
510.6,1494,1590
511,1589,1686
511.5,1555,1658
512,1534,1633
512.4,1574,1674
512.9,1573,1675
513.4,1474,1577
513.8,1486,1589
514.3,1585,1685
514.8,1575,1680
515.3,1451,1552
515.7,1477,1580
516.2,1597,1699
516.7,1460,1558
517.1,1536,1638
517.6,1505,1607
518.1,1538,1641
518.5,1535,1635
519,1409,1507
519.5,1510,1611
519.9,1563,1662
520.4,1543,1642
520.9,1518,1621
521.4,1443,1553
521.8,1509,1612
522.3,1472,1575
522.8,1557,1654
523.2,1452,1559
523.7,1527,1628
524.2,1346,1446
524.6,1526,1624
525.1,1595,1697
525.6,1580,1681
526,1539,1644
526.5,1541,1645
527,1556,1656
527.5,1524,1624
527.9,1541,1641
528.4,1580,1682
528.9,1559,1663
529.3,1389,1488
529.8,1590,1693
530.3,1528,1629
530.7,1560,1664
531.2,1528,1624
531.7,1536,1639
532.2,1502,1602
532.6,1552,1652
533.1,1560,1660
533.6,1535,1632
534,1565,1665
534.5,1517,1617
535,1560,1670
535.4,1540,1646
535.9,1557,1659
536.4,1420,1522
536.9,1594,1698
537.3,1504,1607
537.8,1569,1674
538.3,1545,1647
538.7,1603,1707
539.2,1585,1685
539.7,1554,1656
540.2,1478,1578
540.6,1549,1650
541.1,1537,1638
541.6,1544,1643
542,1587,1684
542.5,1541,1641
543,1554,1654
543.5,1534,1634
543.9,1554,1654
544.4,1525,1630
544.9,1476,1577
545.3,1538,1637
545.8,1569,1668
546.3,1530,1636
546.7,1512,1617
547.2,1548,1616
547.7,1543,1643
548.2,1574,1677
548.6,1561,1658
