Time,Tue Nov 26 12:23:02 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,28.08
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1450,1541
338.1,1406,1496
338.5,1561,1650
339,1440,1523
339.4,1483,1572
339.9,1371,1463
340.3,1581,1671
340.8,1579,1667
341.3,1264,1347
341.7,1482,1574
342.2,1572,1663
342.6,1456,1546
343.1,1535,1625
343.5,1557,1647
344,1560,1652
344.5,1505,1591
344.9,1496,1587
345.4,1488,1580
345.8,1477,1570
346.3,1548,1640
346.7,1529,1622
347.2,1426,1517
347.7,1517,1605
348.1,1493,1583
348.6,1350,1440
349,1567,1653
349.5,1501,1592
349.9,1563,1655
350.4,1435,1520
350.9,1502,1593
351.3,1577,1665
351.8,1527,1618
352.2,1567,1660
352.7,1471,1561
353.1,1474,1569
353.6,1539,1635
354.1,1515,1603
354.5,1427,1515
355,1434,1519
355.4,1526,1620
355.9,1531,1622
356.3,1556,1648
356.8,1512,1607
357.3,1551,1643
357.7,1505,1600
358.2,1570,1660
358.6,1519,1609
359.1,1572,1664
359.5,1522,1616
360,1497,1575
360.5,1553,1646
360.9,1520,1611
361.4,1501,1588
361.8,1568,1657
362.3,1462,1550
362.7,1454,1536
363.2,1503,1593
363.7,1553,1639
364.1,1560,1651
364.6,1545,1638
365,1418,1506
365.5,1363,1449
366,1223,1298
366.4,1440,1532
366.9,1487,1577
367.3,1547,1635
367.8,1578,1669
368.2,1577,1672
368.7,1433,1523
369.2,1505,1595
369.6,1529,1618
370.1,1538,1628
370.5,1528,1619
371,1527,1618
371.5,1426,1515
371.9,1419,1508
372.4,1500,1589
372.8,1514,1606
373.3,1525,1611
373.8,1529,1620
374.2,1560,1652
374.7,1541,1633
375.1,1496,1588
375.6,1562,1648
376,1515,1604
376.5,1459,1556
377,1549,1640
377.4,1560,1653
377.9,1471,1564
378.3,1528,1619
378.8,1597,1685
379.3,1565,1660
379.7,1522,1617
380.2,1525,1615
380.6,1590,1677
381.1,1529,1617
381.6,1543,1637
382,1526,1616
382.5,1541,1628
382.9,1550,1639
383.4,1572,1656
383.9,1492,1584
384.3,1507,1597
384.8,1523,1616
385.2,1479,1565
385.7,1475,1568
386.2,1584,1672
386.6,1517,1604
387.1,1425,1515
387.5,1551,1650
388,1561,1651
388.5,1408,1495
388.9,1588,1678
389.4,1579,1671
389.8,1549,1642
390.3,1435,1523
390.8,1541,1629
391.2,1520,1612
391.7,1502,1591
392.1,1536,1628
392.6,1495,1585
393.1,1537,1627
393.5,1468,1557
394,1598,1685
394.4,1277,1377
394.9,1547,1640
395.4,1547,1636
395.8,1580,1669
396.3,1562,1656
396.7,1505,1596
397.2,1557,1646
397.7,1490,1572
398.1,1539,1629
398.6,1398,1482
399,1576,1665
399.5,1510,1600
400,1572,1666
400.4,1565,1654
400.9,1563,1655
401.3,1562,1648
401.8,1524,1614
402.3,1516,1607
402.7,1524,1618
403.2,1536,1626
403.6,1504,1607
404.1,1508,1601
404.6,1528,1612
405,1532,1622
405.5,1542,1635
406,1505,1591
406.4,1463,1550
406.9,1572,1666
407.3,1534,1627
407.8,1515,1606
408.3,1563,1658
408.7,1348,1433
409.2,1562,1650
409.6,1523,1610
410.1,1564,1658
410.6,1560,1644
411,1504,1599
411.5,1469,1561
412,1514,1604
412.4,1581,1676
412.9,1560,1650
413.3,1590,1681
