Time,Mon Nov 25 14:48:28 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,29.28
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1448,1547
338.1,1400,1504
338.5,1567,1673
339,1437,1536
339.4,1484,1589
339.9,1363,1464
340.3,1589,1693
340.8,1586,1686
341.3,1248,1346
341.7,1482,1585
342.2,1579,1682
342.6,1454,1550
343.1,1540,1645
343.5,1563,1667
344,1567,1666
344.5,1507,1612
344.9,1497,1602
345.4,1489,1591
345.8,1477,1583
346.3,1553,1657
346.7,1532,1638
347.2,1422,1526
347.7,1520,1621
348.1,1494,1596
348.6,1340,1444
349,1574,1668
349.5,1503,1606
349.9,1570,1674
350.4,1432,1532
350.9,1504,1604
351.3,1584,1689
351.8,1531,1638
352.2,1574,1678
352.7,1470,1572
353.1,1474,1581
353.6,1544,1648
354.1,1517,1621
354.5,1423,1526
355,1430,1531
355.4,1529,1628
355.9,1535,1638
356.3,1562,1666
356.8,1514,1620
357.3,1556,1660
357.7,1507,1609
358.2,1577,1679
358.6,1522,1626
359.1,1579,1684
359.5,1526,1632
360,1498,1599
360.5,1559,1666
360.9,1523,1630
361.4,1503,1607
361.8,1574,1678
362.3,1461,1567
362.7,1452,1558
363.2,1505,1607
363.7,1558,1659
364.1,1566,1671
364.6,1550,1655
365,1414,1513
365.5,1354,1455
366,1204,1285
366.4,1437,1540
366.9,1488,1594
367.3,1552,1658
367.8,1586,1689
368.2,1584,1692
368.7,1430,1531
369.2,1507,1609
369.6,1533,1637
370.1,1543,1642
370.5,1531,1635
371,1531,1636
371.5,1423,1526
371.9,1414,1511
372.4,1501,1604
372.8,1516,1619
373.3,1528,1631
373.8,1533,1642
374.2,1566,1672
374.7,1546,1647
375.1,1497,1603
375.6,1568,1675
376,1518,1616
376.5,1458,1564
377,1554,1651
377.4,1566,1667
377.9,1471,1574
378.3,1532,1635
378.8,1606,1702
379.3,1572,1673
379.7,1525,1628
380.2,1528,1633
380.6,1598,1701
381.1,1533,1634
381.6,1548,1647
382,1530,1636
382.5,1545,1653
382.9,1556,1660
383.4,1579,1683
383.9,1493,1592
384.3,1509,1611
384.8,1526,1629
385.2,1479,1583
385.7,1475,1578
386.2,1591,1698
386.6,1520,1625
387.1,1421,1530
387.5,1556,1666
388,1567,1669
388.5,1403,1504
388.9,1596,1701
389.4,1586,1692
389.8,1555,1664
390.3,1432,1535
390.8,1546,1649
391.2,1523,1630
391.7,1503,1608
392.1,1540,1642
392.6,1496,1604
393.1,1542,1647
393.5,1467,1565
394,1607,1710
394.4,1262,1366
394.9,1552,1657
395.4,1552,1651
395.8,1588,1692
396.3,1568,1672
396.7,1506,1606
397.2,1563,1671
397.7,1491,1583
398.1,1543,1645
398.6,1392,1488
399,1583,1689
399.5,1513,1622
400,1579,1682
400.4,1572,1674
400.9,1569,1675
401.3,1569,1671
401.8,1527,1634
402.3,1519,1628
402.7,1527,1627
403.2,1540,1649
403.6,1506,1610
404.1,1510,1613
404.6,1532,1628
405,1536,1637
405.5,1547,1649
406,1507,1611
406.4,1462,1559
406.9,1579,1681
407.3,1538,1645
407.8,1518,1619
408.3,1569,1670
408.7,1339,1439
409.2,1568,1669
409.6,1526,1626
410.1,1570,1671
410.6,1566,1671
411,1506,1610
411.5,1468,1569
412,1516,1616
412.4,1588,1693
412.9,1566,1668
413.3,1598,1701
413.8,1519,1626
414.3,1506,1609
414.7,1549,1657
415.2,1556,1661
415.6,1550,1654
416.1,1525,1626
416.6,1567,1671
417,1611,1709
417.5,1480,1585
418,1567,1672
418.4,1538,1638
418.9,1301,1406
419.3,1436,1538
419.8,1567,1667
420.3,1560,1669
420.7,1458,1559
421.2,1471,1576
421.7,1560,1664
422.1,1363,1463
422.6,1497,1593
423,1556,1661
423.5,1591,1691
424,1500,1601
424.4,1491,1598
424.9,1597,1702
425.4,1574,1677
425.8,1531,1631
426.3,1410,1512
426.7,1573,1678
427.2,1561,1661
427.7,1522,1626
428.1,1496,1602
428.6,1481,1581
429.1,1579,1683
429.5,1495,1592
430,1548,1652
430.4,1637,1736
430.9,1573,1674
431.4,1524,1631
431.8,1558,1664
432.3,1549,1655
432.8,1596,1701
433.2,1464,1570
433.7,1475,1577
434.1,1557,1659
434.6,1593,1695
435.1,1470,1574
