Time,Mon Nov 25 14:47:48 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,28.95
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1449,1546
338.1,1402,1497
338.5,1565,1662
339,1438,1535
339.4,1483,1583
339.9,1365,1461
340.3,1586,1683
340.8,1584,1679
341.3,1253,1346
341.7,1482,1580
342.2,1577,1674
342.6,1455,1551
343.1,1538,1637
343.5,1561,1660
344,1565,1666
344.5,1507,1602
344.9,1497,1593
345.4,1489,1587
345.8,1477,1579
346.3,1551,1650
346.7,1531,1632
347.2,1423,1523
347.7,1519,1616
348.1,1494,1593
348.6,1343,1439
349,1572,1668
349.5,1502,1605
349.9,1568,1664
350.4,1433,1529
350.9,1503,1597
351.3,1582,1681
351.8,1530,1630
352.2,1572,1670
352.7,1470,1572
353.1,1474,1573
353.6,1543,1642
354.1,1517,1613
354.5,1424,1520
355,1431,1526
355.4,1528,1628
355.9,1533,1632
356.3,1560,1655
356.8,1513,1612
357.3,1554,1653
357.7,1506,1608
358.2,1575,1674
358.6,1521,1617
359.1,1577,1670
359.5,1525,1622
360,1497,1601
360.5,1557,1659
360.9,1522,1619
361.4,1503,1601
361.8,1572,1671
362.3,1461,1563
362.7,1453,1547
363.2,1504,1602
363.7,1557,1655
364.1,1564,1669
364.6,1548,1646
365,1415,1511
365.5,1357,1454
366,1209,1288
366.4,1438,1534
366.9,1488,1588
367.3,1550,1648
367.8,1583,1682
368.2,1582,1682
368.7,1431,1531
369.2,1506,1606
369.6,1532,1632
370.1,1541,1638
370.5,1530,1628
371,1530,1625
371.5,1424,1517
371.9,1415,1509
372.4,1501,1595
372.8,1515,1616
373.3,1527,1624
373.8,1532,1630
374.2,1564,1665
374.7,1544,1646
375.1,1497,1600
375.6,1566,1669
376,1517,1610
376.5,1458,1561
377,1553,1645
377.4,1564,1662
377.9,1471,1572
378.3,1531,1626
378.8,1603,1696
379.3,1570,1664
379.7,1524,1627
380.2,1527,1625
380.6,1596,1693
381.1,1532,1628
381.6,1547,1641
382,1529,1633
382.5,1544,1643
382.9,1554,1657
383.4,1577,1675
383.9,1493,1593
384.3,1508,1608
384.8,1526,1622
385.2,1479,1580
385.7,1475,1574
386.2,1589,1689
386.6,1519,1617
387.1,1422,1523
387.5,1555,1664
388,1565,1665
388.5,1404,1496
388.9,1594,1692
389.4,1584,1685
389.8,1553,1657
390.3,1433,1529
390.8,1545,1641
391.2,1522,1619
391.7,1503,1605
392.1,1539,1638
392.6,1496,1601
393.1,1541,1638
