Time,Mon Nov 25 14:47:28 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,28.73
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1449,1540
338.1,1403,1499
338.5,1564,1658
339,1439,1529
339.4,1483,1574
339.9,1367,1459
340.3,1585,1680
340.8,1583,1679
341.3,1256,1345
341.7,1482,1581
342.2,1576,1673
342.6,1455,1552
343.1,1538,1633
343.5,1560,1657
344,1564,1656
344.5,1506,1603
344.9,1496,1592
345.4,1489,1579
345.8,1477,1576
346.3,1550,1648
346.7,1531,1631
347.2,1424,1526
347.7,1519,1617
348.1,1494,1589
348.6,1344,1439
349,1571,1659
349.5,1502,1602
349.9,1567,1665
350.4,1433,1526
350.9,1503,1598
351.3,1581,1679
351.8,1529,1629
352.2,1571,1670
352.7,1470,1564
353.1,1474,1574
353.6,1542,1640
354.1,1516,1618
354.5,1425,1525
355,1432,1523
355.4,1528,1620
355.9,1533,1630
356.3,1559,1658
356.8,1513,1611
357.3,1553,1651
357.7,1506,1605
358.2,1574,1670
358.6,1520,1618
359.1,1576,1672
359.5,1524,1619
360,1497,1596
360.5,1556,1658
360.9,1522,1621
361.4,1502,1600
361.8,1571,1674
362.3,1461,1560
362.7,1453,1546
363.2,1504,1596
363.7,1556,1652
364.1,1563,1670
364.6,1547,1644
365,1416,1513
365.5,1358,1456
366,1213,1289
366.4,1438,1534
366.9,1488,1584
367.3,1549,1644
367.8,1582,1678
368.2,1581,1682
368.7,1431,1529
369.2,1506,1600
369.6,1531,1629
370.1,1541,1637
370.5,1530,1629
371,1529,1624
371.5,1424,1518
371.9,1416,1509
372.4,1500,1599
372.8,1515,1611
373.3,1527,1621
373.8,1531,1628
374.2,1563,1662
374.7,1544,1640
375.1,1496,1594
375.6,1565,1666
376,1517,1608
376.5,1459,1556
377,1552,1644
377.4,1563,1658
377.9,1471,1570
378.3,1530,1628
378.8,1601,1689
379.3,1569,1666
379.7,1524,1619
380.2,1527,1622
380.6,1594,1695
381.1,1531,1630
381.6,1546,1645
382,1528,1625
382.5,1543,1641
382.9,1553,1649
383.4,1576,1677
383.9,1493,1589
384.3,1508,1599
384.8,1525,1618
385.2,1479,1578
385.7,1475,1571
386.2,1588,1681
386.6,1518,1617
387.1,1423,1523
387.5,1554,1662
388,1564,1665
388.5,1405,1500
388.9,1592,1690
389.4,1583,1679
389.8,1552,1652
390.3,1434,1531
390.8,1544,1642
391.2,1522,1623
391.7,1503,1599
392.1,1538,1635
392.6,1496,1596
393.1,1540,1636
393.5,1467,1559
394,1602,1705
394.4,1269,1369
394.9,1549,1649
395.4,1550,1645
395.8,1584,1681
396.3,1565,1662
396.7,1506,1600
397.2,1560,1660
397.7,1491,1574
398.1,1541,1635
398.6,1395,1480
399,1580,1674
399.5,1512,1612
400,1575,1671
400.4,1569,1666
400.9,1566,1663
401.3,1566,1663
401.8,1526,1622
402.3,1518,1616
402.7,1525,1621
403.2,1538,1638
403.6,1505,1609
404.1,1509,1609
404.6,1530,1623
405,1534,1632
405.5,1545,1643
406,1506,1606
406.4,1463,1554
406.9,1576,1674
407.3,1536,1634
407.8,1517,1615
408.3,1566,1668
408.7,1343,1434
409.2,1565,1659
409.6,1524,1615
410.1,1567,1664
410.6,1563,1656
411,1505,1601
411.5,1469,1562
412,1515,1611
412.4,1585,1683
412.9,1563,1652
413.3,1595,1689
413.8,1517,1613
414.3,1505,1603
414.7,1547,1643
415.2,1553,1652
415.6,1548,1648
416.1,1523,1613
416.6,1564,1661
417,1607,1704
417.5,1480,1574
418,1564,1661
418.4,1536,1631
418.9,1307,1404
419.3,1438,1540
419.8,1564,1661
420.3,1558,1660
420.7,1458,1549
421.2,1471,1572
421.7,1557,1658
422.1,1367,1462
422.6,1497,1594
423,1554,1648
423.5,1587,1684
424,1499,1594
424.4,1491,1591
424.9,1593,1692
425.4,1571,1665
425.8,1529,1623
426.3,1412,1507
426.7,1570,1668
427.2,1558,1654
427.7,1520,1615
428.1,1496,1599
428.6,1481,1578
429.1,1576,1673
429.5,1495,1593
430,1545,1641
430.4,1632,1725
430.9,1570,1664
431.4,1523,1617
431.8,1555,1654
432.3,1547,1646
432.8,1593,1684
433.2,1465,1566
433.7,1475,1572
434.1,1554,1654
434.6,1589,1686
435.1,1470,1566
435.5,1562,1662
436,1526,1620
436.5,1497,1592
436.9,1457,1577
437.4,1519,1614
437.9,1374,1472
438.3,1540,1637
438.8,1546,1641
439.2,1572,1665
439.7,1559,1652
440.2,1357,1456
440.6,1431,1526
441.1,1562,1655
441.6,1577,1676
442,1470,1570
442.5,1587,1683
443,1549,1648
443.4,1524,1621
443.9,1488,1598
444.3,1497,1568
444.8,1543,1643
445.3,1594,1693
445.7,1352,1446
446.2,1557,1655
446.7,1565,1663
447.1,1551,1644
447.6,1536,1637
448.1,1445,1544
448.5,1523,1617
449,1529,1629
449.5,1503,1602
449.9,1551,1649
450.4,1526,1618
450.8,1415,1507
451.3,1574,1674
451.8,1604,1702
452.2,1519,1591
452.7,1622,1716
453.2,1599,1699
453.6,1547,1640
454.1,1498,1593
454.6,1556,1653
455,1502,1598
455.5,1545,1644
456,1546,1648
456.4,1496,1594
456.9,1620,1713
457.4,1546,1659
457.8,1474,1572
458.3,1368,1463
458.7,1575,1667
459.2,1593,1690
459.7,1529,1629
460.1,1491,1590
460.6,1536,1631
461.1,1505,1608
461.5,1578,1675
462,1534,1631
462.5,1579,1677
462.9,1540,1639
463.4,1394,1493
463.9,1464,1561
464.3,1554,1650
464.8,1560,1663
465.3,1530,1629
465.7,1520,1620
466.2,1428,1523
466.7,1550,1648
467.1,1567,1663
467.6,1548,1647
468.1,1533,1631
468.5,1497,1597
469,1492,1587
469.4,1584,1685
469.9,1568,1664
470.4,1568,1666
470.8,1523,1621
471.3,1628,1728
471.8,1575,1671
472.2,1522,1618
472.7,1476,1578
473.2,1485,1583
473.6,1479,1577
474.1,1606,1694
