Time,Wed Jan  8 12:40:26 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.26
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1454,1528
338.1,1413,1489
338.5,1553,1621
339,1444,1514
339.4,1483,1559
339.9,1383,1455
340.3,1571,1643
340.8,1568,1640
341.3,1287,1359
341.7,1482,1554
342.2,1563,1637
342.6,1459,1532
343.1,1530,1602
343.5,1549,1626
344,1552,1627
344.5,1503,1574
344.9,1494,1570
345.4,1488,1565
345.8,1478,1553
346.3,1541,1615
346.7,1524,1598
347.2,1432,1508
347.7,1513,1591
348.1,1492,1568
348.6,1363,1437
349,1558,1625
349.5,1499,1572
349.9,1555,1625
350.4,1440,1510
350.9,1500,1570
351.3,1567,1639
351.8,1522,1600
352.2,1558,1632
352.7,1472,1549
353.1,1475,1557
353.6,1533,1606
354.1,1511,1582
354.5,1432,1504
355,1439,1511
355.4,1521,1590
355.9,1526,1601
356.3,1548,1618
356.8,1508,1588
357.3,1543,1617
357.7,1502,1574
358.2,1561,1632
358.6,1515,1591
359.1,1563,1640
359.5,1518,1593
360,1495,1566
360.5,1546,1622
360.9,1516,1598
361.4,1499,1572
361.8,1559,1633
362.3,1464,1538
362.7,1457,1529
363.2,1501,1576
363.7,1545,1620
364.1,1552,1629
364.6,1538,1614
365,1425,1498
365.5,1375,1442
366,1250,1306
366.4,1444,1521
366.9,1487,1557
367.3,1540,1614
367.8,1568,1639
368.2,1567,1642
368.7,1438,1515
369.2,1502,1574
369.6,1524,1597
370.1,1532,1605
370.5,1523,1598
371,1522,1596
371.5,1432,1499
371.9,1425,1497
372.4,1498,1570
372.8,1510,1586
373.3,1520,1593
373.8,1524,1601
374.2,1552,1619
374.7,1535,1609
375.1,1494,1569
375.6,1553,1628
376,1512,1584
376.5,1462,1540
377,1542,1616
377.4,1552,1623
377.9,1472,1550
378.3,1523,1597
378.8,1585,1649
379.3,1556,1627
379.7,1518,1593
380.2,1520,1599
380.6,1579,1663
381.1,1524,1599
381.6,1537,1614
382,1522,1597
382.5,1535,1609
382.9,1543,1618
383.4,1562,1639
383.9,1491,1570
384.3,1504,1576
384.8,1519,1593
385.2,1479,1552
385.7,1476,1547
386.2,1573,1639
386.6,1513,1591
387.1,1431,1511
387.5,1543,1623
388,1553,1622
388.5,1416,1490
388.9,1577,1650
389.4,1569,1638
389.8,1542,1613
390.3,1440,1503
390.8,1535,1608
391.2,1516,1591
391.7,1500,1577
392.1,1530,1601
392.6,1494,1566
393.1,1532,1610
393.5,1469,1544
394,1586,1666
394.4,1298,1375
394.9,1540,1611
395.4,1540,1613
395.8,1570,1644
396.3,1553,1629
396.7,1502,1575
397.2,1549,1629
397.7,1489,1554
398.1,1533,1598
398.6,1407,1466
399,1566,1640
399.5,1507,1583
400,1562,1638
400.4,1557,1630
400.9,1555,1633
401.3,1554,1626
401.8,1520,1595
402.3,1513,1591
402.7,1519,1591
403.2,1530,1605
403.6,1502,1579
404.1,1505,1580
404.6,1523,1592
405,1526,1596
405.5,1536,1606
406,1503,1574
406.4,1465,1542
406.9,1562,1637
407.3,1529,1599
407.8,1512,1588
408.3,1554,1634
408.7,1362,1430
409.2,1553,1628
409.6,1518,1591
410.1,1555,1634
410.6,1552,1625
411,1502,1576
411.5,1470,1541
412,1510,1585
412.4,1570,1646
412.9,1552,1630
413.3,1579,1644
413.8,1512,1593
414.3,1502,1581
414.7,1537,1614
415.2,1543,1625
415.6,1538,1614
416.1,1517,1585
416.6,1553,1628
417,1589,1660
417.5,1480,1551
418,1553,1625
418.4,1528,1591
418.9,1331,1400
419.3,1444,1517
