Time,Wed Jan  8 12:42:16 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.43
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1452,1536
338.1,1408,1492
338.5,1558,1638
339,1442,1524
339.4,1483,1566
339.9,1375,1457
340.3,1577,1662
340.8,1575,1662
341.3,1273,1353
341.7,1482,1567
342.2,1569,1658
342.6,1457,1540
343.1,1533,1618
343.5,1554,1643
344,1557,1641
344.5,1504,1586
344.9,1495,1583
345.4,1488,1573
345.8,1477,1564
346.3,1545,1629
346.7,1527,1612
347.2,1428,1517
347.7,1516,1604
348.1,1493,1577
348.6,1355,1433
349,1564,1643
349.5,1500,1584
349.9,1560,1644
350.4,1437,1519
350.9,1501,1581
351.3,1573,1656
351.8,1525,1615
352.2,1564,1653
352.7,1471,1556
353.1,1475,1563
353.6,1537,1619
354.1,1514,1597
354.5,1429,1516
355,1435,1518
355.4,1524,1608
355.9,1529,1614
356.3,1553,1639
356.8,1510,1599
357.3,1548,1632
357.7,1504,1586
358.2,1567,1648
358.6,1517,1602
359.1,1569,1655
359.5,1521,1602
360,1496,1577
360.5,1551,1644
360.9,1519,1610
361.4,1501,1586
361.8,1564,1647
362.3,1463,1547
362.7,1455,1541
363.2,1502,1588
363.7,1550,1633
364.1,1557,1639
364.6,1542,1626
365,1421,1503
365.5,1367,1446
366,1233,1303
366.4,1442,1531
366.9,1487,1573
367.3,1544,1631
367.8,1574,1656
368.2,1573,1658
368.7,1435,1517
369.2,1504,1588
369.6,1528,1612
370.1,1536,1619
370.5,1526,1614
371,1525,1612
371.5,1429,1507
371.9,1421,1501
372.4,1499,1583
372.8,1512,1594
373.3,1523,1606
373.8,1527,1617
374.2,1557,1639
374.7,1539,1629
375.1,1495,1579
375.6,1559,1645
376,1514,1596
376.5,1460,1542
377,1546,1627
377.4,1557,1632
377.9,1472,1560
378.3,1526,1617
378.8,1592,1667
379.3,1562,1644
379.7,1520,1605
380.2,1523,1610
380.6,1586,1683
381.1,1527,1610
381.6,1541,1626
382,1525,1611
382.5,1538,1624
382.9,1548,1631
383.4,1568,1650
383.9,1492,1573
384.3,1506,1592
384.8,1522,1607
385.2,1479,1559
385.7,1475,1558
386.2,1580,1664
386.6,1516,1603
387.1,1427,1519
387.5,1548,1633
388,1558,1644
388.5,1411,1498
388.9,1584,1668
389.4,1575,1664
389.8,1547,1632
390.3,1437,1516
390.8,1539,1620
391.2,1518,1606
391.7,1501,1589
392.1,1534,1617
392.6,1495,1580
393.1,1535,1618
393.5,1468,1554
394,1593,1677
394.4,1285,1371
394.9,1544,1630
395.4,1544,1634
395.8,1576,1663
396.3,1559,1650
396.7,1504,1591
397.2,1554,1641
397.7,1490,1566
398.1,1536,1616
398.6,1401,1477
399,1572,1657
399.5,1509,1596
400,1568,1659
400.4,1562,1645
400.9,1560,1649
401.3,1559,1639
401.8,1522,1608
402.3,1515,1603
402.7,1522,1603
403.2,1534,1621
403.6,1503,1592
404.1,1507,1594
