Time,Wed Jan  8 12:40:56 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.68
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1453,1533
338.1,1412,1492
338.5,1555,1626
339,1443,1521
339.4,1483,1564
339.9,1380,1451
340.3,1573,1654
340.8,1571,1649
341.3,1282,1353
341.7,1482,1560
342.2,1565,1644
342.6,1458,1540
343.1,1531,1605
343.5,1551,1627
344,1554,1630
344.5,1503,1572
344.9,1495,1573
345.4,1488,1566
345.8,1478,1556
346.3,1542,1622
346.7,1525,1601
347.2,1430,1512
347.7,1514,1597
348.1,1492,1568
348.6,1360,1435
349,1560,1630
349.5,1499,1579
349.9,1557,1632
350.4,1439,1511
350.9,1500,1572
351.3,1569,1646
351.8,1523,1607
352.2,1560,1640
352.7,1471,1548
353.1,1475,1557
353.6,1535,1613
354.1,1512,1585
354.5,1431,1508
355,1437,1509
355.4,1522,1595
355.9,1527,1605
356.3,1550,1626
356.8,1509,1592
357.3,1545,1623
357.7,1503,1579
358.2,1563,1635
358.6,1516,1598
359.1,1565,1644
359.5,1519,1596
360,1495,1571
360.5,1548,1629
360.9,1517,1599
361.4,1500,1579
361.8,1561,1637
362.3,1464,1542
362.7,1456,1529
363.2,1501,1582
363.7,1547,1624
364.1,1554,1632
364.6,1540,1617
365,1423,1502
365.5,1372,1450
366,1244,1304
366.4,1443,1520
366.9,1487,1562
367.3,1541,1618
367.8,1570,1649
368.2,1569,1645
368.7,1437,1512
369.2,1503,1579
369.6,1526,1599
370.1,1534,1606
370.5,1524,1602
371,1524,1595
371.5,1431,1503
371.9,1424,1495
372.4,1498,1575
372.8,1511,1585
373.3,1521,1599
373.8,1525,1606
374.2,1554,1626
374.7,1536,1615
375.1,1495,1573
375.6,1555,1635
376,1512,1582
376.5,1461,1536
377,1544,1617
377.4,1553,1627
377.9,1472,1555
378.3,1524,1601
378.8,1587,1654
379.3,1558,1632
379.7,1519,1597
380.2,1521,1597
380.6,1581,1668
381.1,1525,1605
381.6,1538,1617
382,1523,1602
382.5,1536,1614
382.9,1545,1622
383.4,1565,1643
383.9,1491,1571
384.3,1505,1581
384.8,1520,1600
385.2,1479,1561
385.7,1476,1552
386.2,1575,1642
386.6,1514,1594
387.1,1430,1510
387.5,1545,1627
388,1555,1631
388.5,1414,1493
388.9,1579,1654
389.4,1571,1647
389.8,1544,1621
390.3,1439,1510
390.8,1536,1612
391.2,1517,1596
391.7,1500,1576
392.1,1532,1606
392.6,1494,1572
393.1,1533,1609
393.5,1469,1548
394,1588,1666
394.4,1293,1376
394.9,1541,1613
395.4,1542,1613
395.8,1572,1646
396.3,1555,1639
396.7,1503,1577
397.2,1551,1634
397.7,1490,1559
398.1,1534,1607
398.6,1405,1474
399,1568,1648
399.5,1508,1581
400,1564,1649
400.4,1559,1634
400.9,1556,1637
401.3,1556,1631
401.8,1521,1595
402.3,1514,1592
402.7,1520,1602
403.2,1532,1610
403.6,1502,1581
404.1,1506,1583
404.6,1524,1602
405,1528,1605
405.5,1537,1611
406,1503,1577
406.4,1465,1541
406.9,1565,1639
407.3,1530,1607
407.8,1513,1593
408.3,1556,1633
408.7,1359,1426
409.2,1555,1633
409.6,1519,1593
410.1,1557,1633
410.6,1554,1627
411,1502,1575
411.5,1470,1550
412,1511,1592
412.4,1573,1651
412.9,1553,1628
413.3,1581,1654
413.8,1513,1595
414.3,1502,1580
414.7,1539,1613
415.2,1545,1622
415.6,1540,1619
416.1,1518,1592
416.6,1554,1631
