Time,Wed Jan  8 12:41:26 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.01
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1452,1532
338.1,1410,1492
338.5,1556,1631
339,1443,1513
339.4,1483,1560
339.9,1378,1456
340.3,1575,1654
340.8,1572,1650
341.3,1278,1354
341.7,1482,1560
342.2,1566,1647
342.6,1458,1535
343.1,1532,1612
343.5,1552,1638
344,1555,1636
344.5,1504,1585
344.9,1495,1575
345.4,1488,1571
345.8,1478,1556
346.3,1544,1625
346.7,1526,1606
347.2,1429,1514
347.7,1515,1593
348.1,1492,1572
348.6,1358,1435
349,1562,1637
349.5,1500,1580
349.9,1558,1639
350.4,1438,1512
350.9,1501,1577
351.3,1571,1647
351.8,1524,1609
352.2,1562,1642
352.7,1471,1555
353.1,1475,1558
353.6,1536,1616
354.1,1513,1592
354.5,1430,1510
355,1437,1516
355.4,1523,1602
355.9,1528,1610
356.3,1551,1629
356.8,1510,1591
357.3,1546,1624
357.7,1503,1583
358.2,1564,1644
358.6,1516,1595
359.1,1566,1643
359.5,1520,1599
360,1496,1573
360.5,1549,1629
360.9,1518,1605
361.4,1500,1578
361.8,1562,1639
362.3,1463,1537
362.7,1456,1536
363.2,1502,1584
363.7,1548,1628
364.1,1555,1633
364.6,1541,1619
365,1422,1507
365.5,1370,1445
366,1239,1302
366.4,1443,1523
366.9,1487,1567
367.3,1542,1622
367.8,1572,1647
368.2,1571,1651
368.7,1436,1514
369.2,1503,1588
369.6,1526,1604
370.1,1535,1612
370.5,1525,1605
371,1524,1608
371.5,1430,1505
371.9,1422,1497
372.4,1498,1575
372.8,1512,1590
373.3,1522,1603
373.8,1526,1607
374.2,1555,1629
374.7,1537,1621
375.1,1495,1571
375.6,1557,1642
376,1513,1592
376.5,1461,1541
377,1545,1624
377.4,1555,1635
377.9,1472,1555
378.3,1525,1607
378.8,1589,1661
379.3,1560,1634
379.7,1519,1600
380.2,1522,1610
380.6,1583,1677
381.1,1526,1606
381.6,1539,1619
382,1523,1606
382.5,1537,1618
382.9,1546,1626
383.4,1566,1644
383.9,1491,1574
384.3,1505,1583
384.8,1520,1603
385.2,1479,1557
385.7,1475,1554
386.2,1577,1650
386.6,1515,1595
387.1,1429,1512
387.5,1546,1632
388,1556,1632
388.5,1413,1494
388.9,1581,1660
389.4,1573,1650
389.8,1545,1627
390.3,1438,1513
390.8,1538,1616
391.2,1517,1600
391.7,1500,1579
392.1,1533,1611
392.6,1494,1573
393.1,1534,1615
393.5,1469,1550
394,1590,1673
394.4,1290,1373
394.9,1542,1621
395.4,1543,1621
395.8,1574,1653
396.3,1557,1638
396.7,1503,1583
397.2,1552,1636
397.7,1490,1560
398.1,1535,1609
398.6,1403,1472
399,1570,1648
399.5,1509,1587
400,1566,1652
400.4,1560,1640
400.9,1558,1640
401.3,1557,1639
401.8,1521,1602
402.3,1514,1596
402.7,1521,1596
403.2,1533,1598
403.6,1503,1587
404.1,1506,1585
404.6,1525,1602
405,1528,1604
405.5,1538,1619
406,1504,1577
406.4,1464,1548
406.9,1566,1644
407.3,1531,1611
407.8,1513,1597
408.3,1557,1640
408.7,1357,1431
409.2,1556,1631
409.6,1520,1597
410.1,1559,1638
410.6,1555,1633
411,1502,1578
