Time,Wed Jan  8 12:41:56 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.33
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1452,1531
338.1,1409,1493
338.5,1557,1634
339,1442,1523
339.4,1483,1563
339.9,1376,1453
340.3,1576,1659
340.8,1574,1656
341.3,1274,1352
341.7,1482,1561
342.2,1568,1655
342.6,1457,1539
343.1,1533,1618
343.5,1554,1638
344,1557,1638
344.5,1504,1585
344.9,1495,1581
345.4,1488,1572
345.8,1477,1565
346.3,1545,1626
346.7,1526,1610
347.2,1428,1514
347.7,1515,1596
348.1,1493,1573
348.6,1355,1442
349,1564,1640
349.5,1500,1584
349.9,1560,1638
350.4,1437,1517
350.9,1501,1579
351.3,1573,1650
351.8,1525,1613
352.2,1563,1649
352.7,1471,1558
353.1,1475,1565
353.6,1537,1618
354.1,1513,1594
354.5,1429,1514
355,1436,1516
355.4,1524,1605
355.9,1528,1610
356.3,1552,1632
356.8,1510,1597
357.3,1547,1628
357.7,1504,1588
358.2,1566,1643
358.6,1517,1599
359.1,1568,1653
359.5,1520,1604
360,1496,1575
360.5,1550,1635
360.9,1518,1604
361.4,1501,1583
361.8,1564,1647
362.3,1463,1544
362.7,1455,1540
363.2,1502,1589
363.7,1549,1634
364.1,1556,1641
364.6,1542,1627
365,1421,1504
365.5,1368,1450
366,1235,1307
366.4,1442,1521
366.9,1487,1570
367.3,1544,1625
367.8,1574,1655
368.2,1573,1655
368.7,1435,1515
369.2,1504,1587
369.6,1527,1607
370.1,1536,1616
370.5,1526,1605
371,1525,1611
371.5,1429,1506
371.9,1421,1503
372.4,1499,1578
372.8,1512,1595
373.3,1523,1604
373.8,1527,1613
374.2,1556,1637
374.7,1538,1616
375.1,1495,1577
375.6,1558,1643
376,1514,1594
376.5,1460,1543
377,1546,1625
377.4,1556,1637
377.9,1472,1556
378.3,1526,1607
378.8,1592,1663
379.3,1561,1641
379.7,1520,1607
380.2,1523,1611
380.6,1585,1682
381.1,1527,1606
381.6,1540,1621
382,1524,1608
382.5,1538,1619
382.9,1547,1630
383.4,1568,1647
383.9,1492,1577
384.3,1506,1586
384.8,1521,1605
385.2,1479,1564
385.7,1475,1555
386.2,1579,1658
386.6,1515,1597
387.1,1428,1513
387.5,1548,1631
388,1557,1637
388.5,1411,1499
388.9,1583,1665
389.4,1574,1653
389.8,1546,1630
390.3,1437,1519
390.8,1539,1620
391.2,1518,1600
391.7,1501,1584
392.1,1534,1614
392.6,1495,1577
393.1,1535,1621
393.5,1468,1548
394,1592,1678
394.4,1286,1372
394.9,1544,1622
395.4,1544,1624
395.8,1576,1659
396.3,1558,1645
396.7,1503,1586
397.2,1554,1638
397.7,1490,1564
398.1,1536,1608
398.6,1402,1474
399,1572,1657
399.5,1509,1596
400,1568,1654
400.4,1562,1643
400.9,1559,1645
401.3,1559,1639
401.8,1522,1603
402.3,1515,1604
402.7,1522,1604
403.2,1534,1603
403.6,1503,1585
404.1,1507,1588
404.6,1526,1605
405,1529,1610
405.5,1539,1618
406,1504,1584
406.4,1464,1543
406.9,1568,1646
407.3,1532,1612
407.8,1514,1598
408.3,1559,1645
408.7,1354,1436
409.2,1558,1641
409.6,1521,1601
410.1,1560,1645
410.6,1556,1637
411,1503,1584
411.5,1470,1552
412,1512,1600
412.4,1576,1658
412.9,1556,1637
413.3,1585,1662
413.8,1514,1597
414.3,1503,1589
414.7,1541,1626
415.2,1547,1637
415.6,1542,1623
416.1,1520,1597
416.6,1557,1639
417,1597,1672
417.5,1480,1563
418,1558,1637
418.4,1531,1608
418.9,1321,1394
419.3,1441,1522
419.8,1557,1641
420.3,1551,1630
420.7,1460,1536
421.2,1472,1554
421.7,1551,1634
422.1,1376,1460
422.6,1495,1577
423,1548,1630
423.5,1578,1657
424,1498,1577
424.4,1490,1578
424.9,1584,1663
425.4,1563,1641
425.8,1525,1608
426.3,1417,1501
426.7,1563,1644
427.2,1552,1633
427.7,1517,1603
428.1,1494,1576
428.6,1481,1565
429.1,1568,1648
429.5,1494,1577
430,1540,1621
430.4,1620,1702
430.9,1563,1645
431.4,1520,1601
431.8,1549,1624
432.3,1542,1635
432.8,1583,1665
433.2,1466,1552
433.7,1476,1556
434.1,1548,1629
434.6,1581,1661
435.1,1471,1550
435.5,1556,1634
436,1523,1603
436.5,1495,1575
436.9,1459,1564
437.4,1516,1598
437.9,1383,1464
438.3,1535,1617
438.8,1541,1620
439.2,1564,1647
439.7,1553,1636
440.2,1367,1453
440.6,1435,1515
441.1,1555,1636
441.6,1569,1648
442,1471,1560
442.5,1579,1659
443,1543,1628
443.4,1520,1601
443.9,1487,1572
444.3,1495,1552
444.8,1538,1621
445.3,1584,1666
445.7,1363,1444
446.2,1551,1632
446.7,1558,1642
447.1,1545,1626
447.6,1532,1614
448.1,1448,1535
448.5,1520,1602
449,1525,1612
449.5,1501,1582
449.9,1545,1629
450.4,1522,1602
450.8,1420,1500
451.3,1567,1647
451.8,1594,1673
452.2,1516,1603
452.7,1611,1684
453.2,1589,1673
453.6,1542,1621
454.1,1496,1583
454.6,1550,1635
455,1500,1583
455.5,1540,1622
456,1541,1621
456.4,1495,1581
456.9,1609,1686
457.4,1541,1622
457.8,1474,1553
458.3,1377,1455
458.7,1567,1648
459.2,1584,1668
459.7,1525,1604
460.1,1490,1575
460.6,1532,1615
461.1,1503,1585
461.5,1570,1653
462,1530,1610
462.5,1571,1649
462.9,1535,1621
463.4,1401,1484
463.9,1465,1540
464.3,1548,1628
464.8,1553,1633
465.3,1526,1612
465.7,1517,1604
466.2,1432,1519
466.7,1544,1625
467.1,1560,1641
467.6,1543,1627
468.1,1528,1615
468.5,1496,1582
469,1491,1572
469.4,1576,1659
469.9,1560,1642
470.4,1561,1645
470.8,1519,1603
471.3,1616,1699
471.8,1568,1649
472.2,1518,1603
472.7,1477,1563
473.2,1485,1570
473.6,1479,1564
474.1,1596,1669
474.6,1560,1641
475,1507,1592
475.5,1533,1615
476,1510,1596
476.4,1532,1614
476.9,1556,1640
477.4,1523,1612
477.8,1549,1629
478.3,1458,1532
478.8,1535,1611
479.2,1537,1611
479.7,1554,1635
480.2,1526,1605
480.6,1553,1636
481.1,1442,1526
481.6,1530,1617
482,1505,1589
482.5,1545,1627
483,1546,1635
483.4,1550,1632
483.9,1553,1642
484.4,1524,1607
484.8,1579,1656
485.3,1567,1650
485.8,1538,1618
486.2,1532,1617
486.7,1536,1621
487.2,1563,1644
487.6,1534,1611
488.1,1490,1569
488.6,1564,1646
489,1530,1612
489.5,1550,1637
490,1558,1646
490.4,1626,1703
490.9,1479,1554
491.4,1559,1641
491.8,1545,1629
492.3,1535,1618
492.8,1607,1684
493.2,1568,1651
493.7,1496,1575
494.2,1543,1624
494.6,1529,1610
495.1,1557,1638
495.6,1449,1538
496,1505,1586
496.5,1469,1556
497,1519,1595
497.5,1500,1577
497.9,1516,1595
498.4,1580,1662
498.9,1440,1518
499.3,1537,1616
499.8,1541,1621
500.3,1544,1625
500.7,1558,1645
501.2,1348,1429
501.7,1449,1531
502.1,1487,1572
502.6,1527,1608
503.1,1488,1572
