Time,Wed Jan  8 12:41:16 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.9
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1453,1534
338.1,1411,1488
338.5,1555,1627
339,1443,1519
339.4,1483,1562
339.9,1379,1452
340.3,1574,1652
340.8,1572,1648
341.3,1279,1353
341.7,1482,1560
342.2,1566,1650
342.6,1458,1535
343.1,1532,1607
343.5,1552,1631
344,1555,1640
344.5,1504,1584
344.9,1495,1578
345.4,1488,1568
345.8,1478,1557
346.3,1543,1626
346.7,1525,1606
347.2,1430,1513
347.7,1515,1596
348.1,1492,1568
348.6,1359,1436
349,1562,1637
349.5,1500,1577
349.9,1558,1637
350.4,1438,1512
350.9,1501,1574
351.3,1570,1648
351.8,1524,1609
352.2,1561,1645
352.7,1471,1552
353.1,1475,1558
353.6,1535,1615
354.1,1512,1586
354.5,1430,1508
355,1437,1512
355.4,1523,1598
355.9,1527,1612
356.3,1551,1631
356.8,1509,1594
357.3,1546,1626
357.7,1503,1584
358.2,1564,1641
358.6,1516,1596
359.1,1566,1645
359.5,1519,1597
360,1495,1574
360.5,1548,1631
360.9,1517,1604
361.4,1500,1579
361.8,1562,1641
362.3,1463,1542
362.7,1456,1536
363.2,1502,1582
363.7,1548,1624
364.1,1554,1637
364.6,1540,1623
365,1423,1501
365.5,1371,1446
366,1241,1303
366.4,1443,1521
366.9,1487,1570
367.3,1542,1619
367.8,1571,1645
368.2,1570,1652
368.7,1436,1513
369.2,1503,1584
369.6,1526,1606
370.1,1534,1612
370.5,1525,1607
371,1524,1601
371.5,1430,1506
371.9,1423,1500
372.4,1498,1579
372.8,1511,1590
373.3,1522,1595
373.8,1526,1607
374.2,1554,1630
374.7,1537,1619
375.1,1495,1575
375.6,1556,1635
376,1513,1588
376.5,1461,1542
377,1544,1617
377.4,1554,1631
377.9,1472,1555
378.3,1525,1607
378.8,1589,1657
379.3,1559,1640
379.7,1519,1602
380.2,1522,1605
380.6,1582,1678
381.1,1526,1609
381.6,1539,1618
382,1523,1601
382.5,1537,1616
382.9,1546,1625
383.4,1566,1642
383.9,1491,1572
384.3,1505,1584
384.8,1520,1601
385.2,1479,1555
385.7,1476,1552
386.2,1577,1654
386.6,1514,1594
387.1,1429,1515
387.5,1546,1629
388,1555,1634
388.5,1413,1489
388.9,1580,1656
389.4,1572,1653
389.8,1545,1628
390.3,1438,1510
390.8,1537,1615
391.2,1517,1598
391.7,1500,1580
392.1,1532,1614
392.6,1494,1571
393.1,1534,1614
393.5,1469,1545
394,1590,1672
394.4,1291,1377
394.9,1542,1617
395.4,1542,1621
395.8,1573,1654
396.3,1556,1642
396.7,1503,1582
397.2,1552,1633
397.7,1490,1563
398.1,1535,1613
398.6,1404,1474
399,1569,1647
399.5,1508,1584
400,1565,1653
400.4,1560,1639
400.9,1557,1641
401.3,1557,1630
401.8,1521,1600
402.3,1514,1596
402.7,1521,1599
403.2,1532,1599
403.6,1503,1582
404.1,1506,1585
404.6,1525,1604
405,1528,1611
405.5,1538,1614
406,1504,1585
406.4,1465,1548
406.9,1566,1644
407.3,1531,1607
407.8,1513,1593
408.3,1557,1636
408.7,1358,1429
409.2,1556,1633
409.6,1520,1597
410.1,1558,1636
410.6,1554,1629
411,1502,1583
411.5,1470,1551
412,1511,1591
412.4,1574,1652
412.9,1554,1628
413.3,1583,1654
413.8,1514,1592
414.3,1502,1587
414.7,1540,1619
415.2,1546,1624
415.6,1541,1623
416.1,1519,1594
416.6,1555,1637
417,1594,1667
417.5,1480,1557
418,1556,1638
418.4,1530,1609
418.9,1325,1400
419.3,1442,1521
419.8,1555,1633
420.3,1550,1628
420.7,1461,1539
421.2,1472,1552
421.7,1549,1634
422.1,1379,1454
422.6,1495,1577
423,1546,1623
423.5,1576,1655
424,1497,1576
424.4,1490,1573
424.9,1581,1660
425.4,1561,1638
425.8,1524,1601
426.3,1419,1501
426.7,1561,1636
427.2,1550,1629
427.7,1516,1595
428.1,1494,1571
428.6,1481,1560
429.1,1566,1640
429.5,1493,1574
430,1539,1622
430.4,1616,1690
430.9,1561,1637
431.4,1519,1599
431.8,1547,1624
432.3,1540,1632
432.8,1581,1657
433.2,1467,1548
433.7,1476,1552
434.1,1547,1628
434.6,1578,1660
435.1,1471,1552
435.5,1554,1636
436,1521,1594
436.5,1495,1575
436.9,1460,1584
437.4,1515,1591
437.9,1386,1458
438.3,1533,1612
438.8,1539,1621
439.2,1562,1641
439.7,1551,1633
440.2,1370,1457
440.6,1436,1516
441.1,1553,1635
441.6,1567,1648
442,1471,1551
442.5,1576,1648
443,1541,1621
443.4,1519,1596
443.9,1487,1568
444.3,1495,1553
444.8,1537,1616
445.3,1582,1663
445.7,1366,1450
446.2,1549,1622
446.7,1556,1637
447.1,1544,1620
447.6,1531,1612
448.1,1449,1530
448.5,1519,1595
449,1523,1605
449.5,1500,1581
449.9,1544,1625
450.4,1521,1598
450.8,1422,1499
451.3,1564,1642
451.8,1591,1668
452.2,1515,1598
452.7,1607,1683
453.2,1587,1664
453.6,1540,1619
454.1,1496,1580
454.6,1548,1628
455,1499,1580
455.5,1538,1619
456,1540,1620
456.4,1494,1576
456.9,1606,1680
457.4,1539,1619
457.8,1474,1554
458.3,1379,1454
458.7,1565,1645
459.2,1581,1659
459.7,1524,1602
460.1,1489,1567
460.6,1530,1610
461.1,1502,1587
461.5,1567,1645
462,1529,1611
462.5,1568,1648
462.9,1533,1613
463.4,1403,1476
463.9,1465,1539
464.3,1546,1623
464.8,1552,1629
465.3,1525,1604
465.7,1516,1599
466.2,1433,1510
466.7,1542,1617
467.1,1558,1633
467.6,1541,1617
468.1,1527,1605
468.5,1495,1580
469,1491,1567
469.4,1573,1652
469.9,1558,1640
470.4,1559,1643
470.8,1519,1601
471.3,1612,1690
471.8,1565,1646
472.2,1517,1601
472.7,1477,1558
473.2,1485,1563
473.6,1480,1560
474.1,1593,1666
474.6,1558,1639
475,1506,1589
475.5,1531,1612
476,1509,1592
476.4,1531,1608
476.9,1554,1637
477.4,1522,1604
477.8,1547,1629
478.3,1458,1534
478.8,1533,1611
479.2,1535,1610
479.7,1552,1634
480.2,1525,1601
480.6,1551,1630
481.1,1443,1521
481.6,1529,1609
482,1505,1584
482.5,1544,1625
483,1544,1631
483.4,1548,1626
483.9,1552,1629
484.4,1523,1604
484.8,1577,1653
485.3,1565,1644
485.8,1537,1615
486.2,1531,1612
486.7,1534,1617
487.2,1561,1638
487.6,1533,1615
488.1,1490,1563
488.6,1562,1637
489,1529,1607
489.5,1548,1630
490,1556,1642
490.4,1622,1694
490.9,1479,1556
491.4,1557,1631
491.8,1544,1624
492.3,1534,1612
492.8,1604,1676
493.2,1566,1643
493.7,1496,1575
494.2,1542,1624
494.6,1528,1607
495.1,1555,1632
495.6,1450,1528
496,1505,1588
496.5,1470,1548
497,1518,1599
497.5,1500,1572
497.9,1516,1591
498.4,1577,1658
498.9,1441,1516
499.3,1536,1614
499.8,1540,1616
500.3,1542,1621
500.7,1556,1637
501.2,1351,1431
501.7,1450,1525
502.1,1487,1569
502.6,1525,1605
503.1,1488,1576
503.5,1555,1641
504,1532,1610
504.5,1496,1583
504.9,1569,1651
505.4,1500,1581
505.9,1543,1618
506.3,1524,1598
506.8,1527,1605
507.3,1503,1583
507.8,1439,1522
508.2,1526,1609
508.7,1519,1604
509.2,1413,1497
509.6,1380,1462
510.1,1496,1573
510.6,1493,1567
511,1576,1654
511.5,1546,1629
512,1527,1608
512.4,1563,1636
512.9,1561,1642
513.4,1474,1551
513.8,1486,1567
514.3,1572,1650
514.8,1563,1643
515.3,1455,1530
515.7,1478,1558
516.2,1583,1656
516.7,1462,1543
517.1,1529,1610
517.6,1502,1578
518.1,1531,1613
518.5,1529,1604
519,1418,1486
519.5,1506,1583
519.9,1553,1631
520.4,1535,1614
520.9,1514,1594
521.4,1448,1530
521.8,1505,1588
522.3,1473,1554
522.8,1548,1630
523.2,1456,1539
523.7,1521,1606
524.2,1363,1433
524.6,1521,1598
525.1,1581,1659
525.6,1568,1644
526,1532,1610
526.5,1534,1613
527,1547,1624
527.5,1519,1601
527.9,1533,1615
528.4,1568,1648
528.9,1549,1631
529.3,1401,1477
529.8,1576,1655
530.3,1522,1595
530.7,1550,1631
531.2,1522,1595
531.7,1529,1609
532.2,1499,1576
532.6,1543,1622
533.1,1551,1627
533.6,1528,1608
534,1554,1635
534.5,1512,1593
535,1550,1630
535.4,1532,1610
535.9,1548,1624
536.4,1427,1501
536.9,1580,1656
537.3,1501,1583
537.8,1559,1644
538.3,1537,1621
538.7,1588,1664
539.2,1572,1652
539.7,1545,1621
540.2,1479,1556
540.6,1541,1623
541.1,1530,1607
541.6,1536,1616
542,1574,1654
542.5,1534,1615
543,1545,1623
543.5,1528,1607
543.9,1545,1627
544.4,1520,1592
544.9,1477,1553
545.3,1531,1610
545.8,1558,1640
546.3,1524,1607
546.7,1508,1586
547.2,1540,1594
547.7,1535,1620
548.2,1563,1643
548.6,1551,1628
549.1,1473,1551
549.6,1572,1652
550,1521,1605
550.5,1498,1583
551,1538,1618
551.5,1571,1651
551.9,1543,1623
552.4,1504,1586
552.9,1542,1623
553.3,1555,1634
553.8,1462,1545
554.3,1529,1601
554.8,1552,1629
555.2,1352,1421
555.7,1578,1656
556.2,1552,1633
556.7,1577,1659
557.1,1541,1623
557.6,1554,1636
558.1,1517,1597
558.5,1477,1560
559,1499,1582
559.5,1574,1669
560,1536,1617
560.4,1535,1614
560.9,1520,1601
561.4,1547,1623
561.8,1489,1570
562.3,1556,1634
562.8,1522,1601
563.3,1531,1610
563.7,1545,1625
564.2,1357,1435
564.7,1469,1547
565.2,1417,1496
565.6,1508,1588
566.1,1581,1655
566.6,1568,1655
567,1547,1627
567.5,1543,1623
568,1534,1614
568.5,1500,1578
568.9,1491,1575
569.4,1517,1592
569.9,1472,1556
570.4,1484,1562
570.8,1544,1624
571.3,1547,1628
571.8,1544,1629
572.2,1507,1590
572.7,1553,1634
573.2,1520,1598
573.7,1558,1641
574.1,1540,1618
574.6,1562,1640
575.1,1577,1655
575.6,1551,1626
576,1517,1600
576.5,1506,1585
577,1574,1650
577.4,1457,1537
577.9,1515,1591
578.4,1459,1546
