Time,Wed Jan  8 12:41:06 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.79
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1453,1528
338.1,1411,1490
338.5,1555,1630
339,1443,1517
339.4,1483,1561
339.9,1379,1448
340.3,1573,1648
340.8,1571,1644
341.3,1281,1354
341.7,1482,1556
342.2,1565,1645
342.6,1458,1537
343.1,1531,1606
343.5,1552,1627
344,1555,1630
344.5,1504,1581
344.9,1495,1577
345.4,1488,1568
345.8,1478,1553
346.3,1543,1620
346.7,1525,1608
347.2,1430,1504
347.7,1514,1595
348.1,1492,1565
348.6,1359,1434
349,1561,1634
349.5,1499,1579
349.9,1557,1631
350.4,1439,1510
350.9,1501,1574
351.3,1570,1647
351.8,1524,1606
352.2,1561,1636
352.7,1471,1548
353.1,1475,1555
353.6,1535,1615
354.1,1512,1590
354.5,1431,1507
355,1437,1511
355.4,1523,1595
355.9,1527,1607
356.3,1550,1625
356.8,1509,1591
357.3,1545,1623
357.7,1503,1582
358.2,1563,1641
358.6,1516,1599
359.1,1565,1639
359.5,1519,1597
360,1495,1573
360.5,1548,1627
360.9,1517,1601
361.4,1500,1573
361.8,1561,1637
362.3,1463,1538
362.7,1456,1534
363.2,1501,1578
363.7,1547,1624
364.1,1554,1634
364.6,1540,1616
365,1423,1502
365.5,1372,1444
366,1242,1306
366.4,1443,1523
366.9,1487,1564
367.3,1542,1621
367.8,1571,1649
368.2,1570,1648
368.7,1437,1515
369.2,1503,1581
369.6,1526,1600
370.1,1534,1609
370.5,1524,1602
371,1524,1600
371.5,1431,1505
371.9,1423,1497
372.4,1498,1575
372.8,1511,1589
373.3,1522,1598
373.8,1525,1605
374.2,1554,1629
374.7,1537,1617
375.1,1495,1571
375.6,1556,1633
376,1513,1586
376.5,1461,1539
377,1544,1616
377.4,1554,1627
377.9,1472,1557
378.3,1525,1606
378.8,1588,1656
379.3,1559,1637
379.7,1519,1597
380.2,1522,1602
380.6,1582,1670
381.1,1526,1606
381.6,1538,1616
382,1523,1604
382.5,1536,1612
382.9,1545,1620
383.4,1565,1644
383.9,1491,1571
384.3,1505,1582
384.8,1520,1597
385.2,1479,1559
385.7,1476,1553
386.2,1576,1656
386.6,1514,1589
387.1,1429,1512
387.5,1545,1628
388,1555,1632
388.5,1414,1489
388.9,1580,1654
389.4,1571,1648
389.8,1544,1627
390.3,1439,1510
390.8,1537,1615
391.2,1517,1597
391.7,1500,1576
392.1,1532,1607
392.6,1494,1571
393.1,1533,1615
393.5,1469,1542
394,1589,1668
394.4,1292,1377
394.9,1542,1616
395.4,1542,1620
395.8,1573,1651
396.3,1556,1632
396.7,1503,1580
397.2,1552,1634
397.7,1490,1555
398.1,1534,1604
398.6,1404,1478
399,1569,1645
399.5,1508,1583
400,1565,1644
400.4,1559,1638
400.9,1557,1642
401.3,1556,1632
401.8,1521,1598
402.3,1514,1591
402.7,1520,1596
403.2,1532,1609
403.6,1503,1584
404.1,1506,1583
404.6,1525,1597
405,1528,1607
405.5,1538,1619
406,1504,1576
406.4,1465,1537
406.9,1565,1639
407.3,1530,1605
407.8,1513,1590
408.3,1557,1637
408.7,1358,1429
409.2,1555,1636
409.6,1520,1595
410.1,1558,1638
410.6,1554,1626
411,1502,1579
411.5,1470,1546
412,1511,1593
412.4,1573,1649
412.9,1554,1628
413.3,1582,1653
413.8,1513,1592
414.3,1502,1587
414.7,1539,1615
415.2,1545,1628
415.6,1540,1619
416.1,1518,1596
416.6,1555,1635
417,1593,1663
417.5,1480,1552
418,1555,1631
418.4,1530,1606
418.9,1326,1397
419.3,1442,1519
419.8,1555,1631
420.3,1549,1624
420.7,1461,1535
421.2,1472,1549
421.7,1549,1628
422.1,1379,1454
422.6,1495,1571
423,1545,1621
423.5,1575,1651
424,1497,1574
424.4,1490,1571
424.9,1581,1655
425.4,1561,1636
425.8,1524,1601
426.3,1419,1493
426.7,1560,1634
427.2,1550,1632
427.7,1516,1593
428.1,1494,1572
428.6,1481,1558
429.1,1565,1642
429.5,1493,1572
430,1538,1619
430.4,1615,1691
430.9,1560,1639
431.4,1518,1598
431.8,1547,1621
432.3,1540,1625
432.8,1580,1654
433.2,1467,1544
433.7,1476,1557
434.1,1546,1628
434.6,1577,1655
435.1,1471,1547
435.5,1553,1631
436,1521,1592
436.5,1495,1571
436.9,1460,1559
437.4,1515,1587
437.9,1386,1462
438.3,1533,1612
438.8,1539,1613
439.2,1562,1633
439.7,1551,1628
440.2,1370,1456
440.6,1436,1510
441.1,1553,1624
441.6,1566,1641
442,1471,1553
442.5,1575,1650
443,1541,1622
443.4,1519,1594
443.9,1487,1573
444.3,1495,1548
444.8,1536,1612
445.3,1581,1661
445.7,1366,1447
446.2,1548,1621
446.7,1555,1635
447.1,1543,1616
447.6,1530,1613
448.1,1449,1529
448.5,1518,1590
449,1523,1607
449.5,1500,1579
449.9,1543,1622
450.4,1521,1596
450.8,1422,1499
451.3,1564,1641
451.8,1591,1663
452.2,1515,1602
452.7,1607,1681
453.2,1586,1669
453.6,1540,1617
454.1,1496,1568
454.6,1547,1628
455,1499,1578
455.5,1538,1618
456,1539,1614
456.4,1494,1571
456.9,1605,1673
457.4,1539,1619
457.8,1475,1556
458.3,1380,1455
458.7,1564,1640
459.2,1581,1655
459.7,1524,1601
460.1,1489,1571
460.6,1530,1609
461.1,1502,1583
461.5,1567,1640
462,1528,1605
462.5,1568,1646
462.9,1533,1613
463.4,1404,1478
463.9,1466,1544
464.3,1546,1620
464.8,1551,1624
465.3,1524,1604
465.7,1516,1599
466.2,1434,1511
466.7,1542,1620
467.1,1558,1632
467.6,1541,1614
468.1,1527,1605
468.5,1495,1575
469,1491,1569
469.4,1573,1652
469.9,1558,1635
470.4,1558,1637
470.8,1518,1594
471.3,1612,1687
471.8,1565,1640
472.2,1517,1595
472.7,1477,1555
473.2,1485,1564
473.6,1480,1556
474.1,1592,1664
474.6,1557,1637
475,1506,1591
475.5,1531,1613
476,1509,1584
476.4,1530,1609
476.9,1554,1633
477.4,1522,1605
477.8,1547,1626
478.3,1458,1531
478.8,1533,1611
479.2,1535,1617
479.7,1551,1631
480.2,1525,1600
480.6,1550,1628
481.1,1444,1519
481.6,1529,1610
482,1505,1587
482.5,1543,1614
483,1544,1629
483.4,1547,1620
483.9,1551,1623
484.4,1523,1601
484.8,1576,1652
485.3,1564,1647
485.8,1537,1615
486.2,1531,1614
486.7,1534,1612
487.2,1561,1634
487.6,1533,1611
488.1,1490,1564
488.6,1562,1640
489,1529,1604
489.5,1547,1626
490,1556,1631
490.4,1621,1692
490.9,1479,1550
491.4,1556,1631
491.8,1543,1622
492.3,1534,1610
492.8,1603,1678
493.2,1566,1643
493.7,1496,1575
494.2,1541,1624
494.6,1527,1608
495.1,1555,1632
495.6,1450,1529
496,1504,1585
496.5,1470,1549
497,1518,1596
497.5,1500,1569
497.9,1515,1592
498.4,1577,1650
498.9,1441,1514
499.3,1535,1620
499.8,1539,1616
500.3,1542,1619
500.7,1556,1636
501.2,1352,1425
501.7,1450,1524
502.1,1487,1570
502.6,1525,1605
503.1,1488,1570
503.5,1554,1630
504,1532,1608
504.5,1496,1574
504.9,1568,1649
505.4,1500,1577
505.9,1543,1616
506.3,1523,1598
506.8,1526,1605
507.3,1503,1579
507.8,1439,1515
508.2,1526,1602
508.7,1519,1600
509.2,1414,1491
509.6,1381,1460
510.1,1496,1572
510.6,1493,1565
511,1575,1653
511.5,1546,1624
512,1527,1602
512.4,1562,1634
512.9,1561,1638
513.4,1474,1549
513.8,1486,1566
514.3,1571,1644
