Time,Wed Jan  8 12:40:16 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.26
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1454,1529
338.1,1413,1492
338.5,1553,1619
339,1444,1514
339.4,1483,1558
339.9,1383,1450
340.3,1571,1645
340.8,1568,1641
341.3,1287,1356
341.7,1482,1552
342.2,1563,1636
342.6,1459,1530
343.1,1530,1603
343.5,1549,1629
344,1552,1625
344.5,1503,1571
344.9,1494,1572
345.4,1488,1563
345.8,1478,1552
346.3,1541,1613
346.7,1524,1597
347.2,1432,1510
347.7,1513,1588
348.1,1492,1564
348.6,1363,1433
349,1558,1624
349.5,1499,1574
349.9,1555,1629
350.4,1440,1511
350.9,1500,1570
351.3,1567,1637
351.8,1522,1601
352.2,1558,1635
352.7,1472,1544
353.1,1475,1553
353.6,1533,1607
354.1,1511,1581
354.5,1432,1505
355,1439,1510
355.4,1521,1589
355.9,1526,1597
356.3,1548,1624
356.8,1508,1587
357.3,1543,1617
357.7,1502,1578
358.2,1561,1634
358.6,1515,1591
359.1,1563,1636
359.5,1518,1590
360,1495,1564
360.5,1546,1622
360.9,1516,1593
361.4,1499,1571
361.8,1559,1634
362.3,1464,1537
362.7,1457,1531
363.2,1501,1579
363.7,1545,1618
364.1,1552,1627
364.6,1538,1611
365,1425,1497
365.5,1375,1447
366,1250,1309
366.4,1444,1518
366.9,1487,1560
367.3,1540,1613
367.8,1568,1639
368.2,1567,1639
368.7,1438,1516
369.2,1502,1574
369.6,1524,1597
370.1,1532,1603
370.5,1523,1596
371,1522,1595
371.5,1432,1502
371.9,1425,1492
372.4,1498,1572
372.8,1510,1584
373.3,1520,1592
373.8,1524,1597
374.2,1552,1621
374.7,1535,1609
375.1,1494,1568
375.6,1553,1630
376,1512,1580
376.5,1462,1538
377,1542,1614
377.4,1552,1623
377.9,1472,1549
378.3,1523,1592
378.8,1585,1650
379.3,1556,1633
379.7,1518,1592
380.2,1520,1598
380.6,1579,1665
381.1,1524,1598
381.6,1537,1610
382,1522,1595
382.5,1535,1609
382.9,1543,1614
383.4,1562,1635
383.9,1491,1565
384.3,1504,1578
384.8,1519,1593
385.2,1479,1552
385.7,1476,1551
386.2,1573,1638
386.6,1513,1585
387.1,1431,1507
387.5,1543,1619
388,1553,1623
388.5,1416,1491
388.9,1577,1649
389.4,1569,1645
389.8,1542,1622
390.3,1440,1512
390.8,1535,1605
391.2,1516,1592
391.7,1500,1576
392.1,1530,1603
392.6,1494,1565
393.1,1532,1605
393.5,1469,1538
394,1586,1662
394.4,1298,1376
394.9,1540,1610
395.4,1540,1612
395.8,1570,1647
396.3,1553,1627
396.7,1502,1571
397.2,1549,1626
397.7,1489,1557
398.1,1533,1602
398.6,1407,1470
399,1566,1636
399.5,1507,1578
400,1562,1640
400.4,1557,1630
400.9,1555,1630
401.3,1554,1621
401.8,1520,1590
402.3,1513,1595
402.7,1519,1593
403.2,1530,1606
403.6,1502,1577
404.1,1505,1584
404.6,1523,1597
405,1526,1601
405.5,1536,1607
406,1503,1575
406.4,1465,1540
406.9,1562,1634
407.3,1529,1605
407.8,1512,1586
408.3,1554,1627
408.7,1362,1431
409.2,1553,1627
409.6,1518,1593
410.1,1555,1630
410.6,1552,1620
411,1502,1572
411.5,1470,1545
412,1510,1585
412.4,1570,1636
412.9,1552,1621
413.3,1579,1649
413.8,1512,1586
414.3,1502,1578
414.7,1537,1606
415.2,1543,1621
415.6,1538,1615
416.1,1517,1588
416.6,1553,1630
417,1589,1658
417.5,1480,1551
418,1553,1626
418.4,1528,1597
418.9,1331,1394
419.3,1444,1518
419.8,1552,1622
420.3,1547,1621
420.7,1461,1530
421.2,1473,1547
421.7,1547,1622
422.1,1383,1457
422.6,1495,1568
423,1543,1616
423.5,1572,1648
424,1497,1566
424.4,1489,1562
424.9,1578,1650
425.4,1558,1628
425.8,1523,1597
426.3,1421,1496
426.7,1558,1629
427.2,1548,1625
427.7,1515,1587
428.1,1494,1569
428.6,1481,1553
429.1,1563,1634
429.5,1493,1567
430,1537,1612
430.4,1611,1683
430.9,1558,1634
431.4,1517,1594
431.8,1545,1618
432.3,1538,1619
432.8,1577,1647
433.2,1467,1540
433.7,1476,1548
434.1,1544,1617
434.6,1574,1647
435.1,1472,1547
435.5,1551,1624
436,1520,1585
436.5,1494,1566
436.9,1461,1549
437.4,1514,1588
437.9,1389,1463
438.3,1532,1604
438.8,1537,1605
439.2,1559,1633
439.7,1548,1623
440.2,1374,1453
440.6,1438,1508
441.1,1550,1623
441.6,1564,1634
442,1471,1550
442.5,1572,1641
443,1539,1611
443.4,1518,1588
443.9,1487,1565
444.3,1495,1547
444.8,1535,1606
445.3,1578,1652
445.7,1370,1447
446.2,1546,1617
446.7,1553,1628
447.1,1541,1609
447.6,1529,1605
448.1,1450,1526
448.5,1517,1588
449,1522,1595
449.5,1500,1570
449.9,1541,1617
450.4,1520,1591
450.8,1424,1498
451.3,1561,1631
451.8,1587,1662
452.2,1514,1597
452.7,1603,1670
453.2,1583,1654
453.6,1538,1609
454.1,1495,1572
454.6,1545,1622
455,1499,1576
455.5,1536,1605
456,1537,1612
456.4,1494,1567
456.9,1601,1668
457.4,1537,1612
457.8,1475,1545
458.3,1383,1452
458.7,1562,1636
459.2,1577,1648
459.7,1523,1596
460.1,1489,1565
460.6,1529,1604
461.1,1501,1576
461.5,1564,1637
462,1527,1599
462.5,1565,1636
462.9,1531,1600
463.4,1406,1476
463.9,1466,1531
464.3,1544,1620
464.8,1549,1622
465.3,1523,1597
465.7,1515,1595
466.2,1435,1511
466.7,1540,1613
467.1,1555,1628
467.6,1539,1611
468.1,1525,1597
468.5,1495,1568
469,1490,1562
469.4,1570,1648
469.9,1556,1628
470.4,1556,1629
470.8,1517,1588
471.3,1608,1676
471.8,1562,1634
472.2,1516,1592
472.7,1477,1551
473.2,1485,1558
473.6,1480,1549
474.1,1589,1659
474.6,1555,1628
475,1506,1583
475.5,1529,1607
476,1508,1583
476.4,1529,1598
476.9,1552,1625
477.4,1520,1602
477.8,1545,1619
478.3,1459,1527
478.8,1531,1599
479.2,1533,1606
479.7,1549,1622
480.2,1524,1599
480.6,1548,1621
481.1,1445,1516
481.6,1527,1601
482,1504,1581
482.5,1542,1613
483,1542,1624
483.4,1545,1613
483.9,1549,1624
484.4,1521,1595
484.8,1573,1639
485.3,1562,1630
485.8,1535,1609
486.2,1529,1608
486.7,1532,1610
487.2,1558,1628
487.6,1531,1605
488.1,1490,1561
488.6,1559,1637
489,1527,1601
489.5,1545,1615
490,1554,1627
490.4,1617,1688
490.9,1479,1551
491.4,1554,1624
491.8,1541,1614
492.3,1532,1610
492.8,1599,1668
493.2,1563,1635
493.7,1496,1564
494.2,1539,1610
494.6,1526,1603
495.1,1552,1627
495.6,1451,1523
496,1504,1578
496.5,1470,1543
497,1516,1585
497.5,1499,1572
497.9,1514,1584
498.4,1574,1645
498.9,1442,1514
499.3,1534,1610
499.8,1538,1610
500.3,1540,1613
500.7,1554,1625
501.2,1356,1426
501.7,1451,1526
502.1,1487,1563
502.6,1524,1597
503.1,1488,1561
503.5,1552,1627
504,1530,1602
504.5,1496,1576
504.9,1565,1637
505.4,1499,1570
505.9,1541,1613
506.3,1522,1595
506.8,1525,1602
507.3,1503,1574
507.8,1440,1509
508.2,1525,1599
508.7,1518,1596
509.2,1416,1485
509.6,1384,1459
510.1,1495,1568
510.6,1492,1563
511,1572,1640
511.5,1544,1617
512,1525,1596
512.4,1559,1623
512.9,1558,1632
513.4,1475,1548
513.8,1485,1563
514.3,1568,1637
514.8,1560,1637
515.3,1456,1534
515.7,1478,1553
516.2,1579,1654
516.7,1463,1537
517.1,1527,1601
517.6,1501,1578
518.1,1529,1607
518.5,1527,1600
519,1420,1484
519.5,1505,1579
519.9,1550,1626
520.4,1533,1614
520.9,1512,1585
521.4,1449,1528
521.8,1505,1583
522.3,1473,1549
522.8,1545,1619
523.2,1457,1533
523.7,1520,1594
524.2,1367,1441
524.6,1519,1594
525.1,1577,1646
525.6,1564,1638
526,1530,1604
526.5,1532,1604
527,1544,1617
527.5,1518,1599
527.9,1531,1607
528.4,1564,1638
528.9,1547,1621
529.3,1404,1479
529.8,1573,1646
530.3,1520,1592
530.7,1548,1624
531.2,1521,1593
531.7,1528,1603
532.2,1499,1567
532.6,1541,1619
533.1,1548,1626
533.6,1526,1601
534,1552,1625
534.5,1511,1583
535,1548,1626
535.4,1530,1604
535.9,1545,1618
536.4,1429,1496
536.9,1576,1650
537.3,1500,1576
537.8,1556,1632
538.3,1535,1606
538.7,1584,1657
539.2,1569,1641
539.7,1542,1612
540.2,1479,1549
540.6,1538,1614
541.1,1528,1603
541.6,1534,1609
542,1570,1645
542.5,1532,1606
543,1543,1617
543.5,1526,1598
543.9,1542,1617
544.4,1518,1586
544.9,1477,1545
545.3,1529,1604
545.8,1555,1631
546.3,1522,1603
546.7,1507,1581
547.2,1538,1587
547.7,1533,1611
548.2,1560,1635
548.6,1549,1618
549.1,1473,1543
549.6,1569,1641
550,1520,1596
550.5,1497,1578
551,1536,1610
551.5,1568,1641
551.9,1541,1613
552.4,1504,1581
552.9,1540,1610
553.3,1552,1628
553.8,1463,1540
554.3,1527,1596
554.8,1549,1623
555.2,1357,1423
555.7,1574,1646
556.2,1550,1622
556.7,1573,1651
557.1,1539,1614
557.6,1552,1623
558.1,1515,1593
558.5,1477,1556
559,1498,1576
559.5,1570,1658
560,1534,1612
560.4,1533,1603
560.9,1519,1592
561.4,1544,1614
561.8,1489,1563
562.3,1553,1630
562.8,1520,1592
563.3,1529,1604
563.7,1542,1616
564.2,1362,1439
564.7,1470,1543
565.2,1419,1487
565.6,1507,1580
566.1,1578,1647
566.6,1565,1646
567,1545,1619
567.5,1541,1613
568,1532,1608
568.5,1500,1571
568.9,1491,1565
569.4,1515,1590
569.9,1473,1552
570.4,1484,1558
570.8,1542,1619
571.3,1545,1619
571.8,1541,1616
572.2,1506,1581
572.7,1550,1624
573.2,1518,1595
573.7,1555,1634
574.1,1538,1609
574.6,1559,1635
575.1,1573,1647
575.6,1548,1622
576,1516,1592
576.5,1505,1573
577,1570,1640
577.4,1458,1530
577.9,1514,1583
578.4,1460,1541
578.9,1530,1606
579.3,1479,1559
579.8,1512,1589
580.3,1539,1610
580.8,1529,1606
581.2,1518,1592
581.7,1548,1624
582.2,1554,1629
582.7,1390,1459
583.1,1463,1535
583.6,1467,1542
584.1,1467,1540
584.6,1561,1636
585,1558,1627
585.5,1527,1602
586,1527,1604
586.4,1559,1639
586.9,1555,1626
587.4,1563,1635
587.9,884.1,954
588.3,1515,1590
588.8,1460,1531
589.3,1493,1573
589.8,1535,1617
590.2,1519,1589
590.7,1564,1638
591.2,1544,1615
591.7,1468,1540
592.1,1536,1608
592.6,1470,1548
593.1,1575,1652
593.6,1550,1622
594,1495,1569
594.5,1455,1532
595,1437,1514
595.5,1455,1536
595.9,1522,1595
596.4,1463,1535
596.9,1483,1558
597.4,1553,1630
597.8,1586,1657
598.3,1562,1639
598.8,1521,1595
599.3,1554,1635
599.7,1576,1650
600.2,1516,1596
600.7,1537,1619
601.2,1448,1518
601.6,1560,1633
602.1,1580,1647
602.6,1541,1620
603.1,1558,1631
603.5,1390,1468
604,1512,1583
604.5,1564,1637
605,1539,1606
605.4,1475,1550
605.9,1498,1574
606.4,1522,1593
606.9,1488,1569
607.3,1527,1603
607.8,1547,1621
608.3,1418,1495
608.8,1398,1473
609.2,1541,1617
609.7,1505,1580
610.2,1533,1615
610.7,1454,1530
611.1,1488,1560
611.6,1574,1644
612.1,1549,1620
612.6,1543,1617
613,1581,1656
613.5,1558,1630
614,1451,1526
614.5,1525,1601
614.9,1267,1322
615.4,1530,1608
615.9,1503,1582
616.4,1538,1612
616.9,1557,1628
617.3,1529,1609
617.8,1512,1586
618.3,1591,1664
618.8,1592,1662
619.2,1561,1633
619.7,1550,1629
620.2,1416,1485
620.7,1528,1604
621.1,1561,1634
621.6,1483,1554
622.1,1556,1634
622.6,1434,1507
623,1533,1606
623.5,1556,1626
624,1540,1609
624.5,1514,1588
625,1547,1623
625.4,1561,1633
625.9,1499,1573
626.4,1555,1628
626.9,1520,1592
627.3,1534,1610
627.8,1489,1569
628.3,1514,1588
628.8,1566,1640
629.2,1535,1609
629.7,1520,1596
630.2,1513,1589
630.7,1533,1605
631.2,1546,1622
631.6,1538,1617
632.1,1511,1586
632.6,1573,1649
633.1,1542,1614
633.5,1573,1652
634,1524,1597
634.5,1441,1513
635,1546,1621
635.4,1555,1630
635.9,1540,1614
636.4,1550,1631
636.9,1571,1649
637.4,1490,1564
637.8,1400,1467
638.3,1452,1525
638.8,1532,1605
639.3,1568,1644
639.7,1437,1506
640.2,1486,1563
640.7,1497,1573
641.2,1603,1678
641.7,1450,1528
642.1,1534,1610
642.6,1504,1578
643.1,1566,1635
643.6,1438,1513
644,1484,1556
644.5,1501,1577
645,1495,1576
645.5,1525,1602
646,1558,1637
646.4,1573,1645
646.9,1542,1616
647.4,1566,1636
647.9,1565,1639
648.4,1417,1488
648.8,1528,1603
649.3,1568,1644
649.8,1572,1642
650.3,1568,1642
650.7,1514,1590
651.2,1535,1614
651.7,1526,1601
652.2,1588,1661
652.7,1482,1555
653.1,1442,1517
653.6,1534,1613
654.1,1425,1501
654.6,1497,1573
655.1,1430,1505
