x=sensor temperature [°C], y= integrationtime [ms], z=counts
NOTE: in the raw data (.csv) files integrationtime is given in microseconds instead of milliseconds
thus the integrationtime has to be divided by 1000 before using it as 'y' with this calibration file. 
Pixel selection: pixels with FIT_RMSE > 3.25 (RMSE in training dataset) &  dead pixels with SELECT_RMSE > 25
(RMSE in selection dataset) should be excluded from further analysis.
z(x,y)= p00 + p10*x + p01*y + p20*x^2 + p11*x*y + p30*x^3 + p21*x^2*y
wvlngth	FIT_RMSE	SELECT_RMSE	p00	p10	p01	p20	p11	p30	p21
343.083	2.72356708981914	NaN	1394.97736946859	12.9111996741698	0.0298340472808692	-0.514313531343961	-0.00323850594728182	0.00650560825169186	0.000109284197235361
343.54	2.44914115863998	NaN	1419.50947655838	9.73509210740421	0.0287582138613145	-0.386186812257379	-0.00292318191788951	0.00485553729531391	0.000105840629484569
343.997	2.54911963476942	NaN	1415.84813623949	10.5270589431627	0.0278380790811187	-0.423951550119543	-0.00292788515215739	0.00540933602029635	0.000107726465743372
344.453	2.58513895865463	NaN	1414.52101665029	10.6429174402922	0.0248709322342262	-0.428758962419797	-0.00295047464120428	0.00544097012080675	9.79702489918073e-05
344.91	2.49522180839677	NaN	1439.63147068939	7.64193595991287	0.0206847594369597	-0.312196251260339	-0.00249918775484728	0.00400058765295944	8.5256169197942e-05
345.367	2.54475650261389	NaN	1433.57183340818	8.18728913319122	0.0217166140375493	-0.330276603233875	-0.00255326222361981	0.0041845669024574	8.3965951779521e-05
345.824	2.53470851818293	NaN	1430.57051326944	8.64692647018805	0.0202928938266711	-0.349800974896651	-0.00242729220089434	0.00445290644082371	7.82320525529932e-05
346.281	2.48647650206029	NaN	1409.86332024399	11.3418584194868	0.0276457319826902	-0.456660166017589	-0.0029819096438626	0.00581877053591192	0.000106418040198414
346.738	2.50245072692071	NaN	1420.18219270047	9.97277978670411	0.0252125946210328	-0.398686836437561	-0.00275566370812114	0.00504802406595478	9.71447164303934e-05
347.194	2.47578908422361	NaN	1436.04300786147	7.90640799713907	0.0154006742275082	-0.319521601261659	-0.00209766708504762	0.00407747184578997	6.00849561566939e-05
347.651	2.66013741259602	NaN	1406.51173353706	11.6864508617725	0.0265317710837488	-0.472141866111879	-0.0030203153702084	0.00603470259840564	0.000101188850125441
348.108	2.83291601787831	NaN	1420.63606863427	9.85131758566141	0.0200409162329433	-0.400921166972673	-0.0024658013391034	0.00512671669141924	8.48318924993199e-05
348.565	2.59559010841371	NaN	1441.79207959075	7.24137195195303	0.0111009695453376	-0.291173470749728	-0.00231118837086384	0.00366660163182478	5.26537229708322e-05
349.022	2.72917807676491	NaN	1416.55514301235	10.4268109543001	0.0286367094823206	-0.420933142878199	-0.0030789206180171	0.00537115251176967	0.000112514368861548
349.48	2.64091203041509	NaN	1420.48947264437	9.82217886562855	0.0226548445200705	-0.392202088846198	-0.00263558357054622	0.00496580386286926	8.82144860229591e-05
349.937	2.47328103567574	NaN	1412.84682425804	10.8398466223194	0.028423113191303	-0.436868443059847	-0.00296848973421	0.00555507703120647	0.000109106701846106
350.394	2.4900735265376	NaN	1423.62973372648	9.4416480327331	0.0184250466015452	-0.376571091657126	-0.00280426462763938	0.0047403807539679	8.1813351552262e-05
350.851	2.77361870337667	NaN	1425.51711435992	9.31487615341017	0.0232684694934369	-0.373445511929459	-0.00289632071312717	0.00471979753523868	9.61425175465153e-05
351.308	2.70912773971554	NaN	1410.36276393107	11.0324018770251	0.0304621805202139	-0.439285392367942	-0.00314610557278423	0.00554719159494011	0.000116130988316613
351.765	2.76637501415417	NaN	1418.73442089191	9.88439374190903	0.0246972131059532	-0.391877989916324	-0.00265463388549426	0.00493093652903116	9.39617793236791e-05
352.223	2.77660509025579	NaN	1399.52451669241	12.2661903019521	0.0307662288092709	-0.486705785753899	-0.00317332098926171	0.00614962638606928	0.000114456745155243
352.68	2.55884450677741	NaN	1414.52336424271	10.6645254839319	0.0222600137022167	-0.429420312761668	-0.00276168560363389	0.0054557878101251	8.57594678634748e-05
353.137	2.76450873199267	NaN	1431.22562631976	8.5272013766934	0.0200105451884728	-0.339166471377182	-0.00232613834616262	0.004250899823753	7.49192588418682e-05
353.595	2.50047902334437	NaN	1419.00017190086	10.0681446974379	0.0257314140188655	-0.403721357476789	-0.00281741533689923	0.00511884748975176	0.00010158025521742
354.052	2.68466006405619	NaN	1414.92925306791	10.3598935487094	0.0257683445204885	-0.409328397866112	-0.00299747997290975	0.00513116154215019	0.000100468747124745
354.51	2.7687621743065	NaN	1412.50803190879	10.8251808737612	0.0196051168515883	-0.435103845736905	-0.00260840981921846	0.00554017816450732	7.23796911421039e-05
354.967	2.42896887765309	NaN	1424.38255381147	9.36673438297859	0.0170262329616866	-0.375614756850056	-0.00230451509923799	0.00477030322741766	6.60510595205299e-05
355.425	2.55864106710343	NaN	1420.07143638777	9.92239653136462	0.0250500471389092	-0.39942633672628	-0.00295250662674122	0.00507269494151799	0.000102382348135063
355.882	2.6030309713148	NaN	1421.27353181622	9.69090832774333	0.0247198718574655	-0.384760515444353	-0.00268409610880087	0.00483307854388013	9.51677195627808e-05
356.34	2.63830668683272	NaN	1411.04357474631	11.1252310854691	0.0285788785218859	-0.450063395258606	-0.00306781076402461	0.00576816972971615	0.000110273809120685
356.797	2.60738340427632	NaN	1430.26860845103	8.71895864638557	0.0217479115936794	-0.351920265060292	-0.00246355543535332	0.00446627072663609	8.6216230277275e-05
357.255	2.54442335280975	NaN	1405.02001308422	11.9603892538149	0.02861078938486	-0.483970271853304	-0.00312324391200993	0.00620454514845829	0.000110401144819715
357.713	2.70676186645336	NaN	1406.70824672128	11.43345100104	0.0245350133819577	-0.45266308968047	-0.00280854189716138	0.00569309890860381	9.2791898747275e-05
358.17	2.91367512940354	NaN	1407.18311119824	11.5974649344354	0.0297543643317964	-0.466703582437231	-0.00317153943338231	0.0059520107996964	0.000115517352383002
358.628	2.44312216614802	NaN	1422.09352312743	9.75438470933888	0.0228954736546079	-0.392543904190319	-0.00257961098502457	0.00498378864609596	9.0339716521646e-05
359.086	2.65102580497061	NaN	1407.42646489653	11.3665662511179	0.0301789329929461	-0.455045266172905	-0.0031835203127836	0.00574537761475263	0.000116723477778752
359.544	2.56158266503452	NaN	1424.88917779656	9.32308403191974	0.024038762771064	-0.373439714275584	-0.00270873533793686	0.00472202577792144	9.48451562030266e-05
360.002	2.46097633970657	NaN	1440.07526546958	7.62134623103191	0.0227043986646976	-0.313037500251561	-0.00301726147075096	0.00403565303325606	9.94997101953517e-05
360.459	2.7104398139467	NaN	1414.06021463285	10.6561717068968	0.0259289092073305	-0.426073074342938	-0.00279564225978674	0.00538986086437132	0.000104022634235234
360.917	2.5136136245591	NaN	1418.17698238725	10.1149575370885	0.0241630345005627	-0.406243254609224	-0.00265105482018767	0.00517123818331583	9.23933665993928e-05
361.375	2.80708541695772	NaN	1408.7150206495	11.3463782609199	0.0239366640073752	-0.454410158835237	-0.00296657625057921	0.00578308550977187	9.82698900795332e-05
361.833	2.77606809985087	NaN	1405.15402347294	11.6374272708275	0.0294943349848418	-0.461920864753749	-0.00304769837332477	0.00580793481642096	0.000111776562105162
362.291	2.55224087967095	NaN	1426.50719880946	9.04303189031799	0.0206245037247129	-0.360470211531625	-0.00261942850263911	0.00454035144648026	8.07616591465951e-05
362.749	2.70754772347768	NaN	1417.68832190658	10.063923712476	0.0209897426464923	-0.401382460402967	-0.00296541760545639	0.00506074066390818	9.08877328636602e-05
363.207	2.63115342286842	NaN	1414.68864488233	10.441604818643	0.0228835798309683	-0.415866137775112	-0.00254056630076272	0.00524600489089309	8.53706200187381e-05
363.665	2.60963766373176	NaN	1418.3811241672	9.94079194022831	0.0270467481679611	-0.398389700295864	-0.00285906677148655	0.00502287517662644	0.000103718416651146
364.124	2.65329655346829	NaN	1421.75237375665	9.7335864082499	0.0272323295135768	-0.392967353764306	-0.00282244107677487	0.00497705253598496	0.000104989573126967
364.582	2.70431958634972	NaN	1406.56341575091	11.6305906454657	0.0271285873035284	-0.470399996221247	-0.0029273717101823	0.00602117075769007	0.0001041274796058
365.04	2.55226099316554	NaN	1436.82311476163	7.8130438055592	0.0143175943706081	-0.314476357372065	-0.00215796330772028	0.00397794717757634	6.03206004530109e-05
365.498	2.55380827852219	NaN	1420.2930709162	9.92325317738047	0.0151671496288444	-0.400482363909344	-0.00284684245170633	0.00509950785198804	6.93070761825569e-05
365.957	2.88136079665845	NaN	1421.12630762498	9.93739484616254	0.00385478336173594	-0.408163288624847	-0.00297247417710935	0.0052489831149531	5.10215331978636e-05
366.415	2.61398554884849	NaN	1429.59025317543	8.64295555397417	0.0169281292927795	-0.34532045574529	-0.00239891571791125	0.00435194840428221	7.12430068909425e-05
366.873	2.49506859835216	NaN	1418.76374912041	10.1198416850686	0.0209780311576063	-0.40938765958095	-0.00248123016198523	0.00524023035199198	8.19301727711699e-05
367.332	2.54797117103098	NaN	1416.2227919214	10.3407109746227	0.0277071234282836	-0.412693691301229	-0.00317852828005456	0.0052067510413604	0.000112331775091434
367.79	2.49544082533754	NaN	1409.21850787289	11.187188612296	0.0306677291923568	-0.4465176348884	-0.0032033683921085	0.00562690837053932	0.000118324136862185
368.248	2.78896798353926	NaN	1412.84445314097	10.8737312644887	0.0301346706413347	-0.440660579292003	-0.00310223552698043	0.00565335473415267	0.000115012526592611
368.707	2.58484229426249	NaN	1419.86099127592	9.81957391363938	0.0184133691867844	-0.391276653319226	-0.00247965737980904	0.00493073305750981	7.03790875386187e-05
369.165	2.50223679974904	NaN	1428.07675017364	9.05974114757633	0.0219330062900759	-0.37068109255914	-0.00256619050736412	0.00475595851671627	8.81884333370045e-05
369.624	2.47675438553743	NaN	1411.93785362574	10.8918677782516	0.0251076315811712	-0.436165903604075	-0.00272799487658041	0.00554087842884447	9.49925270504822e-05
370.083	2.60676345445451	NaN	1417.58376900839	10.2198591136628	0.0271137307467487	-0.409261484447223	-0.00304329792258572	0.00519800712933707	0.000105844229967987
370.541	2.69108728291507	NaN	1421.50793599947	9.74892483414109	0.0259362821135311	-0.390177417719855	-0.00286344091394796	0.00493788480037616	9.94773977094479e-05
371	2.61992311469396	NaN	1404.46008811452	11.7975159041318	0.026222124186708	-0.472472999099639	-0.00295618018255169	0.00600447268670277	0.000101751030077126
371.458	2.68049146261808	NaN	1420.15422210396	9.6695113228257	0.0187211318059183	-0.385918699651131	-0.00299914940573888	0.00485885664803334	8.66890558113414e-05
371.917	2.55337240958068	NaN	1433.57400538542	8.12219928759727	0.0157914772352	-0.322683028581444	-0.0025555967973533	0.00404812360362858	7.27402418544122e-05
372.376	2.54689976971559	NaN	1430.14271695063	8.70023985085759	0.0234382616545204	-0.348472240557702	-0.00277793504249122	0.00439376257250184	9.22131190250417e-05
372.835	2.54765130824033	NaN	1415.56600619432	10.4441281201623	0.0239414938846581	-0.419605438454383	-0.00272469079705678	0.00533428042590217	9.2991271597038e-05
373.293	2.75521569126102	NaN	1394.2568125628	13.1370894177137	0.0321451211175726	-0.523156921869902	-0.00357838637799993	0.00661185257641529	0.000115575593901578
373.752	2.83099515344748	NaN	1411.28599061469	10.8296694713311	0.0250583440992637	-0.42958379152649	-0.00282878538847083	0.00541247936840163	9.94683255766204e-05
374.211	2.57554152291222	NaN	1403.29053275499	11.9363752156236	0.0284588373946079	-0.479253232886744	-0.00308535633335719	0.00610258593158127	0.000111876858700003
374.67	2.98368544033115	NaN	1407.40887226447	11.3670125513957	0.0268326712800141	-0.451564923466205	-0.00284795766647231	0.00570764502158682	0.000100377736125284
375.129	2.68541156995358	NaN	1432.20121015259	8.37895813318511	0.0222234774901568	-0.335505813960714	-0.00265110930593269	0.00424112154452191	8.77821764777069e-05
375.588	2.58963267266396	NaN	1403.97240778265	11.8678304213175	0.0310618327207197	-0.47305217358234	-0.00321143080524546	0.00598491745010746	0.000113867957937657
376.047	2.65041277447764	NaN	1403.16205225488	11.844277281149	0.0256687687157204	-0.469174055087407	-0.00303315807025431	0.00592210925261382	0.000101391562477056
376.506	2.59606505761675	NaN	1420.65856995333	9.85546457751886	0.0204087798699257	-0.40111086757802	-0.00258601773296598	0.00512799748574912	7.92578040054024e-05
376.965	2.67234080913895	NaN	1396.7709983617	12.6035396278405	0.029902497421563	-0.499293611535341	-0.00327172778133385	0.00627693490493788	0.000113682178701193
377.424	2.5436080712888	NaN	1405.85540710844	11.4892957611242	0.02800507689873	-0.454752384088364	-0.0029877944679432	0.00572942084802031	0.00010845407155194
377.883	2.54108475146659	NaN	1422.66650206499	9.5770705872046	0.0206606295580186	-0.387092678108126	-0.0025163677401618	0.00494122510355094	7.92170288490315e-05
378.343	2.64013944225367	NaN	1425.41975927091	9.27007492886394	0.0245833649376085	-0.373570788228725	-0.00272116666438274	0.00474506266343533	9.58707803228121e-05
378.802	4.42738830601239	NaN	1270.88521500286	28.0774848685142	0.0553546433225732	-1.10656046826208	-0.00550564954773879	0.0139103486208936	0.000171685170193899
379.261	2.93084278344814	NaN	1399.94574472333	12.2075955424449	0.0294849959298559	-0.486986195994089	-0.00298565268576145	0.00618936006449249	0.000109067361888457
379.72	2.70859173978916	2.97042570074488	1407.14442400338	11.5023545400002	0.0263430768276544	-0.458952009441021	-0.00295303164164869	0.00581433076572508	0.000100818753924361
380.18	2.74956912115168	4.22088216174544	1420.71697556433	9.86821700285583	0.0225293705154354	-0.399192044295657	-0.00246612919764952	0.00511114357123855	8.89429090545775e-05
380.639	2.8124331544413	8.1308458821276	1398.53791977604	12.5201557998536	0.0320961753132862	-0.501797874109677	-0.00333466498163178	0.00639682531262152	0.000123716390284433
381.098	2.70459124660756	3.10029302957541	1422.92179917858	9.56444510161152	0.024218612496227	-0.386625883180249	-0.00261862869342383	0.00493813194595658	9.35586946887729e-05
381.558	2.46689072823465	4.30498269519142	1421.44632416805	9.80013538277073	0.026240406002044	-0.394246871203007	-0.00280384621043184	0.00501010980938129	0.000100514527497781
382.017	2.5607347857895	4.559644204738	1422.57756255543	9.48468878772035	0.0244608458856316	-0.378341805167517	-0.00274418728768835	0.00475469097179369	9.64969106471137e-05
382.477	2.51245860752113	3.21012953129871	1416.14754857976	10.1852462288756	0.0266594386281287	-0.40362129600613	-0.00287437716226259	0.00507879046161662	0.0001023066561238
382.936	2.49511410016368	3.36588777157553	1410.79352816824	11.1254534132234	0.0274681216336156	-0.446100409935454	-0.0029597440372704	0.0056624194144225	0.000106499659370305
383.396	2.52455882869763	3.06149996325508	1412.95582534025	10.8301256160967	0.0297538941804193	-0.434080482913686	-0.00315131232671768	0.00551588749738945	0.000115621280928405
383.855	2.58767551127116	2.50962917370886	1418.04638191624	10.1393610278175	0.0220112673073661	-0.408750062565638	-0.00259912642576743	0.00522421105800877	8.61283333390837e-05
384.315	2.45098956860431	4.22790847252128	1435.65803652206	8.05199565952959	0.0217319594946395	-0.328036514814788	-0.00249434690895256	0.00420270641125777	8.59408005542742e-05
384.775	2.47274951902292	5.12949493531032	1413.80219529795	10.7289520427622	0.0243153614524346	-0.430475857648806	-0.002743700250374	0.00548460094145812	9.55590932406176e-05
385.234	2.9178376604063	5.27723291302754	1415.76430677653	10.4612615849957	0.0211822233011465	-0.418206771249933	-0.00253959975668653	0.00528357206831111	8.09138605711506e-05
385.694	2.66571214846358	3.71710498741469	1430.08129972791	8.80717342053072	0.0201037058398075	-0.358752805309533	-0.0025189638197915	0.0046046524939125	8.07166248170621e-05
386.154	2.93664635381579	4.55338005085381	1410.92309809802	10.9010323846706	0.0286155807975551	-0.433022859066041	-0.00304714198144215	0.00545874423921063	0.000115977968855361
386.613	2.54902207894367	4.50267954844243	1424.19160136962	9.34265858840422	0.0237826841111221	-0.373180139478206	-0.00269028954467661	0.00472995232072591	9.30241926281289e-05
387.073	2.53222319543816	6.83399335566307	1417.5195941165	10.0382848932977	0.0172174097650756	-0.399668452051532	-0.00242912642461512	0.00503933558558524	6.87417450482269e-05
387.533	2.91323334170847	6.92965140586343	1397.89241074773	12.4294343003616	0.0285295538820213	-0.501411869094409	-0.00294316906908107	0.00633726344444901	0.000106226416444874
387.993	2.92353110818343	5.20490606675028	1407.78207011237	11.3006037827824	0.0290629911353984	-0.453792122685925	-0.00301160274324424	0.00577414053637929	0.000108879087814781
388.453	2.59552708569192	4.52599602936523	1437.79962871758	7.56559959307932	0.0161047935125243	-0.301916126927153	-0.00242002719782238	0.00379588031840829	6.50001847809268e-05
388.913	2.37211298045	4.11841313858482	1414.97736695267	10.5063568089048	0.0284072726721133	-0.425067360426718	-0.00295022818919263	0.00544810963908639	0.000114601289348139
389.373	2.74068563220356	5.78781862762775	1393.8590349533	13.0375569380947	0.0306796653559207	-0.519634023617746	-0.00322514232610949	0.00658582761927828	0.000118747335329463
389.833	2.9554681640452	5.243413222578	1389.77787886983	13.5048763880635	0.0313176585567205	-0.534304076853807	-0.0033064675143546	0.00674410259504535	0.00011404458308812
390.293	2.528001811955	2.68675916424453	1424.55350448674	9.31123075448078	0.0196243830443992	-0.375067472828393	-0.00292866266137841	0.00476127451802695	8.55696635276178e-05
390.753	2.63742350032172	3.06691502196656	1410.95224924204	11.0844791670122	0.0286296809308662	-0.446316275687032	-0.00320428495652513	0.00568242975429109	0.000111602244955214
391.213	2.78055861848799	4.90528340286867	1402.53915766157	11.9389482963736	0.0253948106287183	-0.477970740199694	-0.00287819922448073	0.00605587854569146	9.845822572545e-05
391.673	2.62279099875237	3.88872604119996	1410.18509330613	11.088609196769	0.0233734123638228	-0.443113303159053	-0.00276008234189968	0.00561384197088801	9.1842136829546e-05
392.133	2.53812661694536	3.34601457427166	1415.44261465553	10.4895475587221	0.0263498172589033	-0.419609635042377	-0.00305819020356199	0.00530961208373937	0.000107151998354044
392.593	2.51989233489205	4.10676094155528	1428.72617087761	8.89620538264347	0.0221908212079394	-0.360658572250461	-0.00253396039667036	0.00461759344993841	8.44964791941808e-05
393.054	2.45253852232479	5.59776046754	1416.01111916633	10.5448927780178	0.0256674813140179	-0.424552063907986	-0.00286548934982851	0.00537460868664538	0.000101892956541761
393.514	2.46510863287026	3.89962671856616	1417.92072074328	10.4126157425691	0.0220848313179262	-0.421664750286689	-0.00289076417173428	0.00538695404010464	8.88628333670331e-05
393.974	2.68708100053153	5.45563967460208	1400.95190510955	12.2912286850171	0.0321256268274173	-0.489270864797358	-0.00328643107333122	0.00619329087025074	0.000123902755716612
394.435	2.41234867495464	3.68612027943357	1464.57046149286	4.45407167938052	0.00167363419406941	-0.183145979734675	-0.00127579155028561	0.00232263082886271	1.05240036853812e-05
394.895	2.50140475931068	4.3163942924133	1407.99257771954	11.3976914653152	0.0280158496806208	-0.459250875327672	-0.00308784887953211	0.00586715014932364	0.000109135499115007
395.355	2.56120682028691	5.79840844963929	1408.92229109257	11.27947081607	0.0281398765213158	-0.451447030503464	-0.00314549457722095	0.00570642472497974	0.000110486598962419
395.816	2.67185853084995	2.99995667810541	1405.73058749318	11.7539437952305	0.0305795811760986	-0.474915939444875	-0.00313733689837677	0.00608058264864297	0.000116762574419128
396.276	2.58660485676005	4.91263326067822	1407.52486612129	11.3710107115271	0.0280353674337184	-0.453340731432989	-0.00288433626130772	0.00573182113607721	0.00010610367812789
396.737	2.75827464612008	3.75970773757747	1419.3497769438	10.0660160312238	0.0251234847725203	-0.404785015804703	-0.00293188785813529	0.00514867611641149	9.64099007425177e-05
397.197	3.67283092889301	6.34320560984659	1411.26515769172	10.9334425155271	0.0292296447746024	-0.432804128031002	-0.00311793773955214	0.00543937783331121	0.000111230452972422
397.658	3.13539925145069	3.90982988624168	1373.82676368585	15.3666949505052	0.0328981107514702	-0.605472734479861	-0.00380540840841303	0.00760313155853439	0.000112355108017841
398.119	2.68752638667855	8.21572571734439	1410.76576160423	10.8798579578758	0.0255328613673199	-0.431198755053044	-0.00279689509274961	0.00542432255387872	9.870872033891e-05
398.579	2.85818346297712	5.14293692443979	1421.95871295491	9.62830404734394	0.0144928331513428	-0.387136064887455	-0.00309092279247139	0.00492522280613992	8.69214691389121e-05
399.04	2.60121045762413	3.23083307946752	1406.63488502031	11.527857400084	0.0290693594870151	-0.463476672519443	-0.00298078300420468	0.00591791219331435	0.000111597196328299
399.501	2.55992977336737	3.06794428475747	1432.68011474169	8.24586379509493	0.0216795892091617	-0.330795221820452	-0.00255770304088863	0.00418183674689601	8.9622458653212e-05
399.961	2.74906839589493	3.336346093711	1401.90134231859	12.0895776726009	0.0301634181754939	-0.484998122273347	-0.00313756748781583	0.00616070633854698	0.000115264346031857
400.422	2.6641089862005	3.8919206812951	1396.20817555669	12.8453019050653	0.0296686315270086	-0.512702554158145	-0.0030755421628042	0.00650730163008167	0.000111472451685941
400.883	2.60442562298045	3.02005084883099	1415.11050524454	10.4191072976179	0.0288574592705376	-0.41407556407469	-0.00292124459287434	0.00520813276045839	0.000107069543501677
401.344	2.68575016872687	4.068789974947	1395.08535143416	13.0375371142951	0.0310803522342838	-0.522016540290445	-0.00340423468863017	0.0066397049107546	0.000119984005366049
401.805	2.49213946912457	3.91962040835269	1412.36576796876	10.9075554676536	0.0249604867155603	-0.437722243885518	-0.0028800168552929	0.00556363947289718	9.99721501437195e-05
402.265	2.76554428982882	4.70547398225202	1409.41656938244	11.2665965432869	0.0234398633223061	-0.45314239439984	-0.00259247352176608	0.00578808288680276	8.98583767794544e-05
402.726	2.60716211413284	3.99998924583942	1412.5127953551	10.7669167125326	0.0248173945567953	-0.427904181471889	-0.00275284980302211	0.00539503176634753	9.51518813313231e-05
403.187	3.20071711498623	6.94469624166952	1443.42615529661	7.19879125620404	0.0220141080473636	-0.294292863736111	-0.00265398303330706	0.00376024225263067	9.82727705052341e-05
403.648	2.4260755663688	6.06390737506969	1430.54974075766	8.60543675943379	0.021367953817194	-0.34551900364289	-0.00239538741268951	0.00436116048680328	8.26009732088454e-05
404.109	2.40903057805538	6.5178266141356	1425.99787967327	9.17373804507999	0.0227440701270759	-0.367780599951655	-0.00260857989500687	0.0046602200608154	8.84031483396138e-05
404.571	2.54649794308921	4.32925592563247	1406.36366802685	11.564029184788	0.027424276920812	-0.463266610574573	-0.00306943095876694	0.0058756309287899	0.000104146783932507
405.032	2.61888155934599	4.23297166528196	1420.2189199979	9.87693921848516	0.0251028577973605	-0.399747794988218	-0.00284604964639042	0.005100988689886	0.000100659203462584
405.493	2.71959899371172	3.75571721615264	1423.032660095	9.41296833714782	0.025122560321771	-0.376845079386624	-0.00272743038756065	0.00475611169843087	9.90823357267493e-05
405.954	2.52332325122062	2.69336380173538	1416.13847243708	10.2211357754684	0.0233713193551887	-0.405592517757634	-0.00269142545898927	0.00510526564271562	9.03742695579606e-05
406.415	2.62977113534648	5.25684579664967	1414.74090298435	10.5464294103949	0.0201745107424519	-0.422399539945086	-0.00254134280265872	0.00535603532283049	7.79900049859136e-05
406.876	2.59832150326337	3.49245179365827	1399.06262649285	12.4616902733833	0.0308854449873174	-0.49861960113243	-0.00324379747359861	0.00632812245816315	0.000117974653797833
407.338	2.69528717928507	4.88039499690155	1422.22890066627	9.63923434434264	0.0236875263843449	-0.389012163653342	-0.00258946156251266	0.00496608716231845	9.38828913361413e-05
407.799	2.47300240133117	3.50624656473072	1419.48946634794	9.89508084048197	0.0245542396143787	-0.3951768278076	-0.00272030073953684	0.00500407600185425	9.33472865458663e-05
408.26	2.53096569764633	4.09931145143222	1421.88813314429	9.67569698790334	0.0277173349637507	-0.386996306106474	-0.00288350229323614	0.00489455946127536	0.000106943459853115
408.722	2.7730252230362	3.87224869922577	1426.26747211623	9.30583967681081	0.0112891167652948	-0.37880807475164	-0.00254858417646333	0.0048691829547611	6.03858322797633e-05
409.183	2.86479068419936	5.64648406335416	1405.24018983316	11.8143085469276	0.030117610881511	-0.473171071010846	-0.00319047507549423	0.00601101642753713	0.000112994440515091
409.644	2.5340580898679	5.86616135304912	1428.0815416303	8.82942881042642	0.0243107023890911	-0.354691543096922	-0.00276342063327087	0.00450288317812787	9.54916959293664e-05
410.106	2.62546124937429	4.63167378395686	1415.97456416523	10.3047224438287	0.0275398860483317	-0.411376745759123	-0.00286521152853844	0.00520305221101009	0.000106697904795706
410.567	2.61555063549575	4.1213429529003	1401.50359826605	12.2637169473896	0.0291442478007363	-0.495826323625565	-0.00317845899206293	0.00636040692357071	0.00011421365057021
411.029	2.54274796584318	2.68688706406471	1421.64231676806	9.85630098951566	0.0235408722920783	-0.400343718272937	-0.00274742430867755	0.00513217559835038	9.20765384298436e-05
411.491	2.54881814298416	5.16023780925951	1418.46897125073	10.1732970867798	0.0208400808675655	-0.410644648913067	-0.00270120804256747	0.00523402672906982	8.46670350251141e-05
411.952	2.55934844152523	4.17176416719943	1429.89738639306	8.62630867886382	0.0227605708239854	-0.345398573340956	-0.00259526852946345	0.00435235599500685	9.04542706616831e-05
412.414	2.6075166685733	5.87967312176438	1402.27469476537	11.9784915672818	0.0310949388314845	-0.478683423082194	-0.00324631707612906	0.00602643779031733	0.000119937427880028
412.875	2.61423526747281	8.88077432165965	1397.95560362318	12.591354234469	0.0309189970872271	-0.50330545474635	-0.00332614213003463	0.00638684649778665	0.000115821997322331
413.337	2.78730242279103	4.25112576204197	1388.23697730687	13.7361272247029	0.0352140976184653	-0.54606975513448	-0.00356103443467965	0.00691538461768852	0.000127427353655919
