Time,Wed Sep 25 13:10:20 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.15
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1454,1526
338.1,1414,1488
338.5,1552,1620
339,1445,1512
339.4,1483,1558
339.9,1383,1447
340.3,1570,1641
340.8,1568,1640
341.3,1288,1354
341.7,1482,1552
342.2,1562,1640
342.6,1459,1532
343.1,1529,1599
343.5,1549,1626
344,1552,1626
344.5,1503,1571
344.9,1494,1569
345.4,1488,1565
345.8,1478,1551
346.3,1540,1616
346.7,1523,1596
347.2,1432,1509
347.7,1513,1584
348.1,1492,1570
348.6,1364,1435
349,1558,1625
349.5,1499,1570
349.9,1554,1629
350.4,1440,1510
350.9,1500,1568
351.3,1566,1637
351.8,1522,1592
352.2,1558,1631
352.7,1472,1546
353.1,1475,1554
353.6,1533,1607
354.1,1511,1582
354.5,1433,1506
355,1439,1509
355.4,1521,1597
355.9,1525,1602
356.3,1548,1615
356.8,1508,1584
357.3,1543,1614
357.7,1502,1578
358.2,1560,1631
358.6,1514,1590
359.1,1562,1635
359.5,1518,1591
360,1495,1561
360.5,1546,1623
360.9,1516,1587
361.4,1499,1569
361.8,1558,1635
362.3,1464,1535
362.7,1457,1528
363.2,1501,1574
363.7,1545,1619
364.1,1551,1624
364.6,1538,1614
365,1425,1498
365.5,1376,1439
366,1252,1303
366.4,1445,1514
366.9,1487,1560
367.3,1539,1610
367.8,1568,1640
368.2,1566,1642
368.7,1438,1514
369.2,1502,1573
369.6,1524,1600
370.1,1532,1604
370.5,1523,1600
371,1522,1594
371.5,1433,1496
371.9,1425,1492
372.4,1498,1571
372.8,1510,1583
373.3,1520,1591
373.8,1524,1599
374.2,1551,1623
374.7,1534,1611
375.1,1494,1568
375.6,1553,1626
376,1511,1579
376.5,1462,1540
377,1542,1614
377.4,1551,1619
377.9,1472,1549
378.3,1523,1599
378.8,1584,1652
379.3,1556,1630
379.7,1517,1591
380.2,1520,1597
380.6,1578,1647
381.1,1524,1600
381.6,1536,1612
382,1521,1594
382.5,1534,1610
382.9,1543,1614
383.4,1562,1636
383.9,1491,1564
384.3,1504,1578
384.8,1519,1590
385.2,1479,1554
385.7,1476,1552
386.2,1572,1643
386.6,1513,1586
387.1,1431,1504
387.5,1543,1621
388,1552,1627
388.5,1416,1486
388.9,1576,1646
389.4,1568,1635
389.8,1542,1617
390.3,1440,1508
390.8,1535,1610
391.2,1516,1590
391.7,1499,1574
392.1,1530,1602
392.6,1494,1572
393.1,1531,1605
393.5,1469,1537
394,1585,1655
394.4,1299,1375
394.9,1539,1614
395.4,1540,1607
395.8,1569,1639
396.3,1553,1629
396.7,1502,1576
397.2,1549,1622
397.7,1489,1551
398.1,1532,1600
398.6,1407,1464
399,1565,1637
399.5,1507,1580
400,1562,1641
400.4,1556,1632
400.9,1554,1631
401.3,1553,1623
401.8,1519,1588
402.3,1513,1587
402.7,1519,1594
403.2,1530,1604
403.6,1502,1576
404.1,1505,1578
404.6,1523,1593
405,1526,1598
405.5,1535,1604
406,1503,1571
406.4,1465,1538
406.9,1562,1632
407.3,1528,1606
407.8,1512,1589
408.3,1554,1630
408.7,1363,1430
409.2,1553,1627
409.6,1518,1592
410.1,1555,1629
410.6,1551,1621
411,1501,1577
411.5,1470,1542
412,1510,1585
412.4,1570,1641
412.9,1551,1623
413.3,1578,1651
413.8,1512,1590
414.3,1501,1576
414.7,1537,1613
415.2,1543,1622
415.6,1538,1614
416.1,1517,1585
416.6,1552,1630
417,1589,1652
417.5,1480,1553
418,1552,1624
418.4,1528,1598
418.9,1332,1395
419.3,1444,1516
419.8,1552,1625
420.3,1547,1627
420.7,1462,1532
421.2,1473,1545
421.7,1546,1622
422.1,1383,1459
