Time,Wed Sep 25 13:09:10 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,25.31
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1455,1520
338.1,1417,1484
338.5,1549,1609
339,1447,1510
339.4,1483,1551
339.9,1388,1445
340.3,1566,1629
340.8,1564,1630
341.3,1298,1359
341.7,1482,1545
342.2,1558,1624
342.6,1460,1522
343.1,1527,1595
343.5,1546,1618
344,1548,1614
344.5,1502,1570
344.9,1494,1561
345.4,1487,1558
345.8,1478,1548
346.3,1538,1604
346.7,1521,1592
347.2,1435,1508
347.7,1512,1578
348.1,1492,1563
348.6,1370,1435
349,1554,1614
349.5,1498,1567
349.9,1551,1621
350.4,1442,1503
350.9,1499,1559
351.3,1562,1630
351.8,1520,1586
352.2,1554,1626
352.7,1472,1541
353.1,1476,1546
353.6,1531,1602
354.1,1510,1575
354.5,1435,1506
355,1441,1506
355.4,1519,1580
355.9,1523,1594
356.3,1544,1609
356.8,1507,1572
357.3,1540,1606
357.7,1501,1570
358.2,1556,1619
358.6,1513,1580
359.1,1558,1628
359.5,1516,1580
360,1494,1550
360.5,1542,1612
360.9,1514,1583
361.4,1498,1567
361.8,1554,1619
362.3,1465,1532
362.7,1458,1526
363.2,1500,1571
363.7,1542,1607
364.1,1548,1619
364.6,1535,1599
365,1428,1495
365.5,1381,1443
366,1263,1311
366.4,1447,1519
366.9,1486,1553
367.3,1537,1600
367.8,1563,1633
368.2,1562,1628
368.7,1441,1508
369.2,1501,1571
369.6,1522,1588
370.1,1530,1597
370.5,1521,1591
371,1520,1585
371.5,1435,1491
371.9,1428,1489
372.4,1497,1564
372.8,1509,1576
373.3,1518,1582
373.8,1522,1591
374.2,1548,1610
374.7,1532,1600
375.1,1494,1561
375.6,1549,1619
376,1510,1575
376.5,1463,1530
377,1539,1603
377.4,1548,1613
377.9,1473,1541
378.3,1521,1588
378.8,1579,1638
379.3,1552,1619
379.7,1516,1587
380.2,1518,1588
380.6,1573,1636
381.1,1522,1592
381.6,1534,1604
382,1519,1593
382.5,1532,1598
382.9,1540,1608
383.4,1558,1626
383.9,1490,1563
384.3,1503,1573
384.8,1517,1588
385.2,1479,1546
385.7,1476,1544
386.2,1568,1638
386.6,1512,1577
387.1,1434,1499
387.5,1540,1613
388,1549,1621
388.5,1420,1485
388.9,1571,1638
389.4,1564,1630
389.8,1539,1608
390.3,1443,1506
390.8,1532,1601
391.2,1514,1576
391.7,1499,1565
392.1,1528,1593
392.6,1493,1570
393.1,1529,1595
393.5,1470,1534
394,1580,1647
394.4,1308,1378
394.9,1537,1604
395.4,1537,1601
395.8,1565,1630
396.3,1550,1615
396.7,1501,1570
397.2,1546,1619
397.7,1489,1552
398.1,1530,1592
398.6,1411,1459
399,1561,1629
399.5,1506,1574
400,1558,1626
400.4,1553,1622
400.9,1551,1624
401.3,1550,1613
401.8,1518,1581
402.3,1511,1579
402.7,1517,1583
403.2,1528,1598
403.6,1501,1573
404.1,1504,1575
404.6,1521,1586
405,1524,1587
405.5,1533,1605
406,1502,1570
406.4,1466,1536
406.9,1558,1625
407.3,1526,1598
407.8,1510,1580
408.3,1550,1624
408.7,1369,1432
409.2,1549,1611
409.6,1516,1581
410.1,1551,1617
410.6,1548,1610
411,1501,1570
411.5,1471,1534
412,1509,1577
412.4,1566,1629
412.9,1548,1609
413.3,1573,1639
413.8,1511,1581
414.3,1501,1570
414.7,1534,1603
415.2,1540,1615
415.6,1535,1601
416.1,1515,1579
416.6,1549,1617
417,1583,1643
417.5,1480,1550
418,1549,1616
418.4,1526,1585
418.9,1340,1395
419.3,1446,1512
419.8,1549,1616
420.3,1543,1617
420.7,1463,1530
421.2,1473,1536
421.7,1543,1612
