Time,Wed Sep 25 13:10:50 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.47
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1453,1523
338.1,1413,1490
338.5,1554,1628
339,1444,1514
339.4,1483,1556
339.9,1381,1451
340.3,1572,1645
340.8,1570,1646
341.3,1285,1351
341.7,1482,1557
342.2,1564,1636
342.6,1458,1533
343.1,1530,1604
343.5,1550,1628
344,1553,1627
344.5,1503,1577
344.9,1494,1570
345.4,1488,1563
345.8,1478,1556
346.3,1542,1614
346.7,1524,1602
347.2,1431,1515
347.7,1514,1588
348.1,1492,1571
348.6,1362,1434
349,1559,1635
349.5,1499,1581
349.9,1556,1634
350.4,1439,1508
350.9,1500,1572
351.3,1568,1641
351.8,1523,1600
352.2,1559,1634
352.7,1472,1550
353.1,1475,1554
353.6,1534,1616
354.1,1512,1588
354.5,1432,1506
355,1438,1511
355.4,1522,1600
355.9,1526,1605
356.3,1549,1619
356.8,1509,1589
357.3,1544,1615
357.7,1503,1580
358.2,1562,1633
358.6,1515,1593
359.1,1564,1636
359.5,1519,1596
360,1495,1568
360.5,1547,1624
360.9,1517,1596
361.4,1500,1573
361.8,1560,1635
362.3,1464,1538
362.7,1457,1532
363.2,1501,1577
363.7,1546,1622
364.1,1553,1635
364.6,1539,1613
365,1424,1494
365.5,1374,1438
366,1247,1301
366.4,1444,1520
366.9,1487,1562
367.3,1540,1610
367.8,1569,1643
368.2,1568,1645
368.7,1438,1516
369.2,1502,1576
369.6,1525,1600
370.1,1533,1605
370.5,1523,1602
371,1523,1600
371.5,1432,1495
371.9,1424,1491
372.4,1498,1573
372.8,1511,1592
373.3,1521,1595
373.8,1525,1597
374.2,1553,1624
374.7,1535,1611
375.1,1494,1569
375.6,1554,1630
376,1512,1585
376.5,1461,1537
377,1543,1616
377.4,1552,1628
377.9,1472,1547
378.3,1524,1600
378.8,1586,1656
379.3,1557,1634
379.7,1518,1591
380.2,1521,1600
380.6,1580,1656
381.1,1525,1603
381.6,1537,1616
382,1522,1595
382.5,1535,1610
382.9,1544,1618
383.4,1563,1643
383.9,1491,1565
384.3,1504,1579
384.8,1519,1597
385.2,1479,1553
385.7,1476,1546
386.2,1574,1649
386.6,1514,1592
387.1,1430,1503
387.5,1544,1628
388,1554,1628
388.5,1415,1489
388.9,1578,1654
389.4,1570,1641
389.8,1543,1621
390.3,1440,1509
390.8,1536,1614
391.2,1516,1592
391.7,1500,1575
392.1,1531,1606
392.6,1494,1574
393.1,1532,1608
393.5,1469,1540
394,1587,1664
394.4,1296,1375
394.9,1540,1613
395.4,1541,1614
395.8,1571,1642
396.3,1554,1631
396.7,1502,1573
397.2,1550,1628
397.7,1489,1555
398.1,1533,1603
398.6,1406,1472
399,1567,1647
399.5,1508,1585
400,1563,1636
400.4,1558,1635
400.9,1555,1629
401.3,1555,1629
401.8,1520,1597
402.3,1513,1589
402.7,1520,1591
403.2,1531,1612
403.6,1502,1583
404.1,1505,1583
404.6,1524,1599
405,1527,1600
405.5,1536,1614
406,1503,1574
406.4,1465,1537
406.9,1563,1636
407.3,1529,1609
407.8,1512,1591
408.3,1555,1633
408.7,1361,1432
409.2,1554,1631
409.6,1519,1592
410.1,1556,1632
410.6,1553,1625
411,1502,1576
411.5,1470,1546
412,1511,1589
412.4,1572,1646
412.9,1552,1626
413.3,1580,1653
413.8,1513,1587
414.3,1502,1577
414.7,1538,1613
415.2,1544,1624
415.6,1539,1612
416.1,1518,1591
416.6,1553,1630
417,1591,1661
417.5,1480,1557
418,1554,1627
418.4,1529,1601
418.9,1329,1398
419.3,1443,1519
419.8,1553,1626
420.3,1548,1630
420.7,1461,1532
421.2,1473,1542
421.7,1548,1629
422.1,1381,1455
422.6,1495,1567
423,1544,1618
423.5,1573,1650
424,1497,1571
424.4,1489,1562
424.9,1579,1655
425.4,1559,1632
425.8,1523,1600
426.3,1421,1496
426.7,1559,1638
427.2,1549,1629
427.7,1515,1588
428.1,1494,1570
428.6,1481,1559
429.1,1564,1639
429.5,1493,1568
430,1537,1612
430.4,1613,1685
430.9,1559,1632
431.4,1518,1592
431.8,1546,1614
432.3,1539,1629
432.8,1578,1657
433.2,1467,1547
433.7,1476,1549
434.1,1545,1617
434.6,1576,1649
435.1,1472,1548
435.5,1552,1628
436,1520,1589
436.5,1495,1568
436.9,1460,1555
437.4,1514,1586
437.9,1388,1458
438.3,1532,1604
438.8,1538,1608
439.2,1560,1637
439.7,1549,1625
440.2,1372,1454
440.6,1437,1511
441.1,1551,1621
441.6,1565,1641
442,1471,1550
442.5,1574,1652
443,1540,1615
443.4,1518,1594
443.9,1487,1564
444.3,1495,1550
444.8,1535,1613
445.3,1579,1653
445.7,1369,1444
446.2,1547,1619
446.7,1554,1630
447.1,1542,1611
447.6,1529,1606
448.1,1450,1530
448.5,1518,1593
449,1522,1598
449.5,1500,1577
449.9,1542,1623
450.4,1520,1594
450.8,1423,1493
451.3,1562,1636
451.8,1589,1658
452.2,1514,1596
452.7,1604,1674
453.2,1584,1661
453.6,1539,1609
454.1,1495,1572
454.6,1546,1624
455,1499,1578
455.5,1537,1610
456,1538,1612
456.4,1494,1570
456.9,1602,1668
457.4,1538,1609
457.8,1475,1546
458.3,1382,1449
458.7,1563,1635
459.2,1579,1655
459.7,1523,1596
460.1,1489,1563
460.6,1529,1607
461.1,1502,1586
461.5,1565,1640
462,1527,1602
462.5,1566,1636
462.9,1532,1603
463.4,1405,1481
463.9,1466,1536
464.3,1545,1615
464.8,1550,1627
465.3,1524,1598
465.7,1515,1593
466.2,1435,1511
466.7,1541,1616
467.1,1556,1630
467.6,1540,1612
468.1,1526,1594
468.5,1495,1568
469,1491,1558
469.4,1571,1650
469.9,1556,1632
470.4,1557,1638
470.8,1518,1588
471.3,1609,1676
471.8,1563,1631
472.2,1516,1598
472.7,1477,1555
473.2,1485,1559
473.6,1480,1549
474.1,1590,1658
474.6,1556,1633
475,1506,1582
475.5,1530,1610
476,1508,1586
476.4,1529,1600
476.9,1552,1630
477.4,1521,1601
477.8,1546,1622
478.3,1459,1525
478.8,1532,1599
479.2,1534,1612
479.7,1550,1626
480.2,1524,1600
480.6,1549,1620
481.1,1444,1519
481.6,1528,1607
482,1504,1581
482.5,1542,1616
483,1543,1624
483.4,1546,1616
483.9,1550,1624
484.4,1522,1598
484.8,1574,1644
485.3,1563,1633
485.8,1536,1606
486.2,1530,1606
486.7,1533,1610
487.2,1559,1638
487.6,1532,1607
488.1,1490,1562
488.6,1560,1639
489,1528,1600
489.5,1546,1623
490,1555,1633
490.4,1618,1691
490.9,1479,1551
491.4,1555,1622
491.8,1542,1618
492.3,1533,1610
492.8,1601,1675
493.2,1564,1637
493.7,1496,1569
494.2,1540,1618
494.6,1527,1604
495.1,1553,1631
495.6,1451,1527
496,1504,1581
496.5,1470,1547
497,1517,1592
497.5,1499,1574
497.9,1515,1581
498.4,1575,1650
498.9,1442,1525
499.3,1534,1613
499.8,1538,1613
500.3,1541,1615
500.7,1554,1628
501.2,1354,1428
501.7,1451,1525
502.1,1487,1566
502.6,1524,1600
503.1,1488,1563
503.5,1553,1630
504,1531,1607
504.5,1496,1575
504.9,1566,1641
505.4,1499,1572
505.9,1541,1615
506.3,1522,1597
506.8,1526,1601
507.3,1503,1574
507.8,1440,1516
508.2,1525,1604
508.7,1518,1601
509.2,1415,1488
509.6,1383,1456
510.1,1495,1567
510.6,1492,1561
511,1574,1650
