Time,Wed Sep 25 13:09:20 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,25.52
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1455,1519
338.1,1416,1486
338.5,1550,1617
339,1446,1507
339.4,1483,1546
339.9,1387,1441
340.3,1567,1634
340.8,1565,1631
341.3,1296,1358
341.7,1482,1545
342.2,1559,1626
342.6,1460,1527
343.1,1528,1595
343.5,1546,1616
344,1549,1615
344.5,1502,1572
344.9,1494,1563
345.4,1487,1562
345.8,1478,1547
346.3,1538,1605
346.7,1522,1591
347.2,1434,1505
347.7,1512,1579
348.1,1492,1564
348.6,1369,1430
349,1555,1613
349.5,1498,1569
349.9,1552,1624
350.4,1442,1499
350.9,1499,1558
351.3,1563,1630
351.8,1521,1589
352.2,1555,1623
352.7,1472,1540
353.1,1475,1548
353.6,1531,1601
354.1,1510,1575
354.5,1435,1505
355,1441,1504
355.4,1520,1587
355.9,1524,1590
356.3,1545,1611
356.8,1507,1577
357.3,1541,1605
357.7,1502,1568
358.2,1557,1624
358.6,1513,1580
359.1,1559,1630
359.5,1517,1584
360,1494,1552
360.5,1543,1616
360.9,1515,1589
361.4,1499,1565
361.8,1555,1622
362.3,1465,1533
362.7,1458,1524
363.2,1500,1570
363.7,1542,1605
364.1,1549,1619
364.6,1536,1605
365,1427,1490
365.5,1380,1439
366,1260,1307
366.4,1446,1515
366.9,1486,1551
367.3,1537,1600
367.8,1564,1633
368.2,1563,1636
368.7,1440,1512
369.2,1501,1570
369.6,1523,1592
370.1,1530,1594
370.5,1521,1592
371,1521,1586
371.5,1434,1490
371.9,1428,1488
372.4,1497,1565
372.8,1509,1583
373.3,1519,1586
373.8,1522,1589
374.2,1549,1608
374.7,1533,1601
375.1,1494,1566
375.6,1550,1617
376,1510,1568
376.5,1463,1533
377,1539,1606
377.4,1548,1615
377.9,1473,1542
378.3,1522,1592
378.8,1580,1641
379.3,1553,1624
379.7,1516,1584
380.2,1519,1588
380.6,1574,1635
381.1,1522,1593
381.6,1534,1605
382,1520,1587
382.5,1532,1602
382.9,1541,1609
383.4,1559,1623
383.9,1491,1558
384.3,1503,1574
384.8,1517,1584
385.2,1479,1546
385.7,1476,1542
386.2,1569,1633
386.6,1512,1579
387.1,1433,1499
387.5,1541,1612
388,1550,1620
388.5,1419,1482
388.9,1573,1636
389.4,1565,1632
389.8,1540,1609
390.3,1442,1502
390.8,1533,1600
391.2,1514,1579
391.7,1499,1564
392.1,1528,1593
392.6,1493,1562
393.1,1529,1596
393.5,1470,1540
394,1581,1648
394.4,1306,1377
394.9,1537,1601
395.4,1538,1603
395.8,1566,1632
396.3,1550,1622
396.7,1501,1566
397.2,1546,1617
397.7,1489,1550
398.1,1530,1596
398.6,1410,1465
399,1562,1629
399.5,1506,1573
400,1559,1628
400.4,1553,1622
400.9,1551,1620
401.3,1551,1616
401.8,1518,1588
402.3,1512,1583
402.7,1518,1587
403.2,1528,1598
