Time,Wed Sep 25 13:11:40 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.9
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1453,1531
338.1,1411,1488
338.5,1555,1634
339,1443,1517
339.4,1483,1563
339.9,1379,1446
340.3,1574,1648
340.8,1572,1649
341.3,1279,1357
341.7,1482,1561
342.2,1566,1646
342.6,1458,1538
343.1,1532,1613
343.5,1552,1639
344,1555,1633
344.5,1504,1583
344.9,1495,1575
345.4,1488,1568
345.8,1478,1564
346.3,1543,1623
346.7,1525,1608
347.2,1430,1508
347.7,1515,1595
348.1,1492,1571
348.6,1359,1437
349,1562,1636
349.5,1500,1578
349.9,1558,1637
350.4,1438,1512
350.9,1501,1578
351.3,1570,1650
351.8,1524,1604
352.2,1561,1642
352.7,1471,1549
353.1,1475,1559
353.6,1535,1618
354.1,1512,1590
354.5,1430,1512
355,1437,1516
355.4,1523,1605
355.9,1527,1611
356.3,1551,1629
356.8,1509,1593
357.3,1546,1623
357.7,1503,1583
358.2,1564,1637
358.6,1516,1601
359.1,1566,1649
359.5,1519,1604
360,1495,1567
360.5,1548,1628
360.9,1517,1600
361.4,1500,1578
361.8,1562,1637
362.3,1463,1542
362.7,1456,1536
363.2,1502,1583
363.7,1548,1627
364.1,1554,1637
364.6,1540,1620
365,1423,1498
365.5,1371,1446
366,1241,1301
366.4,1443,1517
366.9,1487,1568
367.3,1542,1618
367.8,1571,1655
368.2,1570,1650
368.7,1436,1518
369.2,1503,1584
369.6,1526,1604
370.1,1534,1617
370.5,1525,1603
371,1524,1602
371.5,1430,1502
371.9,1423,1496
372.4,1498,1579
372.8,1511,1593
373.3,1522,1601
373.8,1526,1607
374.2,1554,1629
374.7,1537,1617
375.1,1495,1575
375.6,1556,1631
376,1513,1590
376.5,1461,1543
377,1544,1624
377.4,1554,1630
377.9,1472,1552
378.3,1525,1607
378.8,1589,1660
379.3,1559,1639
379.7,1519,1603
380.2,1522,1605
380.6,1582,1660
381.1,1526,1608
381.6,1539,1621
382,1523,1602
382.5,1537,1619
382.9,1546,1628
383.4,1566,1644
383.9,1491,1567
384.3,1505,1583
384.8,1520,1599
385.2,1479,1563
385.7,1476,1557
386.2,1577,1655
386.6,1514,1594
387.1,1429,1512
387.5,1546,1626
388,1555,1634
388.5,1413,1488
388.9,1580,1659
389.4,1572,1650
389.8,1545,1627
390.3,1438,1512
390.8,1537,1618
391.2,1517,1597
391.7,1500,1581
392.1,1532,1610
392.6,1494,1579
393.1,1534,1614
393.5,1469,1545
394,1590,1672
394.4,1291,1368
394.9,1542,1621
395.4,1542,1618
395.8,1573,1648
396.3,1556,1639
396.7,1503,1584
397.2,1552,1634
397.7,1490,1561
398.1,1535,1609
398.6,1404,1474
399,1569,1653
399.5,1508,1585
400,1565,1645
400.4,1560,1640
400.9,1557,1642
401.3,1557,1632
401.8,1521,1602
