Time,Wed Sep 25 13:11:10 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,26.68
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1453,1528
338.1,1412,1490
338.5,1555,1629
339,1443,1521
339.4,1483,1562
339.9,1380,1453
340.3,1573,1646
340.8,1571,1648
341.3,1282,1357
341.7,1482,1556
342.2,1565,1644
342.6,1458,1531
343.1,1531,1608
343.5,1551,1631
344,1554,1631
344.5,1503,1582
344.9,1495,1573
345.4,1488,1565
345.8,1478,1555
346.3,1542,1621
346.7,1525,1607
347.2,1430,1513
347.7,1514,1591
348.1,1492,1571
348.6,1360,1436
349,1560,1632
349.5,1499,1578
349.9,1557,1635
350.4,1439,1506
350.9,1500,1574
351.3,1569,1649
351.8,1523,1603
352.2,1560,1636
352.7,1471,1547
353.1,1475,1559
353.6,1535,1615
354.1,1512,1591
354.5,1431,1504
355,1437,1517
355.4,1522,1605
355.9,1527,1610
356.3,1550,1625
356.8,1509,1590
357.3,1545,1619
357.7,1503,1586
358.2,1563,1640
358.6,1516,1594
359.1,1565,1641
359.5,1519,1599
360,1495,1563
360.5,1548,1628
360.9,1517,1594
361.4,1500,1575
361.8,1561,1633
362.3,1464,1544
362.7,1456,1536
363.2,1501,1582
363.7,1547,1625
364.1,1554,1631
364.6,1540,1622
365,1423,1499
365.5,1372,1443
366,1244,1305
366.4,1443,1521
366.9,1487,1567
367.3,1541,1611
367.8,1570,1649
368.2,1569,1649
368.7,1437,1516
369.2,1503,1581
369.6,1526,1599
370.1,1534,1612
370.5,1524,1598
371,1524,1598
371.5,1431,1497
371.9,1424,1492
372.4,1498,1572
372.8,1511,1592
373.3,1521,1595
373.8,1525,1602
374.2,1554,1625
374.7,1536,1611
375.1,1495,1576
375.6,1555,1634
376,1512,1582
376.5,1461,1540
377,1544,1619
377.4,1553,1632
377.9,1472,1554
378.3,1524,1604
378.8,1587,1660
379.3,1558,1637
379.7,1519,1597
380.2,1521,1603
380.6,1581,1652
381.1,1525,1608
381.6,1538,1619
382,1523,1601
382.5,1536,1614
382.9,1545,1622
383.4,1565,1646
383.9,1491,1568
384.3,1505,1582
384.8,1520,1598
385.2,1479,1558
385.7,1476,1554
386.2,1575,1650
386.6,1514,1593
387.1,1430,1507
387.5,1545,1625
388,1555,1629
388.5,1414,1494
388.9,1579,1659
389.4,1571,1647
389.8,1544,1628
390.3,1439,1513
390.8,1536,1614
391.2,1517,1593
391.7,1500,1574
392.1,1532,1608
392.6,1494,1575
393.1,1533,1614
393.5,1469,1544
394,1588,1668
394.4,1293,1374
394.9,1541,1617
395.4,1542,1614
395.8,1572,1648
396.3,1555,1634
396.7,1503,1580
397.2,1551,1634
397.7,1490,1556
398.1,1534,1610
398.6,1405,1469
399,1568,1644
399.5,1508,1581
400,1564,1643
400.4,1559,1640
400.9,1556,1636
401.3,1556,1630
401.8,1521,1598
402.3,1514,1591
402.7,1520,1599
403.2,1532,1615
403.6,1502,1587
404.1,1506,1585
404.6,1524,1602
405,1528,1606
405.5,1537,1612
406,1503,1576
406.4,1465,1543
406.9,1565,1640
407.3,1530,1605
407.8,1513,1600
408.3,1556,1639
408.7,1359,1434
409.2,1555,1630
409.6,1519,1599
410.1,1557,1634
410.6,1554,1629
411,1502,1576
411.5,1470,1545
412,1511,1591
412.4,1573,1649
412.9,1553,1629
413.3,1581,1657
413.8,1513,1595
414.3,1502,1585
414.7,1539,1620
415.2,1545,1632
415.6,1540,1612
416.1,1518,1592
416.6,1554,1635
417,1592,1665
417.5,1480,1557
418,1555,1627
418.4,1529,1602
418.9,1327,1397
419.3,1443,1522
419.8,1554,1630
420.3,1549,1633
420.7,1461,1537
421.2,1473,1548
421.7,1548,1627
422.1,1380,1462
422.6,1495,1571
423,1545,1622
423.5,1575,1655
424,1497,1576
424.4,1489,1567
424.9,1580,1658
425.4,1560,1636
425.8,1524,1600
426.3,1420,1498
426.7,1560,1638
427.2,1549,1625
427.7,1516,1591
428.1,1494,1576
428.6,1481,1558
429.1,1565,1642
429.5,1493,1572
430,1538,1616
430.4,1614,1691
430.9,1560,1635
431.4,1518,1599
431.8,1546,1624
432.3,1539,1627
432.8,1580,1655
433.2,1467,1548
433.7,1476,1556
434.1,1546,1619
434.6,1577,1652
435.1,1472,1550
435.5,1553,1631
436,1521,1593
436.5,1495,1568
436.9,1460,1559
437.4,1515,1589
437.9,1387,1461
438.3,1533,1612
438.8,1539,1612
439.2,1561,1640
439.7,1550,1624
440.2,1371,1455
440.6,1436,1515
441.1,1552,1630
441.6,1566,1646
442,1471,1556
442.5,1575,1648
443,1541,1615
443.4,1519,1595
443.9,1487,1572
444.3,1495,1549
444.8,1536,1613
445.3,1581,1661
445.7,1367,1445
446.2,1548,1621
446.7,1555,1631
447.1,1543,1617
447.6,1530,1608
448.1,1449,1530
448.5,1518,1596
449,1523,1600
449.5,1500,1580
449.9,1543,1624
450.4,1521,1594
450.8,1423,1499
451.3,1563,1635
451.8,1590,1665
452.2,1514,1564
452.7,1606,1680
453.2,1585,1665
453.6,1539,1613
454.1,1496,1580
454.6,1547,1625
455,1499,1584
455.5,1538,1620
456,1539,1619
456.4,1494,1572
456.9,1604,1675
457.4,1539,1619
457.8,1475,1553
458.3,1381,1451
458.7,1564,1638
459.2,1580,1655
459.7,1524,1596
460.1,1489,1568
460.6,1530,1608
461.1,1502,1583
461.5,1566,1636
462,1528,1606
462.5,1567,1646
462.9,1533,1610
463.4,1404,1479
463.9,1466,1539
464.3,1546,1619
464.8,1551,1622
465.3,1524,1601
465.7,1516,1598
466.2,1434,1511
466.7,1542,1616
467.1,1557,1632
467.6,1541,1614
468.1,1526,1606
468.5,1495,1577
469,1491,1564
469.4,1572,1654
469.9,1557,1636
470.4,1558,1637
470.8,1518,1590
471.3,1611,1686
471.8,1564,1642
472.2,1517,1599
472.7,1477,1559
473.2,1485,1562
473.6,1480,1559
474.1,1592,1659
474.6,1557,1637
475,1506,1587
475.5,1531,1619
476,1509,1585
476.4,1530,1609
476.9,1553,1631
477.4,1521,1610
477.8,1546,1623
478.3,1459,1531
478.8,1533,1605
479.2,1535,1612
479.7,1551,1625
480.2,1525,1600
480.6,1550,1626
481.1,1444,1524
481.6,1529,1609
482,1505,1583
482.5,1543,1622
483,1544,1629
483.4,1547,1626
483.9,1551,1628
484.4,1522,1601
484.8,1576,1646
485.3,1564,1638
485.8,1536,1612
486.2,1530,1604
486.7,1534,1615
487.2,1560,1641
487.6,1532,1606
488.1,1490,1561
488.6,1561,1641
489,1529,1609
489.5,1547,1628
490,1555,1636
490.4,1620,1697
490.9,1479,1550
491.4,1556,1630
491.8,1543,1626
492.3,1533,1616
492.8,1602,1678
493.2,1565,1639
493.7,1496,1566
494.2,1541,1620
494.6,1527,1610
495.1,1554,1635
495.6,1451,1527
496,1504,1582
496.5,1470,1547
497,1517,1596
497.5,1500,1572
497.9,1515,1589
498.4,1576,1652
498.9,1441,1526
499.3,1535,1615
499.8,1539,1617
500.3,1541,1614
500.7,1555,1636
501.2,1353,1424
501.7,1451,1523
502.1,1487,1563
502.6,1525,1602
503.1,1488,1559
503.5,1554,1634
504,1531,1609
504.5,1496,1578
504.9,1567,1646
505.4,1500,1578
505.9,1542,1620
506.3,1523,1602
506.8,1526,1603
507.3,1503,1577
507.8,1439,1515
508.2,1526,1607
508.7,1519,1600
509.2,1414,1490
509.6,1381,1464
510.1,1495,1576
510.6,1493,1568
511,1575,1651
511.5,1545,1626
512,1526,1602
512.4,1561,1633
512.9,1560,1636
513.4,1474,1552
513.8,1486,1561
514.3,1571,1648
