Time,Tue Nov 26 12:22:02 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.43
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1452,1535
338.1,1408,1495
338.5,1558,1638
339,1442,1516
339.4,1483,1566
339.9,1375,1456
340.3,1577,1658
340.8,1575,1658
341.3,1273,1352
341.7,1482,1564
342.2,1569,1649
342.6,1457,1538
343.1,1533,1614
343.5,1554,1638
344,1557,1641
344.5,1504,1588
344.9,1495,1583
345.4,1488,1572
345.8,1477,1560
346.3,1545,1629
346.7,1527,1615
347.2,1428,1513
347.7,1516,1596
348.1,1493,1581
348.6,1355,1436
349,1564,1641
349.5,1500,1582
349.9,1560,1646
350.4,1437,1519
350.9,1501,1584
351.3,1573,1659
351.8,1525,1613
352.2,1564,1648
352.7,1471,1556
353.1,1475,1563
353.6,1537,1618
354.1,1514,1596
354.5,1429,1516
355,1435,1520
355.4,1524,1603
355.9,1529,1610
356.3,1553,1637
356.8,1510,1599
357.3,1548,1631
357.7,1504,1589
358.2,1567,1646
358.6,1517,1602
359.1,1569,1654
359.5,1521,1606
360,1496,1572
360.5,1551,1637
360.9,1519,1605
361.4,1501,1582
361.8,1564,1649
362.3,1463,1546
362.7,1455,1534
363.2,1502,1588
363.7,1550,1637
364.1,1557,1638
364.6,1542,1627
365,1421,1501
365.5,1367,1451
366,1233,1299
366.4,1442,1522
366.9,1487,1572
367.3,1544,1629
367.8,1574,1660
368.2,1573,1653
368.7,1435,1519
369.2,1504,1587
369.6,1528,1608
370.1,1536,1617
370.5,1526,1609
371,1525,1607
371.5,1429,1512
371.9,1421,1502
372.4,1499,1583
372.8,1512,1598
373.3,1523,1604
373.8,1527,1613
374.2,1557,1639
374.7,1539,1623
375.1,1495,1576
375.6,1559,1644
376,1514,1593
376.5,1460,1546
377,1546,1628
377.4,1557,1636
377.9,1472,1557
378.3,1526,1614
378.8,1592,1671
379.3,1562,1643
379.7,1520,1607
380.2,1523,1607
380.6,1586,1673
381.1,1527,1608
381.6,1541,1626
382,1525,1607
382.5,1538,1627
382.9,1548,1633
383.4,1568,1653
383.9,1492,1574
384.3,1506,1586
384.8,1522,1608
385.2,1479,1569
385.7,1475,1562
386.2,1580,1664
386.6,1516,1599
387.1,1427,1511
387.5,1548,1637
388,1558,1640
388.5,1411,1495
388.9,1584,1669
389.4,1575,1657
389.8,1547,1637
390.3,1437,1518
390.8,1539,1616
391.2,1518,1603
391.7,1501,1581
392.1,1534,1619
392.6,1495,1581
393.1,1535,1624
393.5,1468,1546
394,1593,1677
394.4,1285,1376
394.9,1544,1630
395.4,1544,1626
395.8,1576,1659
396.3,1559,1645
396.7,1504,1589
397.2,1554,1643
397.7,1490,1565
398.1,1536,1620
398.6,1401,1480
399,1572,1651
399.5,1509,1593
400,1568,1653
400.4,1562,1647
400.9,1560,1646
401.3,1559,1642
401.8,1522,1606
402.3,1515,1598
402.7,1522,1604
403.2,1534,1618
403.6,1503,1597
404.1,1507,1594
404.6,1526,1608
405,1530,1614
405.5,1540,1622
406,1504,1584
406.4,1464,1547
406.9,1568,1652
407.3,1532,1617
407.8,1514,1606
408.3,1559,1646
408.7,1353,1424
409.2,1558,1639
409.6,1521,1604
410.1,1561,1642
410.6,1557,1638
411,1503,1587
411.5,1469,1553
412,1512,1598
412.4,1577,1661
412.9,1557,1642
413.3,1586,1673
413.8,1515,1597
414.3,1503,1590
414.7,1542,1625
415.2,1548,1643
415.6,1542,1625
416.1,1520,1603
416.6,1558,1645
417,1597,1673
417.5,1480,1563
418,1558,1645
418.4,1532,1610
418.9,1320,1395
419.3,1441,1528
419.8,1558,1642
420.3,1552,1638
420.7,1460,1541
421.2,1472,1557
421.7,1551,1634
422.1,1375,1463
422.6,1496,1578
423,1548,1634
423.5,1579,1660
424,1498,1578
424.4,1490,1577
424.9,1585,1665
425.4,1564,1644
425.8,1526,1606
426.3,1417,1503
426.7,1563,1650
427.2,1553,1636
427.7,1517,1596
428.1,1495,1582
428.6,1481,1564
429.1,1569,1653
429.5,1494,1580
430,1541,1624
430.4,1620,1698
430.9,1563,1644
431.4,1520,1605
431.8,1549,1632
432.3,1542,1628
432.8,1584,1664
433.2,1466,1550
433.7,1476,1560
434.1,1549,1633
434.6,1581,1664
435.1,1471,1554
435.5,1556,1641
436,1523,1601
436.5,1495,1581
436.9,1459,1563
437.4,1516,1598
437.9,1382,1469
438.3,1535,1617
438.8,1541,1624
439.2,1565,1648
439.7,1553,1634
440.2,1366,1456
440.6,1434,1516
441.1,1556,1635
441.6,1570,1659
442,1471,1555
442.5,1579,1659
443,1543,1631
443.4,1520,1606
443.9,1488,1575
444.3,1496,1553
444.8,1539,1618
445.3,1585,1671
445.7,1362,1443
446.2,1551,1633
446.7,1558,1642
447.1,1546,1625
447.6,1532,1615
448.1,1448,1531
448.5,1520,1603
449,1525,1611
449.5,1501,1584
449.9,1546,1629
450.4,1523,1600
450.8,1420,1504
451.3,1567,1652
451.8,1595,1675
452.2,1516,1606
452.7,1612,1692
453.2,1590,1677
453.6,1542,1629
454.1,1496,1583
454.6,1550,1634
455,1500,1589
455.5,1540,1625
456,1541,1623
456.4,1495,1581
456.9,1610,1696
457.4,1541,1641
457.8,1474,1557
458.3,1376,1452
458.7,1567,1648
459.2,1585,1667
459.7,1526,1610
460.1,1490,1571
460.6,1532,1616
461.1,1503,1588
461.5,1570,1653
462,1530,1616
462.5,1571,1655
462.9,1535,1620
463.4,1401,1476
463.9,1465,1543
464.3,1549,1630
464.8,1554,1639
465.3,1526,1612
465.7,1517,1599
466.2,1432,1514
466.7,1544,1627
467.1,1561,1644
467.6,1543,1627
468.1,1529,1612
468.5,1496,1579
469,1491,1572
469.4,1576,1659
469.9,1561,1645
470.4,1561,1647
