Time,Tue Nov 26 12:22:42 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.87
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1451,1539
338.1,1407,1498
338.5,1560,1649
339,1441,1524
339.4,1483,1572
339.9,1372,1458
340.3,1580,1665
340.8,1577,1663
341.3,1267,1355
341.7,1482,1563
342.2,1571,1660
342.6,1456,1543
343.1,1535,1622
343.5,1556,1644
344,1559,1647
344.5,1505,1592
344.9,1496,1587
345.4,1488,1580
345.8,1477,1564
346.3,1547,1635
346.7,1528,1621
347.2,1427,1520
347.7,1517,1606
348.1,1493,1581
348.6,1351,1438
349,1566,1646
349.5,1501,1591
349.9,1562,1653
350.4,1436,1521
350.9,1502,1589
351.3,1576,1664
351.8,1526,1618
352.2,1566,1654
352.7,1471,1561
353.1,1474,1566
353.6,1539,1628
354.1,1514,1602
354.5,1427,1520
355,1434,1517
355.4,1525,1611
355.9,1530,1619
356.3,1555,1645
356.8,1511,1602
357.3,1550,1638
357.7,1505,1595
358.2,1569,1652
358.6,1518,1608
359.1,1571,1660
359.5,1522,1611
360,1496,1571
360.5,1553,1644
360.9,1520,1611
361.4,1501,1589
361.8,1567,1661
362.3,1462,1550
362.7,1454,1536
363.2,1503,1598
363.7,1552,1642
364.1,1559,1649
364.6,1544,1628
365,1419,1506
365.5,1364,1450
366,1226,1304
366.4,1441,1532
366.9,1487,1576
367.3,1546,1633
367.8,1577,1665
368.2,1576,1669
368.7,1434,1521
369.2,1504,1593
369.6,1529,1615
370.1,1538,1626
370.5,1527,1615
371,1527,1612
371.5,1427,1510
371.9,1419,1502
372.4,1499,1586
372.8,1513,1603
373.3,1524,1605
373.8,1528,1617
374.2,1559,1647
374.7,1540,1632
375.1,1496,1582
375.6,1561,1642
376,1515,1601
376.5,1460,1550
377,1548,1636
377.4,1559,1649
377.9,1471,1559
378.3,1528,1618
378.8,1595,1674
379.3,1564,1656
379.7,1521,1608
380.2,1524,1608
380.6,1589,1678
381.1,1529,1621
381.6,1542,1631
382,1526,1614
382.5,1540,1631
382.9,1550,1638
383.4,1571,1655
383.9,1492,1582
384.3,1506,1595
384.8,1523,1612
385.2,1479,1568
385.7,1475,1562
386.2,1582,1667
386.6,1516,1607
387.1,1426,1517
387.5,1550,1650
388,1560,1645
388.5,1409,1493
388.9,1586,1672
389.4,1577,1669
389.8,1549,1642
390.3,1436,1520
390.8,1541,1628
391.2,1519,1608
391.7,1501,1587
392.1,1535,1624
392.6,1495,1580
393.1,1537,1628
393.5,1468,1551
394,1596,1683
394.4,1279,1371
394.9,1546,1629
395.4,1546,1635
395.8,1579,1667
396.3,1561,1652
396.7,1504,1590
397.2,1556,1640
397.7,1490,1567
398.1,1538,1623
398.6,1399,1478
399,1575,1661
399.5,1510,1597
400,1571,1658
400.4,1564,1655
400.9,1562,1655
401.3,1561,1646
401.8,1523,1611
402.3,1516,1604
402.7,1523,1609
403.2,1535,1625
403.6,1504,1604
404.1,1508,1597
404.6,1527,1615
405,1531,1622
405.5,1541,1627
406,1505,1587
406.4,1464,1552
406.9,1571,1659
407.3,1534,1625
407.8,1515,1605
408.3,1562,1654
408.7,1350,1429
409.2,1560,1644
409.6,1522,1612
410.1,1563,1654
410.6,1559,1641
411,1504,1594
411.5,1469,1561
412,1513,1602
412.4,1579,1667
412.9,1559,1641
413.3,1589,1674
413.8,1515,1604
414.3,1504,1594
414.7,1543,1630
415.2,1549,1639
415.6,1544,1629
416.1,1521,1611
416.6,1560,1651
417,1600,1683
417.5,1480,1564
418,1560,1646
418.4,1533,1623
418.9,1316,1399
419.3,1440,1524
419.8,1560,1648
420.3,1554,1641
420.7,1459,1551
421.2,1472,1557
421.7,1553,1642
422.1,1373,1458
422.6,1496,1586
423,1550,1635
423.5,1582,1668
424,1498,1578
424.4,1490,1581
424.9,1587,1679
425.4,1566,1654
425.8,1527,1612
426.3,1415,1502
426.7,1565,1654
427.2,1554,1647
427.7,1518,1604
428.1,1495,1580
428.6,1481,1568
429.1,1571,1662
429.5,1494,1584
430,1542,1625
430.4,1624,1702
430.9,1565,1650
431.4,1521,1609
431.8,1551,1635
432.3,1544,1636
432.8,1587,1671
433.2,1466,1550
433.7,1475,1566
434.1,1550,1637
434.6,1584,1672
435.1,1471,1554
435.5,1558,1648
436,1524,1609
436.5,1496,1586
436.9,1458,1568
437.4,1517,1601
437.9,1380,1466
438.3,1537,1626
438.8,1543,1628
439.2,1567,1649
439.7,1555,1645
440.2,1363,1453
440.6,1433,1524
441.1,1558,1643
441.6,1572,1662
442,1470,1565
442.5,1582,1671
443,1545,1634
443.4,1522,1610
443.9,1488,1573
444.3,1496,1555
444.8,1540,1627
445.3,1588,1672
445.7,1359,1450
446.2,1553,1636
446.7,1560,1651
447.1,1547,1633
447.6,1534,1623
448.1,1447,1535
448.5,1521,1603
449,1526,1615
449.5,1502,1591
449.9,1547,1633
450.4,1524,1609
450.8,1418,1505
451.3,1569,1659
451.8,1598,1691
452.2,1517,1565
452.7,1615,1701
453.2,1593,1684
453.6,1544,1636
454.1,1497,1586
454.6,1552,1643
455,1501,1588
455.5,1542,1630
456,1543,1632
456.4,1495,1580
456.9,1613,1699
457.4,1543,1646
457.8,1474,1558
458.3,1373,1453
458.7,1570,1656
459.2,1587,1678
459.7,1527,1615
460.1,1490,1579
460.6,1533,1620
461.1,1503,1593
461.5,1573,1659
462,1531,1619
462.5,1574,1661
462.9,1537,1624
463.4,1399,1482
463.9,1465,1556
464.3,1550,1638
464.8,1556,1639
465.3,1527,1615
465.7,1518,1612
466.2,1431,1520
466.7,1546,1635
467.1,1563,1652
467.6,1545,1630
468.1,1530,1616
468.5,1496,1587
469,1491,1579
469.4,1579,1666
469.9,1563,1651
470.4,1563,1650
470.8,1521,1610
471.3,1620,1704
471.8,1571,1657
472.2,1519,1615
472.7,1477,1568
473.2,1485,1578
473.6,1479,1569
474.1,1600,1681
474.6,1563,1651
475,1508,1602
475.5,1534,1628
476,1511,1599
476.4,1534,1619
476.9,1559,1651
477.4,1524,1618
477.8,1551,1641
478.3,1457,1545
478.8,1536,1621
479.2,1539,1632
479.7,1556,1646
480.2,1528,1609
480.6,1555,1639
481.1,1441,1535
481.6,1532,1623
482,1506,1592
482.5,1548,1635
483,1548,1637
483.4,1552,1645
483.9,1556,1644
484.4,1525,1616
484.8,1583,1662
485.3,1570,1656
485.8,1540,1633
486.2,1534,1626
486.7,1537,1622
487.2,1566,1652
487.6,1536,1627
488.1,1490,1585
488.6,1567,1656
489,1532,1619
489.5,1552,1643
490,1561,1648
490.4,1631,1715
490.9,1479,1561
491.4,1562,1643
491.8,1548,1638
492.3,1537,1629
492.8,1611,1697
493.2,1571,1660
493.7,1497,1583
494.2,1545,1635
494.6,1531,1622
495.1,1560,1649
495.6,1448,1536
496,1506,1595
496.5,1469,1558
497,1520,1611
497.5,1501,1582
497.9,1518,1602
498.4,1583,1670
498.9,1438,1538
499.3,1539,1630
499.8,1543,1631
500.3,1546,1631
500.7,1561,1653
501.2,1343,1428
501.7,1448,1538
502.1,1487,1578
502.6,1528,1617
503.1,1488,1576
503.5,1559,1649
504,1535,1623
504.5,1497,1586
504.9,1574,1660
505.4,1501,1590
505.9,1547,1633
506.3,1526,1615
506.8,1529,1617
507.3,1505,1587
507.8,1436,1521
508.2,1529,1618
508.7,1522,1614
509.2,1409,1496
509.6,1374,1463
510.1,1496,1587
510.6,1493,1585
511,1582,1670
511.5,1550,1638
512,1530,1613
512.4,1567,1652
512.9,1566,1660
513.4,1474,1562
513.8,1486,1577
514.3,1577,1662
514.8,1568,1654
515.3,1453,1543
515.7,1478,1563
516.2,1589,1671
516.7,1461,1553
517.1,1532,1623
517.6,1503,1587
518.1,1534,1616
518.5,1531,1619
519,1414,1502
519.5,1508,1594
519.9,1557,1643
520.4,1539,1628
520.9,1516,1605
521.4,1446,1536
521.8,1507,1598
522.3,1473,1562
522.8,1552,1641
523.2,1454,1543
523.7,1524,1617
524.2,1356,1440
524.6,1523,1613
525.1,1587,1672
525.6,1573,1656
526,1535,1627
526.5,1537,1624
527,1551,1637
527.5,1521,1611
527.9,1536,1624
528.4,1573,1662
528.9,1553,1647
529.3,1396,1487
529.8,1582,1670
530.3,1524,1617
530.7,1554,1641
531.2,1525,1614
531.7,1532,1625
532.2,1500,1590
532.6,1547,1638
533.1,1555,1642
533.6,1531,1623
534,1559,1647
534.5,1514,1596
535,1555,1649
535.4,1535,1624
535.9,1552,1640
536.4,1424,1510
536.9,1586,1677
537.3,1502,1587
537.8,1563,1652
538.3,1540,1627
538.7,1595,1683
539.2,1578,1662
539.7,1549,1631
540.2,1479,1564
540.6,1544,1634
541.1,1533,1623
541.6,1539,1632
542,1579,1671
542.5,1537,1623
543,1549,1635
543.5,1531,1620
543.9,1549,1638
544.4,1522,1609
544.9,1477,1562
545.3,1534,1623
545.8,1563,1646
546.3,1526,1619
546.7,1510,1593
547.2,1543,1637
547.7,1539,1631
548.2,1568,1658
548.6,1556,1641
549.1,1472,1561
549.6,1578,1667
550,1524,1611
550.5,1499,1588
551,1541,1625
551.5,1577,1666
551.9,1547,1629
552.4,1506,1593
552.9,1546,1637
553.3,1559,1648
553.8,1461,1552
554.3,1532,1616
554.8,1556,1642
555.2,1344,1431
555.7,1584,1673
556.2,1557,1644
556.7,1583,1668
557.1,1545,1635
557.6,1559,1648
558.1,1519,1612
558.5,1476,1562
559,1500,1591
559.5,1579,1665
560,1540,1628
560.4,1538,1628
560.9,1523,1615
561.4,1551,1640
561.8,1489,1575
562.3,1560,1655
562.8,1524,1613
563.3,1534,1626
563.7,1548,1639
564.2,1350,1433
564.7,1468,1552
565.2,1413,1503
565.6,1510,1598
566.1,1587,1668
566.6,1573,1666
567,1551,1639
567.5,1547,1634
568,1537,1626
568.5,1502,1587
568.9,1492,1582
569.4,1519,1611
569.9,1472,1560
570.4,1484,1572
570.8,1548,1635
571.3,1551,1636
571.8,1548,1637
572.2,1509,1596
572.7,1557,1644
573.2,1522,1610
573.7,1562,1653
574.1,1543,1635
574.6,1567,1657
575.1,1582,1650
575.6,1555,1641
576,1519,1612
576.5,1507,1597
577,1579,1663
577.4,1456,1543
577.9,1517,1606
578.4,1458,1547
578.9,1534,1627
579.3,1479,1567
579.8,1516,1604
580.3,1545,1633
580.8,1533,1623
581.2,1522,1611
581.7,1555,1647
582.2,1561,1653
582.7,1381,1459
583.1,1461,1554
583.6,1465,1550
584.1,1466,1551
584.6,1570,1659
585,1566,1652
585.5,1532,1621
586,1531,1620
586.4,1567,1657
586.9,1563,1650
587.4,1572,1656
587.9,823.2,902
588.3,1518,1608
588.8,1458,1545
589.3,1494,1586
589.8,1541,1627
590.2,1523,1611
590.7,1573,1658
591.2,1551,1638
591.7,1466,1551
592.1,1542,1633
592.6,1469,1555
593.1,1584,1679
593.6,1557,1645
594,1496,1586
594.5,1453,1547
595,1433,1522
595.5,1452,1546
595.9,1526,1616
596.4,1461,1544
596.9,1483,1572
597.4,1560,1652
597.8,1597,1684
598.3,1570,1661
598.8,1525,1620
599.3,1561,1656
599.7,1585,1678
600.2,1519,1605
600.7,1543,1631
601.2,1444,1534
601.6,1568,1655
602.1,1590,1671
602.6,1547,1637
603.1,1566,1656
603.5,1381,1472
604,1515,1603
604.5,1572,1661
605,1545,1629
605.4,1474,1571
605.9,1500,1586
606.4,1526,1618
606.9,1489,1586
607.3,1532,1619
607.8,1554,1643
608.3,1412,1500
608.8,1390,1478
609.2,1547,1634
609.7,1507,1599
610.2,1538,1630
610.7,1451,1542
611.1,1488,1575
611.6,1583,1666
612.1,1556,1648
612.6,1549,1636
613,1591,1677
613.5,1566,1654
614,1448,1538
614.5,1530,1619
614.9,1245,1323
615.4,1535,1623
615.9,1506,1593
616.4,1544,1630
616.9,1565,1651
617.3,1534,1625
617.8,1515,1601
618.3,1602,1690
618.8,1603,1687
619.2,1569,1659
619.7,1557,1651
620.2,1410,1495
620.7,1532,1621
621.1,1569,1661
621.6,1483,1570
622.1,1563,1654
622.6,1429,1515
623,1538,1628
623.5,1564,1651
624,1546,1635
624.5,1517,1608
625,1554,1645
625.4,1569,1658
