Time,Tue Nov 26 12:23:52 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,28.63
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1449,1545
338.1,1403,1502
338.5,1564,1657
339,1439,1532
339.4,1483,1578
339.9,1367,1460
340.3,1584,1681
340.8,1582,1674
341.3,1257,1349
341.7,1482,1578
342.2,1575,1674
342.6,1455,1555
343.1,1537,1630
343.5,1560,1656
344,1563,1656
344.5,1506,1600
344.9,1496,1594
345.4,1489,1583
345.8,1477,1570
346.3,1550,1647
346.7,1530,1628
347.2,1424,1520
347.7,1518,1611
348.1,1494,1587
348.6,1345,1436
349,1570,1655
349.5,1502,1601
349.9,1566,1666
350.4,1434,1528
350.9,1503,1599
351.3,1580,1672
351.8,1529,1624
352.2,1570,1663
352.7,1470,1566
353.1,1474,1570
353.6,1541,1644
354.1,1516,1614
354.5,1425,1521
355,1432,1521
355.4,1527,1622
355.9,1532,1628
356.3,1558,1654
356.8,1513,1611
357.3,1553,1647
357.7,1506,1606
358.2,1573,1666
358.6,1520,1615
359.1,1575,1671
359.5,1524,1617
360,1497,1582
360.5,1556,1656
360.9,1522,1620
361.4,1502,1597
361.8,1571,1670
362.3,1461,1550
362.7,1453,1543
363.2,1504,1599
363.7,1555,1645
364.1,1563,1658
364.6,1547,1645
365,1416,1514
365.5,1359,1453
366,1215,1301
366.4,1439,1533
366.9,1488,1584
367.3,1549,1648
367.8,1581,1680
368.2,1580,1677
368.7,1432,1526
369.2,1505,1603
369.6,1531,1626
370.1,1540,1629
370.5,1529,1623
371,1529,1621
371.5,1425,1518
371.9,1417,1515
372.4,1500,1595
372.8,1515,1615
373.3,1527,1616
373.8,1531,1631
374.2,1563,1656
374.7,1543,1643
375.1,1496,1590
375.6,1565,1657
376,1516,1608
376.5,1459,1557
377,1551,1643
377.4,1562,1659
377.9,1471,1572
378.3,1530,1625
378.8,1601,1694
379.3,1568,1661
379.7,1523,1622
