Time,Tue Nov 26 12:23:32 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,28.41
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1450,1546
338.1,1404,1497
338.5,1563,1656
339,1439,1527
339.4,1483,1575
339.9,1369,1460
340.3,1583,1675
340.8,1581,1676
341.3,1260,1352
341.7,1482,1577
342.2,1574,1667
342.6,1456,1549
343.1,1536,1626
343.5,1559,1651
344,1562,1653
344.5,1506,1599
344.9,1496,1591
345.4,1488,1581
345.8,1477,1573
346.3,1549,1643
346.7,1530,1624
347.2,1425,1521
347.7,1518,1613
348.1,1494,1587
348.6,1347,1434
349,1569,1655
349.5,1501,1595
349.9,1565,1664
350.4,1434,1525
350.9,1503,1593
351.3,1579,1669
351.8,1528,1620
352.2,1569,1662
352.7,1470,1564
353.1,1474,1573
353.6,1541,1639
354.1,1516,1606
354.5,1426,1513
355,1433,1527
355.4,1527,1616
355.9,1532,1624
356.3,1557,1652
356.8,1512,1611
357.3,1552,1647
357.7,1505,1594
358.2,1572,1666
358.6,1519,1609
359.1,1574,1669
359.5,1523,1617
360,1497,1580
360.5,1555,1655
360.9,1521,1614
361.4,1502,1596
361.8,1569,1665
362.3,1462,1556
362.7,1454,1537
363.2,1504,1597
363.7,1554,1648
364.1,1562,1657
364.6,1546,1640
365,1417,1505
365.5,1361,1452
366,1218,1303
366.4,1439,1532
366.9,1487,1581
367.3,1548,1641
367.8,1580,1676
368.2,1579,1667
368.7,1432,1527
369.2,1505,1598
369.6,1530,1624
370.1,1539,1629
370.5,1529,1619
371,1528,1623
371.5,1425,1519
371.9,1417,1508
372.4,1500,1592
372.8,1514,1610
373.3,1526,1616
373.8,1530,1625
374.2,1561,1652
374.7,1542,1637
375.1,1496,1593
375.6,1563,1656
376,1516,1604
376.5,1459,1554
377,1550,1642
377.4,1561,1654
377.9,1471,1570
378.3,1529,1623
378.8,1599,1684
379.3,1567,1660
379.7,1523,1620
380.2,1526,1623
380.6,1592,1683
381.1,1530,1622
381.6,1544,1638
382,1527,1620
382.5,1542,1637
382.9,1552,1645
383.4,1574,1666
383.9,1492,1585
384.3,1507,1605
384.8,1524,1617
385.2,1479,1573
385.7,1475,1568
386.2,1586,1673
386.6,1518,1613
387.1,1424,1512
387.5,1552,1648
388,1563,1656
