Time,Tue Nov 26 10:25:12 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,28.41
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1450,1537
338.1,1404,1498
338.5,1563,1655
339,1439,1533
339.4,1483,1572
339.9,1369,1455
340.3,1583,1680
340.8,1581,1672
341.3,1260,1351
341.7,1482,1571
342.2,1574,1672
342.6,1456,1548
343.1,1536,1632
343.5,1559,1653
344,1562,1658
344.5,1506,1596
344.9,1496,1590
345.4,1488,1585
345.8,1477,1579
346.3,1549,1639
346.7,1530,1625
347.2,1425,1523
347.7,1518,1609
348.1,1494,1590
348.6,1347,1439
349,1569,1664
349.5,1501,1600
349.9,1565,1656
350.4,1434,1522
350.9,1503,1592
351.3,1579,1670
351.8,1528,1625
352.2,1569,1661
352.7,1470,1562
353.1,1474,1568
353.6,1541,1642
354.1,1516,1608
354.5,1426,1518
355,1433,1523
355.4,1527,1617
355.9,1532,1625
356.3,1557,1650
356.8,1512,1610
357.3,1552,1641
357.7,1505,1602
358.2,1572,1665
358.6,1519,1614
359.1,1574,1668
359.5,1523,1615
360,1497,1588
360.5,1555,1652
360.9,1521,1618
361.4,1502,1594
361.8,1569,1668
362.3,1462,1556
362.7,1454,1544
363.2,1504,1596
363.7,1554,1644
364.1,1562,1659
364.6,1546,1640
365,1417,1511
365.5,1361,1450
366,1218,1302
366.4,1439,1534
366.9,1487,1584
367.3,1548,1640
367.8,1580,1670
368.2,1579,1674
368.7,1432,1522
369.2,1505,1601
369.6,1530,1621
370.1,1539,1632
370.5,1529,1621
371,1528,1625
371.5,1425,1515
371.9,1417,1506
372.4,1500,1594
372.8,1514,1605
373.3,1526,1612
373.8,1530,1629
374.2,1561,1654
374.7,1542,1636
375.1,1496,1589
375.6,1563,1660
376,1516,1610
376.5,1459,1555
377,1550,1643
377.4,1561,1657
377.9,1471,1566
378.3,1529,1628
378.8,1599,1684
379.3,1567,1658
379.7,1523,1614
380.2,1526,1620
380.6,1592,1696
381.1,1530,1623
381.6,1544,1636
382,1527,1623
382.5,1542,1633
382.9,1552,1644
383.4,1574,1666
383.9,1492,1589
384.3,1507,1602
384.8,1524,1619
385.2,1479,1572
385.7,1475,1567
386.2,1586,1668
386.6,1518,1614
387.1,1424,1523
387.5,1552,1650
388,1563,1656
388.5,1407,1501
388.9,1590,1684
389.4,1581,1673
389.8,1551,1649
