Time,Tue Nov 26 10:23:32 2019
Serial Number,S10535
Integration time (microseconds),4000000
Sensor temperature,27.43
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1465,1525
338.1,1431,1496
338.5,1550,1614
339,1457,1521
339.4,1490,1554
339.9,1404,1462
340.3,1566,1630
340.8,1564,1629
341.3,1322,1385
341.7,1489,1549
342.2,1559,1626
342.6,1469,1538
343.1,1530,1596
343.5,1547,1614
344,1550,1614
344.5,1507,1571
344.9,1500,1568
345.4,1494,1559
345.8,1486,1558
346.3,1540,1599
346.7,1525,1595
347.2,1446,1510
347.7,1516,1579
348.1,1498,1563
348.6,1388,1448
349,1555,1615
349.5,1504,1569
349.9,1552,1617
350.4,1453,1512
350.9,1505,1565
351.3,1562,1624
351.8,1524,1589
352.2,1555,1619
352.7,1481,1547
353.1,1483,1548
353.6,1534,1596
354.1,1515,1575
354.5,1447,1511
355,1452,1518
355.4,1523,1592
355.9,1527,1591
356.3,1546,1606
356.8,1512,1579
357.3,1542,1600
357.7,1507,1571
358.2,1557,1619
358.6,1518,1582
359.1,1559,1623
359.5,1520,1581
360,1501,1562
360.5,1544,1608
360.9,1519,1580
361.4,1504,1567
361.8,1555,1621
362.3,1474,1539
362.7,1468,1528
363.2,1506,1574
363.7,1544,1608
364.1,1549,1611
364.6,1538,1600
365,1440,1499
365.5,1398,1460
366,1290,1344
366.4,1457,1521
366.9,1493,1562
367.3,1539,1603
367.8,1563,1628
368.2,1562,1629
368.7,1452,1513
369.2,1507,1569
369.6,1526,1587
370.1,1533,1593
370.5,1525,1590
371,1524,1589
371.5,1447,1510
371.9,1441,1505
372.4,1503,1567
372.8,1514,1576
373.3,1522,1582
373.8,1526,1589
374.2,1549,1612
374.7,1535,1596
375.1,1500,1563
375.6,1551,1614
376,1515,1580
376.5,1472,1537
377,1541,1603
377.4,1549,1610
377.9,1481,1549
378.3,1525,1592
378.8,1578,1636
379.3,1553,1618
379.7,1520,1588
380.2,1522,1588
380.6,1572,1649
381.1,1526,1589
381.6,1536,1604
382,1523,1587
382.5,1535,1596
382.9,1542,1602
383.4,1559,1620
383.9,1497,1559
384.3,1508,1572
384.8,1521,1589
385.2,1487,1550
385.7,1484,1545
386.2,1568,1627
