Time,Tue Nov 26 10:24:52 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,28.3
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1450,1543
338.1,1405,1498
338.5,1562,1653
339,1440,1529
339.4,1483,1571
339.9,1370,1461
340.3,1582,1671
340.8,1580,1668
341.3,1262,1352
341.7,1482,1570
342.2,1573,1665
342.6,1456,1549
343.1,1536,1630
343.5,1558,1650
344,1562,1653
344.5,1506,1598
344.9,1496,1596
345.4,1488,1585
345.8,1477,1573
346.3,1549,1634
346.7,1529,1625
347.2,1425,1528
347.7,1518,1606
348.1,1493,1585
348.6,1348,1437
349,1569,1656
349.5,1501,1593
349.9,1564,1657
350.4,1435,1518
350.9,1502,1590
351.3,1578,1669
351.8,1528,1622
352.2,1568,1658
352.7,1470,1562
353.1,1474,1575
353.6,1540,1631
354.1,1515,1603
354.5,1426,1521
355,1433,1525
355.4,1526,1616
355.9,1531,1622
356.3,1557,1647
356.8,1512,1607
357.3,1552,1645
357.7,1505,1598
358.2,1571,1665
358.6,1519,1616
359.1,1573,1661
359.5,1523,1613
360,1497,1591
360.5,1554,1648
360.9,1521,1617
361.4,1502,1594
361.8,1569,1657
362.3,1462,1555
362.7,1454,1541
363.2,1503,1591
363.7,1554,1641
364.1,1561,1653
364.6,1546,1636
365,1417,1505
365.5,1361,1447
366,1220,1299
366.4,1440,1534
366.9,1487,1580
367.3,1547,1638
367.8,1579,1670
368.2,1578,1670
368.7,1432,1525
369.2,1505,1600
369.6,1530,1624
370.1,1539,1631
370.5,1528,1622
371,1528,1620
371.5,1426,1518
371.9,1418,1508
372.4,1500,1590
372.8,1514,1609
373.3,1526,1614
373.8,1530,1620
374.2,1561,1653
374.7,1542,1633
375.1,1496,1591
375.6,1563,1655
376,1516,1602
376.5,1459,1551
377,1550,1642
377.4,1561,1654
377.9,1471,1567
378.3,1529,1621
378.8,1598,1681
379.3,1566,1659
379.7,1522,1614
380.2,1526,1614
380.6,1591,1690
381.1,1530,1623
381.6,1544,1637
382,1527,1621
382.5,1542,1636
382.9,1551,1643
383.4,1573,1661
383.9,1492,1584
384.3,1507,1596
384.8,1524,1621
385.2,1479,1569
385.7,1475,1565
386.2,1585,1677
386.6,1517,1610
387.1,1424,1520
387.5,1552,1646
388,1562,1656
388.5,1407,1494
388.9,1589,1684
389.4,1580,1672
389.8,1550,1646
390.3,1435,1525
390.8,1542,1634
391.2,1520,1611
391.7,1502,1592
392.1,1537,1626
392.6,1495,1591
393.1,1538,1631
393.5,1468,1556
394,1599,1695
394.4,1274,1366
394.9,1547,1635
395.4,1548,1643
395.8,1581,1670
396.3,1563,1654
396.7,1505,1595
397.2,1558,1654
397.7,1490,1571
398.1,1539,1632
398.6,1397,1480
399,1577,1663
399.5,1511,1602
400,1573,1666
400.4,1567,1652
400.9,1564,1654
401.3,1563,1654
401.8,1525,1615
402.3,1517,1608
402.7,1524,1612
403.2,1537,1618
403.6,1505,1596
404.1,1508,1601
404.6,1529,1618
405,1532,1624
405.5,1543,1634
406,1506,1595
406.4,1463,1556
406.9,1573,1661
407.3,1535,1626
407.8,1516,1611
408.3,1564,1660
408.7,1347,1436
409.2,1563,1653
409.6,1523,1614
410.1,1565,1662
410.6,1561,1657
411,1504,1594
411.5,1469,1557
412,1514,1606
412.4,1582,1674
412.9,1561,1650
413.3,1592,1680
413.8,1516,1608
414.3,1504,1596
414.7,1545,1635
415.2,1551,1645
415.6,1546,1636
416.1,1522,1611
416.6,1562,1658
417,1604,1694
417.5,1480,1571
418,1562,1652
418.4,1534,1624
418.9,1312,1401
419.3,1439,1537
419.8,1562,1646
420.3,1556,1650
420.7,1459,1548
421.2,1472,1563
421.7,1555,1651
422.1,1370,1458
422.6,1496,1588
423,1552,1640
423.5,1584,1674
424,1499,1592
424.4,1490,1585
424.9,1590,1681
425.4,1568,1657
425.8,1528,1619
426.3,1414,1504
426.7,1568,1665
427.2,1556,1651
427.7,1519,1609
428.1,1495,1589
428.6,1481,1575
429.1,1573,1667
429.5,1494,1588
430,1544,1633
430.4,1628,1713
430.9,1568,1661
431.4,1522,1614
431.8,1553,1647
432.3,1545,1638
432.8,1590,1680
433.2,1465,1559
433.7,1475,1563
434.1,1552,1643
434.6,1587,1677
435.1,1471,1564
435.5,1560,1652
436,1525,1610
436.5,1496,1592
436.9,1458,1570
437.4,1518,1611
437.9,1377,1468
438.3,1538,1628
438.8,1545,1638
439.2,1569,1656
439.7,1557,1657
440.2,1360,1450
440.6,1432,1527
441.1,1560,1647
441.6,1574,1668
442,1470,1567
442.5,1584,1676
443,1547,1637
443.4,1523,1612
443.9,1488,1583
444.3,1496,1560
444.8,1542,1631
445.3,1591,1685
445.7,1355,1448
446.2,1555,1649
446.7,1562,1658
447.1,1549,1635
447.6,1535,1626
448.1,1446,1542
448.5,1522,1610
449,1527,1622
449.5,1502,1593
449.9,1549,1643
450.4,1525,1615
450.8,1417,1511
451.3,1572,1668
451.8,1601,1693
452.2,1518,1616
452.7,1619,1704
453.2,1596,1689
453.6,1545,1632
454.1,1497,1595
454.6,1554,1648
455,1501,1599
455.5,1544,1638
456,1545,1635
456.4,1496,1585
456.9,1617,1705
457.4,1545,1654
457.8,1474,1566
458.3,1370,1459
458.7,1572,1659
459.2,1590,1679
459.7,1528,1618
460.1,1490,1586
460.6,1535,1624
461.1,1504,1599
461.5,1575,1666
462,1533,1623
462.5,1576,1663
462.9,1538,1627
463.4,1397,1489
463.9,1464,1554
464.3,1552,1643
464.8,1558,1655
465.3,1529,1617
465.7,1519,1615
466.2,1429,1520
466.7,1548,1639
467.1,1565,1657
467.6,1547,1638
468.1,1531,1626
468.5,1497,1587
469,1492,1582
469.4,1581,1680
469.9,1565,1660
470.4,1565,1657
470.8,1522,1616
471.3,1624,1715
471.8,1573,1666
472.2,1520,1618
472.7,1477,1569
473.2,1485,1580
473.6,1479,1572
474.1,1603,1690
474.6,1565,1656
475,1509,1600
475.5,1536,1628
476,1511,1606
476.4,1535,1626
476.9,1561,1657
477.4,1525,1626
477.8,1553,1649
478.3,1456,1550
478.8,1538,1629
479.2,1540,1637
479.7,1558,1649
480.2,1529,1622
480.6,1557,1645
481.1,1440,1528
481.6,1533,1626
482,1507,1601
482.5,1549,1645
483,1550,1644
483.4,1554,1645
483.9,1558,1653
484.4,1527,1619
484.8,1585,1671
485.3,1572,1667
485.8,1542,1637
486.2,1535,1630
486.7,1539,1633
487.2,1568,1659
487.6,1538,1627
488.1,1491,1580
488.6,1569,1662
489,1534,1624
489.5,1554,1644
490,1563,1656
490.4,1635,1721
490.9,1479,1569
491.4,1564,1652
491.8,1549,1643
492.3,1539,1631
492.8,1615,1705
493.2,1574,1661
493.7,1497,1590
494.2,1547,1640
494.6,1532,1626
495.1,1562,1656
495.6,1448,1539
496,1507,1597
496.5,1469,1559
497,1521,1613
497.5,1501,1593
497.9,1519,1605
498.4,1586,1682
498.9,1437,1527
499.3,1541,1637
499.8,1545,1636
500.3,1547,1642
500.7,1563,1656
501.2,1340,1433
501.7,1447,1540
502.1,1487,1577
502.6,1529,1618
503.1,1488,1579
503.5,1561,1656
504,1536,1630
504.5,1497,1596
504.9,1576,1670
505.4,1502,1593
505.9,1548,1637
506.3,1527,1618
506.8,1531,1628
507.3,1505,1597
507.8,1435,1527
508.2,1530,1621
508.7,1523,1618
509.2,1407,1496
509.6,1371,1467
510.1,1497,1594
510.6,1494,1582
511,1584,1672
511.5,1552,1643
512,1531,1624
512.4,1570,1664
512.9,1568,1664
513.4,1474,1564
513.8,1486,1581
514.3,1580,1672
514.8,1571,1665
515.3,1452,1539
515.7,1478,1576
516.2,1592,1683
516.7,1461,1553
517.1,1533,1625
517.6,1504,1592
518.1,1536,1627
518.5,1533,1621
519,1412,1502
519.5,1509,1598
519.9,1559,1651
520.4,1540,1631
520.9,1517,1611
521.4,1445,1529
521.8,1508,1601
522.3,1472,1566
522.8,1554,1647
523.2,1453,1552
523.7,1525,1617
524.2,1352,1442
524.6,1524,1621
525.1,1589,1684
525.6,1575,1661
526,1536,1631
526.5,1538,1631
527,1553,1642
527.5,1522,1615
527.9,1538,1626
528.4,1575,1664
528.9,1555,1652
529.3,1393,1487
529.8,1585,1673
530.3,1526,1616
530.7,1556,1648
531.2,1526,1613
531.7,1534,1630
532.2,1501,1591
532.6,1549,1642
533.1,1557,1647
533.6,1532,1625
534,1561,1655
534.5,1515,1605
535,1557,1655
535.4,1537,1635
535.9,1554,1647
536.4,1422,1510
536.9,1589,1679
537.3,1503,1598
537.8,1565,1662
538.3,1542,1634
538.7,1598,1690
539.2,1581,1670
539.7,1550,1638
540.2,1478,1569
540.6,1546,1637
541.1,1534,1628
541.6,1541,1626
542,1582,1673
542.5,1539,1629
543,1551,1643
543.5,1532,1621
543.9,1551,1644
544.4,1523,1614
544.9,1476,1569
545.3,1535,1628
545.8,1565,1655
546.3,1527,1623
546.7,1511,1605
547.2,1545,1606
547.7,1540,1634
548.2,1570,1663
548.6,1558,1649
549.1,1472,1560
549.6,1580,1680
550,1525,1617
550.5,1499,1595
551,1543,1633
551.5,1579,1666
551.9,1548,1638
552.4,1506,1602
552.9,1548,1641
553.3,1561,1653
553.8,1461,1552
554.3,1533,1614
554.8,1558,1653
555.2,1340,1430
555.7,1586,1679
556.2,1559,1650
556.7,1585,1676
557.1,1546,1640
557.6,1561,1655
558.1,1520,1616
558.5,1476,1574
559,1501,1595
559.5,1582,1667
560,1541,1632
560.4,1539,1633
560.9,1524,1617
561.4,1552,1649
561.8,1490,1583
562.3,1562,1655
562.8,1525,1618
563.3,1535,1625
563.7,1550,1646
564.2,1347,1430
564.7,1468,1561
565.2,1411,1503
565.6,1511,1598
566.1,1590,1682
566.6,1576,1672
567,1553,1647
567.5,1549,1638
568,1538,1634
568.5,1502,1595
568.9,1492,1584
569.4,1520,1613
569.9,1471,1564
570.4,1484,1572
570.8,1550,1644
571.3,1553,1644
571.8,1549,1642
572.2,1510,1601
572.7,1559,1653
573.2,1523,1613
573.7,1565,1657
574.1,1545,1636
574.6,1570,1665
575.1,1585,1679
575.6,1557,1649
576,1520,1617
576.5,1508,1601
577,1582,1672
577.4,1455,1547
577.9,1518,1609
578.4,1457,1551
578.9,1536,1632
579.3,1479,1571
579.8,1516,1612
580.3,1547,1638
580.8,1535,1632
581.2,1523,1615
581.7,1557,1651
