Time,Tue Nov 26 10:25:22 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,28.52
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1450,1542
338.1,1404,1500
338.5,1563,1658
339,1439,1532
339.4,1483,1574
339.9,1368,1461
340.3,1584,1681
340.8,1581,1677
341.3,1259,1350
341.7,1482,1576
342.2,1575,1671
342.6,1455,1553
343.1,1537,1636
343.5,1559,1656
344,1563,1652
344.5,1506,1602
344.9,1496,1590
345.4,1489,1588
345.8,1477,1577
346.3,1550,1645
346.7,1530,1623
347.2,1425,1522
347.7,1518,1612
348.1,1494,1587
348.6,1346,1436
349,1570,1663
349.5,1501,1601
349.9,1566,1662
350.4,1434,1527
350.9,1503,1593
351.3,1580,1673
351.8,1528,1631
352.2,1570,1665
352.7,1470,1557
353.1,1474,1576
353.6,1541,1640
354.1,1516,1610
354.5,1425,1519
355,1432,1525
355.4,1527,1622
355.9,1532,1629
356.3,1558,1655
356.8,1512,1611
357.3,1552,1643
357.7,1506,1602
358.2,1572,1667
358.6,1520,1618
359.1,1575,1671
359.5,1523,1616
360,1497,1594
360.5,1555,1651
360.9,1521,1620
361.4,1502,1593
361.8,1570,1661
362.3,1462,1555
362.7,1453,1546
363.2,1504,1600
363.7,1555,1647
364.1,1562,1658
364.6,1546,1643
365,1417,1511
365.5,1360,1449
366,1216,1304
366.4,1439,1538
366.9,1487,1582
367.3,1548,1645
367.8,1581,1676
368.2,1579,1672
368.7,1432,1529
369.2,1505,1609
369.6,1531,1621
370.1,1540,1636
370.5,1529,1620
371,1529,1622
371.5,1425,1517
371.9,1417,1508
372.4,1500,1595
372.8,1514,1609
373.3,1526,1617
373.8,1530,1629
374.2,1562,1658
374.7,1543,1637
375.1,1496,1594
375.6,1564,1659
376,1516,1606
376.5,1459,1555
377,1551,1645
377.4,1562,1661
377.9,1471,1568
378.3,1530,1627
378.8,1600,1690
379.3,1567,1666
379.7,1523,1622
380.2,1526,1623
380.6,1593,1697
381.1,1530,1627
381.6,1545,1640
382,1528,1624
382.5,1542,1637
382.9,1552,1647
383.4,1574,1665
383.9,1492,1583
